# MISSION PROFILE DATA
# Timestamp: 2026-06-18 18:27:05
# Deep Target: 2.50 m
# Shallow Target: 0.40 m
# Profile Count: 1
# Arrival Tolerance: 0.33 m
# Hold Duration: 20 s
# PID: P=28.00, I=0.05, D=12.50
# Neutral ADC: 1609
# Bounds: 120 to 3900
# Depth Offset: -0.095 m
# ------------------------------------------
Time (s),Depth (m),Pressure (kPa),Actuator (ADC),Target (ADC),State
5.05,0.001,101.33,1502,120,2
5.11,0.000,101.33,1449,120,2
5.24,0.000,101.33,1403,120,2
5.29,0.001,101.34,1358,120,2
5.39,0.002,101.34,1317,120,2
5.49,0.002,101.35,1272,120,2
5.59,0.003,101.35,1228,120,2
5.78,0.006,101.38,1182,120,2
5.78,0.005,101.38,1134,120,2
5.89,0.007,101.39,1083,120,2
6.03,0.011,101.43,1035,120,2
6.17,0.014,101.47,987,120,2
6.19,0.014,101.46,938,120,2
6.29,0.017,101.50,889,120,2
6.39,0.021,101.54,840,120,2
6.49,0.025,101.58,795,120,2
6.63,0.031,101.64,750,120,2
6.69,0.035,101.68,706,120,2
6.82,0.041,101.74,662,120,2
6.93,0.049,101.82,617,120,2
6.99,0.052,101.85,570,120,2
7.11,0.060,101.93,520,120,2
7.19,0.067,102.00,481,120,2
7.29,0.075,102.08,426,120,2
7.39,0.084,102.18,380,120,2
7.54,0.098,102.31,333,120,2
7.60,0.104,102.37,263,120,2
7.72,0.118,102.52,207,120,2
7.79,0.125,102.59,179,120,2
7.89,0.138,102.71,176,120,2
7.99,0.150,102.84,175,120,2
8.11,0.167,103.01,174,120,2
8.30,0.194,103.29,175,120,2
8.31,0.197,103.31,174,120,2
8.39,0.209,103.43,175,120,2
8.51,0.226,103.61,175,120,2
8.70,0.258,103.93,175,120,2
8.70,0.259,103.94,178,120,2
8.79,0.274,104.09,189,120,2
8.89,0.292,104.27,190,120,2
8.99,0.310,104.45,191,120,2
9.12,0.335,104.71,191,120,2
9.31,0.372,105.08,191,120,2
9.31,0.373,105.09,191,120,2
9.47,0.401,105.38,192,120,2
9.52,0.416,105.52,192,120,2
9.67,0.445,105.82,192,120,2
9.69,0.451,105.87,194,120,2
9.79,0.472,106.09,195,120,2
9.89,0.493,106.30,195,120,2
9.99,0.515,106.52,196,120,2
10.13,0.546,106.84,196,120,2
10.19,0.561,106.98,196,120,2
10.34,0.594,107.31,196,120,2
10.39,0.606,107.44,197,120,2
10.50,0.632,107.70,197,120,2
10.70,0.678,108.17,197,120,2
10.70,0.677,108.15,191,120,2
10.79,0.699,108.38,181,120,2
10.89,0.723,108.62,179,120,2
10.99,0.748,108.87,179,120,2
11.16,0.789,109.29,179,120,2
11.22,0.804,109.44,178,120,2
11.36,0.840,109.80,178,120,2
11.49,0.870,110.11,178,120,2
11.49,0.872,110.12,179,120,2
11.69,0.922,110.62,179,120,2
11.69,0.922,110.63,179,120,2
11.79,0.947,110.88,178,120,2
11.89,0.973,111.14,179,120,2
11.99,0.998,111.40,178,120,2
12.15,1.040,111.82,179,120,2
12.20,1.054,111.96,179,120,2
12.35,1.091,112.34,180,120,2
12.39,1.102,112.45,177,120,2
12.49,1.129,112.72,180,120,2
12.68,1.178,113.22,178,120,2
12.69,1.180,113.23,180,120,2
12.79,1.206,113.49,180,120,2
12.89,1.232,113.75,182,120,2
12.99,1.259,114.03,181,120,2
13.12,1.291,114.36,180,120,2
13.19,1.314,114.58,181,120,2
13.34,1.353,114.98,179,120,2
13.47,1.385,115.30,180,120,2
13.53,1.402,115.47,178,120,2
13.67,1.440,115.85,181,120,2
13.69,1.445,115.91,179,120,2
13.79,1.471,116.17,180,120,2
13.89,1.498,116.44,179,120,2
13.99,1.525,116.72,181,120,2
14.15,1.568,117.15,179,120,2
14.21,1.584,117.31,181,120,2
14.36,1.624,117.71,180,120,2
14.39,1.633,117.81,182,120,2
14.54,1.673,118.21,180,120,2
14.60,1.691,118.38,181,120,2
14.75,1.730,118.78,179,120,2
14.79,1.742,118.90,181,120,2
14.98,1.787,119.36,181,120,2
15.05,1.811,119.60,181,120,2
15.18,1.846,119.95,179,120,2
15.24,1.860,120.09,181,120,2
15.41,1.908,120.58,187,120,2
15.55,1.909,120.58,192,120,2
15.55,1.948,120.99,190,120,2
15.70,1.988,121.38,193,120,2
15.70,1.987,121.38,191,120,2
15.84,2.026,121.77,191,120,2
15.90,2.042,121.93,191,120,2
16.04,2.081,122.33,191,120,2
16.17,2.114,122.66,191,120,2
16.22,2.129,122.81,191,120,2
16.36,2.167,123.19,191,120,2
16.46,2.190,123.43,191,120,2
16.53,2.212,123.65,191,120,2
16.67,2.252,124.05,191,120,2
16.69,2.257,124.10,191,120,2
16.79,2.284,124.37,191,120,2
16.89,2.311,124.64,191,120,2
16.99,2.339,124.93,190,120,2
17.10,2.366,125.20,192,120,2
17.22,2.398,125.52,191,120,2
17.40,2.450,126.05,192,120,2
17.40,2.450,126.05,192,120,2
17.52,2.482,126.37,191,120,2
17.73,2.541,126.96,192,120,2
17.74,2.541,126.97,191,120,2
17.79,2.556,127.12,192,120,2
17.89,2.583,127.39,191,120,2
17.99,2.611,127.67,191,120,2
18.15,2.653,128.10,191,120,2
18.20,2.668,128.24,191,120,2
18.35,2.709,128.66,191,120,2
18.48,2.743,129.01,190,120,2
18.52,2.755,129.13,192,120,2
18.64,2.789,129.46,190,120,2
18.69,2.801,129.59,190,120,2
18.79,2.828,129.87,190,120,2
18.89,2.855,130.13,191,120,2
18.99,2.883,130.41,189,120,2
19.14,2.923,130.82,190,120,2
19.19,2.938,130.97,189,120,2
19.32,2.972,131.32,190,120,2
19.43,3.003,131.63,189,120,2
19.61,3.053,132.13,190,120,2
19.61,3.053,132.13,189,120,2
19.69,3.073,132.34,191,120,2
19.79,3.100,132.61,190,120,2
19.89,3.128,132.89,190,120,2
20.07,3.176,133.38,190,120,2
20.12,3.192,133.53,191,120,2
20.26,3.228,133.90,190,120,2
20.29,3.237,133.99,190,120,2
20.39,3.265,134.27,190,120,2
20.49,3.291,134.53,190,120,2
20.65,3.334,134.97,189,120,2
20.69,3.347,135.10,190,120,2
20.82,3.381,135.44,190,120,2
20.89,3.401,135.64,190,120,2
21.03,3.438,136.02,190,120,2
21.16,3.475,136.39,190,120,2
21.19,3.482,136.47,190,120,2
21.29,3.510,136.74,189,120,2
21.39,3.538,137.02,190,120,2
21.49,3.564,137.29,189,120,2
21.65,3.606,137.71,190,120,2
21.70,3.621,137.87,189,120,2
21.83,3.656,138.22,190,120,2
21.90,3.675,138.40,189,120,2
22.02,3.710,138.76,190,120,2
22.15,3.744,139.10,189,120,2
22.19,3.755,139.22,190,120,2
22.29,3.783,139.49,189,120,2
22.39,3.809,139.77,190,120,2
22.49,3.837,140.04,190,120,2
22.65,3.878,140.46,191,120,2
22.70,3.893,140.61,190,120,2
22.83,3.929,140.97,190,120,2
22.90,3.946,141.15,190,120,2
23.01,3.979,141.48,190,120,2
23.22,4.034,142.03,190,120,2
23.22,4.035,142.04,189,120,2
23.29,4.056,142.25,190,120,2
23.39,4.084,142.53,189,120,2
23.52,4.115,142.85,190,120,2
23.72,4.171,143.41,189,120,2
23.72,4.171,143.42,189,120,2
23.79,4.192,143.62,190,120,2
23.89,4.218,143.89,189,120,2
23.99,4.246,144.17,190,120,2
24.17,4.294,144.66,189,120,2
24.23,4.310,144.81,190,120,2
24.37,4.347,145.19,189,120,2
24.39,4.355,145.27,189,120,2
24.54,4.395,145.67,189,120,2
24.68,4.433,146.05,189,120,2
24.69,4.437,146.10,188,120,2
24.79,4.463,146.36,188,120,2
24.89,4.491,146.64,188,120,2
24.99,4.518,146.92,189,120,2
25.17,4.567,147.41,189,120,2
25.22,4.572,147.46,189,120,2
25.37,4.572,147.46,188,120,2
25.39,4.572,147.46,188,120,2
25.54,4.572,147.46,188,120,2
25.69,4.571,147.45,187,120,2
25.69,4.573,147.47,187,120,2
25.79,4.573,147.47,188,120,2
25.89,4.572,147.46,187,120,2
25.99,4.572,147.46,187,120,2
26.19,4.572,147.46,186,120,2
26.25,4.572,147.47,187,120,2
26.41,4.572,147.46,186,120,2
26.41,4.572,147.46,186,120,2
26.53,4.573,147.47,186,120,2
26.73,4.572,147.46,186,120,2
26.73,4.572,147.46,186,120,2
26.79,4.572,147.46,186,120,2
26.89,4.572,147.46,186,120,2
26.99,4.572,147.46,189,120,2
27.09,4.572,147.46,191,120,2
27.26,4.572,147.46,191,120,2
27.33,4.571,147.46,191,120,2
27.48,4.572,147.47,190,120,2
27.50,4.572,147.46,191,120,2
27.61,4.571,147.46,191,120,2
27.81,4.571,147.45,190,120,2
27.81,4.573,147.48,191,120,2
27.89,4.573,147.47,191,120,2
28.04,4.572,147.46,191,120,2
28.13,4.573,147.47,191,120,2
28.31,4.572,147.46,191,120,2
28.31,4.572,147.46,190,120,2
28.39,4.571,147.45,191,120,2
28.49,4.571,147.45,191,120,2
28.59,4.573,147.47,191,120,2
28.69,4.572,147.46,191,120,2
28.79,4.572,147.46,191,120,2
28.89,4.572,147.46,191,120,2
29.03,4.572,147.46,191,120,2
29.19,4.572,147.46,191,120,2
29.19,4.572,147.46,191,120,2
29.29,4.571,147.45,191,120,2
29.39,4.571,147.46,191,120,2
29.49,4.572,147.46,191,120,2
29.68,4.572,147.47,190,120,2
29.73,4.572,147.46,190,120,2
29.88,4.571,147.45,190,120,2
29.89,4.572,147.46,190,120,2
30.00,4.572,147.46,191,120,2
30.18,4.573,147.47,190,120,2
30.19,4.572,147.46,190,120,2
30.29,4.572,147.46,190,120,2
30.39,4.572,147.46,190,120,2
30.49,4.572,147.46,189,120,2
30.60,4.572,147.46,189,120,2
30.71,4.572,147.46,190,120,2
30.89,4.571,147.46,190,120,2
30.89,4.572,147.46,190,120,2
31.01,4.573,147.47,191,120,2
31.20,4.572,147.47,190,120,2
31.21,4.572,147.46,190,120,2
31.29,4.572,147.46,190,120,2
31.39,4.571,147.45,190,120,2
31.49,4.572,147.46,190,120,2
31.60,4.572,147.46,190,120,2
31.72,4.572,147.46,190,120,2
31.92,4.572,147.47,190,120,2
31.92,4.573,147.47,190,120,2
32.04,4.572,147.46,190,120,2
32.10,4.572,147.47,190,120,2
32.23,4.573,147.47,189,120,2
32.29,4.572,147.46,189,120,2
32.39,4.572,147.46,189,120,2
32.49,4.572,147.46,189,120,2
32.66,4.572,147.46,189,120,2
32.73,4.572,147.46,189,120,2
32.86,4.572,147.46,189,120,2
32.97,4.573,147.47,189,120,2
33.02,4.572,147.47,189,120,2
33.16,4.572,147.46,189,120,2
33.19,4.572,147.46,188,120,2
33.29,4.572,147.46,189,120,2
33.40,4.571,147.46,188,120,2
33.50,4.571,147.45,188,120,2
33.64,4.572,147.46,189,120,2
33.70,4.571,147.46,189,120,2
33.83,4.571,147.46,189,120,2
33.90,4.573,147.47,190,120,2
34.04,4.571,147.45,191,120,2
34.18,4.572,147.46,190,120,2
34.19,4.572,147.46,191,120,2
34.30,4.572,147.46,190,120,2
34.40,4.573,147.47,190,120,2
34.49,4.571,147.45,190,120,2
34.67,4.572,147.47,190,120,2
34.72,4.573,147.47,190,120,2
34.85,4.572,147.46,190,120,2
34.96,4.571,147.45,190,120,2
35.01,4.572,147.46,190,120,2
35.14,4.572,147.46,190,120,2
35.19,4.571,147.46,190,120,2
35.29,4.571,147.45,189,120,2
35.39,4.572,147.46,190,120,2
35.49,4.571,147.46,190,120,2
35.63,4.572,147.46,190,120,2
35.82,4.573,147.47,189,120,2
35.82,4.571,147.46,189,120,2
35.95,4.572,147.46,189,120,2
36.00,4.572,147.47,189,120,2
36.13,4.572,147.46,189,120,2
36.19,4.572,147.47,189,120,2
36.30,4.572,147.46,189,120,2
36.39,4.572,147.46,188,120,2
36.50,4.571,147.45,189,120,2
36.63,4.572,147.47,189,120,2
36.82,4.573,147.47,189,120,2
36.82,4.571,147.45,188,120,2
36.95,4.571,147.46,189,120,2
37.00,4.572,147.46,188,120,2
37.13,4.572,147.46,189,120,2
37.20,4.573,147.47,189,120,2
37.30,4.572,147.46,188,120,2
37.40,4.571,147.45,188,120,2
37.50,4.573,147.47,188,120,2
37.66,4.571,147.45,187,120,2
37.70,4.571,147.46,188,120,2
37.84,4.572,147.46,188,120,2
37.96,4.572,147.47,188,120,2
38.01,4.572,147.46,188,120,2
38.17,4.571,147.46,188,120,2
38.20,4.571,147.46,188,120,2
38.30,4.573,147.47,188,120,2
38.40,4.572,147.46,188,120,2
38.50,4.572,147.46,187,120,2
38.60,4.573,147.47,188,120,2
38.73,4.572,147.46,188,120,2
38.92,4.572,147.46,188,120,2
38.92,4.571,147.45,188,120,2
39.04,4.572,147.46,187,120,2
39.22,4.571,147.46,188,120,2
39.22,4.572,147.46,187,120,2
39.30,4.572,147.47,188,120,2
39.40,4.572,147.46,187,120,2
39.50,4.573,147.47,187,120,2
39.60,4.572,147.46,187,120,2
39.72,4.572,147.46,187,120,2
39.88,4.572,147.46,187,120,2
39.90,4.572,147.46,188,120,2
40.03,4.572,147.46,187,120,2
40.21,4.572,147.46,187,120,2
40.21,4.572,147.46,188,120,2
40.30,4.572,147.46,187,120,2
40.40,4.571,147.46,187,120,2
40.50,4.572,147.46,188,120,2
40.60,4.572,147.46,187,120,2
40.76,4.573,147.47,187,120,2
40.82,4.572,147.47,187,120,2
40.96,4.573,147.47,187,120,2
41.07,4.572,147.46,187,120,2
41.11,4.572,147.46,187,120,2
41.25,4.571,147.45,188,120,2
41.30,4.572,147.46,187,120,2
41.40,4.572,147.46,187,120,2
41.50,4.572,147.46,187,120,2
41.60,4.573,147.47,187,120,2
41.73,4.573,147.47,187,120,2
41.80,4.572,147.46,187,120,2
41.94,4.573,147.47,187,120,2
42.06,4.572,147.46,187,120,2
42.11,4.572,147.46,187,120,2
42.26,4.572,147.47,187,120,2
42.30,4.573,147.47,187,120,2
42.40,4.572,147.46,187,120,2
42.50,4.571,147.45,186,120,2
42.60,4.573,147.47,187,120,2
42.74,4.572,147.46,187,120,2
42.80,4.572,147.46,187,120,2
42.94,4.572,147.46,187,120,2
43.07,4.573,147.47,187,120,2
43.12,4.572,147.47,187,120,2
43.26,4.572,147.46,187,120,2
43.30,4.573,147.47,187,120,2
43.48,4.573,147.47,187,120,2
43.53,4.572,147.46,187,120,2
43.66,4.572,147.47,187,120,2
43.70,4.572,147.46,187,120,2
43.80,4.573,147.47,186,120,2
43.90,4.572,147.46,187,120,2
44.00,4.572,147.46,187,120,2
44.10,4.571,147.45,187,120,2
44.24,4.571,147.45,187,120,2
44.30,4.573,147.47,187,120,2
44.45,4.572,147.46,187,120,2
44.58,4.572,147.46,187,120,2
44.64,4.572,147.46,187,120,2
44.79,4.572,147.46,187,120,2
44.80,4.573,147.47,187,120,2
