# MISSION PROFILE DATA
# Timestamp: 2026-06-25 16:31:55
# Deep Target: 2.50 m
# Shallow Target: 0.40 m
# Profile Count: 2
# Deep Tolerance: 0.00 m
# Shallow Tolerance: -- m
# Hold Duration: 30 s
# PID: P=110.00, I=0.00, D=1300.00
# Neutral ADC: 1832
# Bounds: 200 to 3900
# Depth Offset: 0.000 m
# ------------------------------------------
Time (s),Depth (m),Pressure (kPa),Actuator (ADC),Target (ADC),State
13.18,0.473,106.09,1666,1711,2
13.26,0.479,106.16,1660,1712,2
13.36,0.487,106.24,1670,1805,2
13.53,0.500,106.37,1698,1715,2
13.57,0.503,106.40,1693,1611,2
13.69,0.513,106.50,1677,1820,2
13.78,0.520,106.57,1688,1612,2
13.86,0.527,106.64,1685,1743,2
13.96,0.535,106.72,1702,1797,2
14.07,0.544,106.81,1729,1720,2
14.17,0.552,106.89,1743,1734,2
14.27,0.560,106.98,1747,1617,2
14.38,0.568,107.05,1738,1722,2
14.53,0.580,107.18,1738,1723,2
14.58,0.585,107.22,1741,1723,2
14.71,0.595,107.33,1741,1777,2
14.77,0.601,107.39,1742,1686,2
14.88,0.608,107.46,1726,1752,2
14.96,0.614,107.52,1711,1701,2
15.06,0.624,107.62,1707,1794,2
15.17,0.631,107.69,1709,1756,2
15.27,0.639,107.78,1735,1717,2
15.37,0.647,107.86,1744,1626,2
15.56,0.662,108.01,1725,1731,2
15.61,0.667,108.06,1705,1732,2
15.75,0.679,108.17,1695,1825,2
15.77,0.679,108.18,1715,1695,2
15.88,0.689,108.27,1746,1788,2
15.96,0.695,108.34,1758,1632,2
16.06,0.703,108.41,1757,1841,2
16.17,0.711,108.50,1762,1738,2
16.27,0.719,108.58,1783,1739,2
16.37,0.727,108.66,1787,1635,2
16.54,0.741,108.80,1778,1740,2
16.60,0.745,108.84,1765,1741,2
16.72,0.754,108.93,1755,1821,2
16.76,0.757,108.97,1755,1691,2
16.86,0.765,109.05,1754,1796,2
16.97,0.773,109.12,1760,1745,2
17.07,0.782,109.21,1776,1746,2
17.17,0.789,109.29,1780,1642,2
17.28,0.797,109.37,1762,1760,2
17.38,0.805,109.45,1740,1735,2
17.53,0.816,109.56,1731,1749,2
17.70,0.828,109.68,1728,1750,2
17.70,0.829,109.69,1725,1790,2
17.76,0.834,109.74,1735,1647,2
17.87,0.842,109.82,1732,1883,2
17.97,0.850,109.90,1737,1754,2
18.07,0.857,109.98,1747,1650,2
18.18,0.865,110.05,1732,1755,2
18.28,0.874,110.14,1714,1742,2
18.38,0.881,110.21,1706,1756,2
18.54,0.894,110.35,1706,1770,2
18.59,0.897,110.37,1707,1745,2
18.72,0.907,110.47,1736,1824,2
18.78,0.912,110.52,1754,1695,2
18.88,0.919,110.60,1751,1787,2
18.96,0.926,110.67,1753,1722,2
19.07,0.933,110.74,1748,1841,2
19.17,0.941,110.82,1765,1751,2
19.27,0.949,110.90,1779,1660,2
19.38,0.956,110.98,1762,1765,2
19.53,0.969,111.10,1741,1765,2
19.57,0.971,111.12,1731,1753,2
19.70,0.981,111.23,1729,1833,2
19.78,0.987,111.29,1738,1690,2
19.88,0.995,111.37,1740,1795,2
19.96,1.002,111.44,1745,1744,2
20.07,1.010,111.51,1767,1862,2
20.17,1.017,111.59,1798,1772,2
20.27,1.025,111.66,1810,1668,2
20.38,1.032,111.74,1802,1760,2
20.53,1.043,111.85,1791,1774,2
20.70,1.055,111.97,1792,1762,2
20.70,1.055,111.97,1792,1815,2
20.78,1.061,112.03,1787,1672,2
20.88,1.069,112.12,1767,1829,2
20.96,1.075,112.17,1778,1752,2
21.07,1.083,112.25,1806,1857,2
21.17,1.090,112.32,1816,1780,2
21.27,1.097,112.39,1805,1676,2
21.38,1.104,112.47,1786,1768,2
21.53,1.115,112.57,1787,1769,2
21.68,1.125,112.68,1793,1769,2
21.68,1.126,112.68,1794,1823,2
21.77,1.133,112.76,1793,1680,2
21.87,1.140,112.83,1784,1916,2
21.97,1.147,112.90,1791,1682,2
22.07,1.155,112.98,1777,1773,2
22.18,1.161,113.04,1756,1774,2
22.28,1.167,113.10,1747,1788,2
22.36,1.173,113.17,1745,1763,2
22.52,1.184,113.27,1741,1842,2
22.69,1.196,113.39,1755,1686,2
22.69,1.196,113.39,1752,1830,2
22.77,1.202,113.45,1754,1687,2
22.87,1.210,113.53,1755,1845,2
22.98,1.216,113.60,1762,1767,2
23.08,1.223,113.67,1781,1794,2
23.18,1.230,113.74,1786,1769,2
23.26,1.236,113.80,1786,1783,2
23.37,1.244,113.87,1798,1862,2
23.52,1.253,113.97,1821,1798,2
23.69,1.264,114.08,1832,1694,2
23.69,1.264,114.08,1814,1812,2
23.77,1.270,114.14,1787,1695,2
23.87,1.278,114.22,1769,1839,2
23.98,1.283,114.27,1777,1775,2
24.08,1.292,114.36,1793,1802,2
24.18,1.298,114.42,1799,1763,2
24.27,1.303,114.48,1800,1816,2
24.37,1.310,114.55,1800,1843,2
24.53,1.319,114.64,1799,1792,2
24.69,1.331,114.76,1799,1701,2
24.69,1.331,114.76,1790,1819,2
24.77,1.337,114.81,1792,1702,2
24.87,1.343,114.88,1781,1859,2
24.98,1.351,114.96,1798,1782,2
25.08,1.358,115.02,1816,1783,2
25.16,1.361,115.06,1822,1810,2
25.27,1.369,115.14,1823,1837,2
25.37,1.376,115.21,1823,1812,2
25.53,1.385,115.30,1823,1708,2
25.69,1.394,115.40,1814,1799,2
25.69,1.395,115.40,1815,1826,2
25.77,1.400,115.46,1815,1709,2
25.88,1.406,115.52,1804,1840,2
25.98,1.413,115.58,1808,1776,2
26.08,1.421,115.66,1800,1790,2
26.16,1.425,115.70,1786,1803,2
26.27,1.432,115.77,1782,1870,2
26.37,1.438,115.83,1787,1806,2
26.53,1.447,115.92,1798,1793,2
26.69,1.457,116.02,1802,1715,2
26.69,1.457,116.02,1795,1833,2
26.77,1.462,116.08,1798,1716,2
26.87,1.467,116.13,1790,1847,2
26.98,1.474,116.20,1801,1783,2
27.08,1.481,116.27,1817,1783,2
27.18,1.486,116.32,1822,1810,2
27.26,1.492,116.38,1823,1811,2
27.37,1.497,116.44,1823,1864,2
27.53,1.507,116.53,1822,1787,2
27.69,1.517,116.63,1821,1722,2
27.69,1.517,116.63,1818,1853,2
27.77,1.521,116.68,1816,1723,2
27.88,1.528,116.74,1812,1854,2
27.98,1.533,116.80,1812,1776,2
28.08,1.539,116.86,1804,1816,2
28.17,1.544,116.90,1791,1791,2
28.27,1.550,116.97,1782,1870,2
28.37,1.556,117.03,1802,1805,2
28.53,1.566,117.13,1815,1727,2
28.70,1.575,117.22,1801,1806,2
28.70,1.576,117.23,1788,1859,2
28.78,1.580,117.27,1791,1729,2
28.87,1.584,117.31,1790,1860,2
28.97,1.590,117.37,1794,1835,2
29.07,1.596,117.43,1803,1731,2
29.18,1.603,117.50,1793,1810,2
29.28,1.607,117.55,1776,1811,2
29.38,1.614,117.61,1762,1824,2
29.53,1.622,117.69,1772,1786,2
29.70,1.632,117.79,1774,1826,2
29.70,1.632,117.79,1800,1839,2
29.78,1.636,117.83,1811,1735,2
29.88,1.642,117.89,1809,1867,2
29.97,1.647,117.95,1812,1789,2
30.07,1.653,118.00,1809,1881,2
30.17,1.658,118.06,1824,1817,2
30.27,1.666,118.13,1835,1739,2
30.38,1.670,118.18,1830,1804,2
30.52,1.678,118.25,1814,1844,2
30.69,1.687,118.35,1801,1793,2
30.69,1.687,118.35,1797,1846,2
30.78,1.691,118.39,1788,1742,2
30.88,1.697,118.45,1771,1860,2
30.98,1.704,118.52,1777,1795,2
31.07,1.708,118.56,1776,1822,2
31.17,1.714,118.62,1790,1888,2
31.27,1.719,118.67,1804,1824,2
31.37,1.725,118.73,1797,1746,2
31.55,1.734,118.82,1784,1811,2
31.71,1.744,118.92,1794,1825,2
31.71,1.743,118.92,1820,1865,2
31.77,1.747,118.95,1833,1748,2
31.87,1.753,119.01,1838,1866,2
31.98,1.758,119.07,1831,1801,2
32.08,1.764,119.13,1825,1828,2
32.18,1.769,119.18,1811,1815,2
32.27,1.774,119.23,1807,1829,2
32.37,1.779,119.28,1809,1882,2
32.53,1.787,119.36,1821,1818,2
32.57,1.790,119.39,1834,1753,2
32.71,1.797,119.46,1827,1858,2
32.77,1.802,119.51,1829,1793,2
32.87,1.807,119.56,1819,1846,2
32.98,1.812,119.61,1805,1820,2
33.08,1.816,119.65,1799,1821,2
33.18,1.823,119.72,1799,1821,2
33.29,1.828,119.77,1798,1809,2
33.37,1.832,119.82,1799,1849,2
33.54,1.841,119.90,1804,1876,2
33.57,1.843,119.92,1802,1759,2
33.71,1.850,120.00,1804,1903,2
33.77,1.853,120.02,1809,1760,2
33.87,1.859,120.09,1806,1891,2
33.97,1.864,120.14,1807,1761,2
34.08,1.869,120.18,1804,1839,2
34.18,1.875,120.25,1808,1827,2
34.28,1.879,120.29,1822,1828,2
34.37,1.884,120.34,1826,1841,2
34.53,1.893,120.42,1835,1881,2
34.71,1.902,120.51,1846,1764,2
34.71,1.901,120.51,1848,1882,2
34.77,1.904,120.54,1847,1765,2
34.87,1.910,120.60,1841,1909,2
34.98,1.915,120.65,1848,1766,2
35.08,1.920,120.70,1834,1845,2
35.18,1.925,120.75,1816,1833,2
35.29,1.931,120.81,1809,1833,2
35.37,1.934,120.84,1809,1834,2
35.51,1.942,120.92,1812,1887,2
35.66,1.949,120.99,1816,1770,2
35.69,1.951,121.01,1817,1875,2
35.77,1.954,121.04,1819,1862,2
35.87,1.959,121.09,1833,1837,2
35.97,1.964,121.14,1849,1837,2
36.08,1.969,121.20,1851,1772,2
36.18,1.974,121.25,1839,1838,2
36.28,1.978,121.29,1822,1839,2
36.38,1.983,121.34,1816,1839,2
36.52,1.991,121.41,1815,1827,2
36.71,1.999,121.50,1814,1840,2
36.71,1.998,121.49,1814,1880,2
36.79,2.003,121.54,1820,1776,2
36.87,2.007,121.58,1823,1868,2
36.97,2.011,121.62,1829,1895,2
37.08,2.017,121.67,1849,1778,2
37.18,2.022,121.73,1838,1830,2
37.28,2.026,121.77,1821,1857,2
37.39,2.031,121.82,1819,1844,2
37.55,2.037,121.88,1818,1832,2
37.70,2.046,121.97,1819,1845,2
37.70,2.044,121.96,1818,1859,2
37.78,2.049,122.00,1819,1781,2
37.89,2.055,122.06,1818,1873,2
37.97,2.059,122.10,1827,1847,2
38.07,2.063,122.14,1836,1913,2
38.18,2.067,122.18,1852,1783,2
38.28,2.072,122.23,1844,1836,2
38.38,2.076,122.27,1830,1836,2
38.53,2.083,122.35,1828,1850,2
38.58,2.084,122.36,1828,1837,2
38.70,2.090,122.42,1828,1877,2
38.78,2.094,122.46,1828,1799,2
38.88,2.098,122.50,1828,1865,2
38.99,2.104,122.55,1828,1839,2
39.09,2.108,122.60,1828,1840,2
39.17,2.112,122.63,1828,1866,2
39.27,2.116,122.67,1829,1893,2
39.38,2.120,122.72,1834,1789,2
39.54,2.127,122.79,1822,1842,2
39.72,2.135,122.87,1811,1842,2
39.72,2.135,122.87,1809,1882,2
39.78,2.137,122.89,1821,1791,2
39.89,2.143,122.95,1809,1896,2
39.99,2.147,122.99,1825,1818,2
40.07,2.150,123.02,1843,1871,2
40.17,2.154,123.07,1847,1885,2
40.28,2.159,123.11,1847,1794,2
40.38,2.163,123.15,1836,1846,2
40.54,2.170,123.22,1825,1859,2
40.59,2.173,123.26,1823,1847,2
40.72,2.178,123.30,1823,1887,2
40.79,2.181,123.33,1834,1835,2
40.89,2.184,123.36,1847,1862,2
40.97,2.189,123.41,1849,1836,2
41.08,2.192,123.44,1849,1836,2
41.18,2.197,123.50,1848,1863,2
41.28,2.201,123.54,1849,1837,2
41.39,2.205,123.58,1849,1864,2
41.53,2.212,123.64,1849,1851,2
41.68,2.217,123.70,1849,1852,2
41.69,2.217,123.70,1849,1891,2
41.79,2.223,123.76,1849,1800,2
41.87,2.225,123.78,1849,1866,2
41.97,2.229,123.82,1856,1906,2
42.08,2.233,123.85,1872,1802,2
42.18,2.237,123.90,1863,1854,2
42.28,2.241,123.94,1850,1855,2
42.38,2.245,123.98,1848,1855,2
42.51,2.249,124.02,1849,1856,2
42.67,2.256,124.09,1848,1856,2
42.67,2.257,124.10,1848,1856,2
42.77,2.260,124.13,1846,1909,2
42.88,2.264,124.17,1852,1805,2
42.98,2.268,124.22,1845,1845,2
43.08,2.272,124.25,1835,1858,2
43.19,2.276,124.29,1834,1858,2
43.29,2.279,124.32,1835,1859,2
43.37,2.283,124.37,1835,1859,2
43.53,2.289,124.43,1836,1899,2
43.71,2.296,124.49,1838,1808,2
43.71,2.295,124.49,1835,1887,2
43.77,2.297,124.51,1842,1809,2
43.88,2.302,124.55,1843,1887,2
43.98,2.306,124.59,1849,1836,2
44.08,2.308,124.62,1858,1875,2
44.19,2.312,124.65,1860,1863,2
44.29,2.316,124.69,1860,1837,2
44.37,2.319,124.73,1859,1863,2
44.53,2.325,124.78,1859,1864,2
44.70,2.331,124.85,1859,1851,2
44.70,2.330,124.84,1860,1891,2
44.78,2.334,124.87,1859,1813,2
44.88,2.336,124.90,1859,1878,2
44.99,2.341,124.94,1860,1866,2
45.07,2.343,124.97,1859,1840,2
45.17,2.347,125.01,1859,1906,2
45.28,2.350,125.04,1859,1815,2
45.38,2.354,125.08,1860,1867,2
45.54,2.359,125.13,1859,1855,2
45.72,2.365,125.19,1859,1868,2
45.72,2.365,125.19,1859,1881,2
45.78,2.366,125.20,1860,1816,2
45.88,2.370,125.24,1859,1895,2
45.98,2.374,125.28,1860,1830,2
46.09,2.377,125.31,1859,1870,2
46.19,2.380,125.34,1859,1870,2
46.27,2.382,125.36,1860,1857,2
46.37,2.386,125.40,1860,1884,2
46.53,2.391,125.45,1860,1819,2
46.58,2.392,125.46,1859,1871,2
46.71,2.397,125.51,1860,1885,2
46.79,2.399,125.53,1859,1833,2
46.87,2.402,125.56,1859,1886,2
46.97,2.404,125.58,1859,1886,2
47.08,2.407,125.61,1860,1821,2
47.18,2.410,125.65,1860,1847,2
47.28,2.414,125.68,1859,1861,2
47.39,2.416,125.71,1859,1861,2
47.52,2.420,125.75,1859,1875,2
47.68,2.425,125.80,1860,1849,2
47.68,2.425,125.79,1860,1875,2
47.79,2.429,125.83,1859,1823,2
47.89,2.432,125.86,1860,1889,2
47.97,2.434,125.88,1859,1876,2
48.07,2.437,125.91,1860,1890,2
48.18,2.439,125.93,1860,1825,2
48.28,2.443,125.97,1859,1864,2
48.38,2.445,125.99,1859,1851,2
48.53,2.450,126.05,1860,1878,2
48.71,2.454,126.09,1860,1852,2
48.71,2.454,126.09,1859,1892,2
48.78,2.455,126.10,1859,1827,2
48.88,2.458,126.13,1859,1879,2
48.98,2.461,126.16,1859,1840,2
49.09,2.464,126.19,1859,1866,2
49.19,2.466,126.21,1859,1867,2
49.27,2.467,126.22,1860,1867,2
49.37,2.471,126.26,1859,1867,2
49.52,2.474,126.29,1859,1828,2
49.69,2.480,126.35,1859,1881,2
49.69,2.480,126.35,1859,1868,2
49.77,2.481,126.36,1860,1829,2
49.87,2.485,126.40,1872,1921,2
49.98,2.487,126.42,1885,1830,2
50.08,2.489,126.44,1875,1882,2
50.18,2.491,126.47,1860,1857,2
50.29,2.496,126.51,1853,1857,2
50.39,2.497,126.53,1852,1857,2
50.52,2.499,126.54,1852,1897,2
50.71,2.505,126.60,1852,1845,2
50.71,2.504,126.59,1852,1858,2
50.79,2.507,126.62,1853,1832,2
50.89,2.509,126.64,1853,1897,2
50.98,2.511,126.66,1852,1872,2
51.08,2.513,126.68,1853,1859,2
51.18,2.516,126.71,1852,1859,2
51.29,2.518,126.74,1852,1859,2
51.39,2.520,126.76,1852,1873,2
51.54,2.524,126.80,1852,1860,2
51.59,2.525,126.81,1852,1860,2
51.73,2.529,126.85,1852,1887,2
51.78,2.530,126.85,1853,1848,2
51.88,2.532,126.88,1852,1887,2
51.98,2.535,126.90,1852,1848,2
52.09,2.537,126.92,1852,1862,2
52.19,2.538,126.94,1852,1875,2
52.29,2.542,126.97,1852,1862,2
52.38,2.544,126.99,1852,1849,2
52.53,2.546,127.02,1852,1889,2
52.70,2.550,127.06,1852,1863,2
52.70,2.550,127.06,1852,1863,2
52.79,2.553,127.09,1852,1837,2
52.89,2.554,127.10,1852,1889,2
52.99,2.558,127.14,1852,1877,2
53.08,2.558,127.14,1852,1851,2
53.18,2.560,127.15,1852,1890,2
53.28,2.563,127.19,1852,1838,2
53.38,2.566,127.22,1852,1865,2
53.51,2.568,127.24,1852,1878,2
53.69,2.572,127.28,1852,1878,2
53.69,2.573,127.29,1852,1865,2
53.79,2.574,127.30,1852,1839,2
53.87,2.576,127.32,1855,1905,2
53.98,2.578,127.34,1865,1853,2
54.08,2.580,127.36,1880,1866,2
54.18,2.581,127.37,1884,1867,2
54.29,2.584,127.40,1884,1867,2
54.39,2.587,127.43,1885,1854,2
54.54,2.589,127.45,1885,1880,2
54.59,2.590,127.46,1884,1881,2
54.72,2.592,127.48,1884,1855,2
54.78,2.594,127.50,1885,1868,2
54.88,2.595,127.51,1884,1868,2
54.99,2.598,127.54,1884,1855,2
55.09,2.599,127.56,1885,1882,2
55.19,2.602,127.58,1884,1856,2
55.28,2.603,127.59,1884,1882,2
55.38,2.604,127.60,1884,1856,2
55.56,2.608,127.64,1884,1856,2
55.63,2.609,127.65,1884,1896,2
55.78,2.612,127.68,1884,1857,2
55.78,2.610,127.67,1884,1844,2
55.88,2.613,127.69,1884,1857,2
55.98,2.615,127.72,1884,1883,2
56.09,2.617,127.73,1885,1871,2
56.19,2.617,127.74,1884,1871,2
56.29,2.620,127.76,1884,1845,2
56.40,2.620,127.76,1885,1884,2
56.56,2.623,127.79,1884,1845,2
56.60,2.623,127.79,1884,1885,2
56.75,2.626,127.82,1885,1846,2
56.79,2.625,127.82,1885,1885,2
56.89,2.628,127.85,1885,1833,2
57.00,2.629,127.86,1882,1885,2
57.08,2.630,127.86,1865,1859,2
57.18,2.631,127.87,1854,1859,2
57.28,2.632,127.89,1851,1859,2
57.39,2.634,127.90,1850,1860,2
57.54,2.636,127.92,1850,1873,2
57.59,2.637,127.94,1850,1873,2
57.74,2.639,127.95,1850,1860,2
57.78,2.639,127.95,1850,1873,2
57.88,2.640,127.97,1850,1847,2
57.99,2.641,127.97,1850,1860,2
58.09,2.644,128.00,1850,1861,2
58.19,2.644,128.00,1851,1887,2
58.29,2.646,128.03,1850,1848,2
58.40,2.646,128.03,1850,1874,2
58.53,2.648,128.05,1850,1848,2
58.72,2.650,128.07,1850,1874,2
58.72,2.651,128.08,1850,1848,2
58.78,2.652,128.08,1850,1888,2
58.89,2.654,128.10,1850,1862,2
58.99,2.654,128.11,1850,1875,2
59.09,2.656,128.12,1850,1849,2
59.19,2.657,128.14,1850,1875,2
59.30,2.659,128.15,1851,1862,2
59.40,2.659,128.16,1850,1875,2
59.53,2.660,128.17,1851,1849,2
59.71,2.663,128.20,1850,1863,2
59.71,2.663,128.20,1850,1850,2
59.79,2.663,128.20,1850,1889,2
59.89,2.665,128.21,1850,1850,2
60.00,2.665,128.22,1851,1876,2
60.10,2.668,128.24,1850,1850,2
60.18,2.669,128.26,1850,1889,2
60.28,2.670,128.27,1850,1864,2
60.39,2.671,128.28,1850,1864,2
60.53,2.672,128.29,1850,1864,2
60.70,2.675,128.32,1850,1864,2
60.70,2.675,128.32,1850,1851,2
60.78,2.675,128.31,1850,1890,2
60.88,2.676,128.33,1850,1851,2
60.99,2.679,128.36,1851,1864,2
61.09,2.679,128.36,1850,1891,2
61.19,2.680,128.37,1850,1852,2
61.30,2.681,128.38,1850,1865,2
61.40,2.683,128.40,1850,1865,2
61.57,2.684,128.41,1850,1878,2
61.71,2.687,128.44,1850,1865,2
61.72,2.687,128.43,1850,1852,2
61.80,2.687,128.44,1850,1892,2
61.88,2.689,128.46,1850,1853,2
61.98,2.689,128.46,1850,1879,2
62.09,2.690,128.47,1850,1853,2
62.19,2.692,128.49,1850,1866,2
62.29,2.693,128.50,1850,1879,2
62.42,2.694,128.51,1850,1866,2
62.60,2.697,128.54,1850,1866,2
62.60,2.696,128.53,1850,1853,2
62.72,2.698,128.55,1850,1880,2
62.90,2.700,128.57,1850,1880,2
62.90,2.700,128.57,1850,1854,2
62.98,2.700,128.57,1850,1880,2
63.09,2.701,128.58,1850,1854,2
63.19,2.703,128.60,1850,1867,2
63.29,2.704,128.61,1850,1880,2
63.40,2.705,128.62,1850,1867,2
63.50,2.705,128.62,1850,1868,2
63.70,2.708,128.65,1850,1855,2
63.73,2.709,128.66,1850,1855,2
63.80,2.710,128.67,1850,1907,2
63.96,2.711,128.68,1854,1868,2
63.98,2.711,128.68,1867,1868,2
64.09,2.712,128.69,1881,1855,2
64.19,2.713,128.71,1883,1868,2
64.29,2.715,128.72,1882,1868,2
64.40,2.715,128.72,1883,1882,2
64.56,2.716,128.73,1882,1856,2
64.64,2.718,128.75,1883,1869,2
64.78,2.719,128.76,1882,1882,2
64.80,2.720,128.77,1883,1869,2
64.90,2.720,128.77,1882,1869,2
64.98,2.720,128.78,1883,1856,2
65.08,2.722,128.79,1883,1856,2
65.19,2.723,128.80,1883,1882,2
65.29,2.722,128.79,1883,1870,2
65.40,2.724,128.81,1883,1843,2
65.54,2.725,128.82,1883,1883,2
65.71,2.725,128.83,1883,1870,2
65.71,2.727,128.84,1883,1857,2
65.79,2.726,128.83,1883,1883,2
65.90,2.727,128.84,1883,1844,2
66.00,2.728,128.85,1883,1870,2
66.08,2.729,128.86,1883,1870,2
66.19,2.729,128.86,1883,1870,2
66.29,2.730,128.88,1883,1857,2
66.39,2.730,128.87,1883,1870,2
66.57,2.731,128.88,1882,1857,2
66.70,2.731,128.89,1882,1870,2
66.70,2.731,128.88,1883,1857,2
66.78,2.731,128.88,1883,1857,2
66.89,2.733,128.90,1882,1857,2
66.99,2.733,128.90,1882,1884,2
67.09,2.733,128.91,1882,1858,2
67.20,2.734,128.92,1883,1858,2
67.30,2.734,128.91,1883,1871,2
