# MISSION PROFILE DATA
# Timestamp: 2026-06-19 15:02:25
# Deep Target: 2.50 m
# Shallow Target: 0.40 m
# Profile Count: 2
# Arrival Tolerance: 0.15 m
# Hold Duration: 30 s
# PID: P=100.00, I=0.50, D=50.00
# Neutral ADC: 1600
# Bounds: 200 to 3900
# Depth Offset: 0.000 m
# ------------------------------------------
Time (s),Depth (m),Pressure (kPa),Actuator (ADC),Target (ADC),State
0.00,0.001,101.33,478,2118,2
0.13,0.002,101.35,792,882,2
0.19,0.005,101.37,572,1022,2
0.29,0.006,101.38,655,1121,2
0.40,0.008,101.41,750,1190,2
0.50,0.013,101.46,796,1239,2
0.68,0.019,101.52,837,1273,2
0.68,0.020,101.52,881,1297,2
0.79,0.024,101.56,932,1315,2
0.89,0.029,101.62,963,1327,2
0.99,0.034,101.67,1025,1336,2
1.10,0.040,101.73,991,1342,2
1.20,0.046,101.79,1034,1347,2
1.28,0.052,101.85,1038,1350,2
1.39,0.060,101.93,1141,1353,2
1.51,0.066,101.99,1124,1356,2
1.71,0.080,102.13,1296,1357,2
1.71,0.079,102.13,1178,1357,2
1.79,0.087,102.21,1224,1360,2
1.89,0.093,102.27,1225,1361,2
2.00,0.102,102.35,1264,1362,2
2.10,0.109,102.42,1233,1363,2
2.18,0.115,102.48,1240,1364,2
2.28,0.123,102.57,1393,1364,2
2.39,0.132,102.66,1268,1365,2
2.51,0.141,102.75,1363,1367,2
2.69,0.157,102.91,1376,1368,2
2.69,0.156,102.90,1318,1367,2
2.80,0.164,102.98,1343,1369,2
2.90,0.173,103.08,1312,1370,2
2.98,0.181,103.15,1275,1371,2
3.08,0.190,103.24,1391,1372,2
3.19,0.198,103.33,1424,1373,2
3.29,0.206,103.40,1341,1374,2
3.40,0.216,103.51,1405,1374,2
3.51,0.224,103.59,1341,1376,2
3.71,0.243,103.78,1402,1376,2
3.71,0.243,103.77,1398,1375,2
3.79,0.251,103.85,1405,1379,2
3.89,0.259,103.94,1405,1379,2
4.00,0.267,104.02,1406,1380,2
4.10,0.277,104.12,1408,1381,2
4.18,0.285,104.20,1408,1382,2
4.29,0.294,104.29,1410,1382,2
4.39,0.302,104.38,1411,1383,2
4.49,0.312,104.47,1411,1384,2
4.60,0.322,104.58,1412,1385,2
4.70,0.330,104.66,1412,1386,2
4.78,0.337,104.73,1413,1387,2
4.94,0.351,104.86,1413,1387,2
5.06,0.363,104.98,1414,1390,2
5.10,0.367,105.02,1413,1391,2
5.18,0.374,105.10,1413,1391,2
5.29,0.383,105.19,1413,1391,2
5.39,0.392,105.28,1414,1392,2
5.49,0.402,105.38,1413,1393,2
5.60,0.412,105.48,1413,1394,2
5.70,0.421,105.57,1413,1395,2
5.80,0.430,105.67,1414,1396,2
5.91,0.441,105.77,1414,1397,2
6.06,0.454,105.90,1413,1399,2
6.10,0.457,105.94,1414,1400,2
6.20,0.467,106.04,1414,1399,2
6.28,0.474,106.11,1414,1401,2
6.39,0.484,106.21,1414,1401,2
6.49,0.494,106.31,1416,1402,2
6.59,0.504,106.41,1414,1404,2
6.70,0.512,106.49,1414,1405,2
6.80,0.522,106.59,1415,1405,2
6.95,0.533,106.70,1414,1406,2
7.08,0.549,106.86,1413,1408,2
7.08,0.550,106.87,1414,1406,2
7.19,0.558,106.95,1413,1410,2
7.29,0.568,107.05,1413,1410,2
7.39,0.578,107.16,1413,1411,2
7.50,0.586,107.24,1413,1412,2
7.60,0.596,107.34,1413,1413,2
7.70,0.605,107.43,1413,1414,2
7.78,0.614,107.52,1412,1415,2
7.93,0.626,107.64,1413,1416,2
8.05,0.639,107.77,1413,1417,2
8.09,0.642,107.81,1413,1419,2
8.20,0.653,107.91,1413,1418,2
8.30,0.663,108.01,1412,1420,2
8.40,0.673,108.12,1414,1421,2
8.48,0.680,108.19,1413,1422,2
8.59,0.689,108.28,1421,1422,2
8.69,0.699,108.38,1417,1423,2
8.79,0.709,108.48,1417,1424,2
8.93,0.721,108.60,1417,1425,2
9.06,0.734,108.73,1415,1427,2
9.08,0.735,108.74,1416,1429,2
9.19,0.746,108.85,1416,1427,2
9.29,0.755,108.95,1415,1429,2
9.39,0.766,109.05,1414,1430,2
9.49,0.775,109.14,1415,1431,2
9.60,0.786,109.26,1415,1432,2
9.70,0.795,109.35,1414,1433,2
9.78,0.802,109.41,1414,1434,2
9.96,0.820,109.60,1414,1434,2
10.07,0.831,109.71,1413,1437,2
10.09,0.832,109.72,1413,1438,2
10.20,0.842,109.82,1413,1437,2
10.30,0.852,109.92,1414,1438,2
10.38,0.860,110.00,1413,1439,2
10.49,0.869,110.10,1413,1440,2
10.59,0.879,110.19,1413,1441,2
10.69,0.889,110.30,1413,1442,2
10.80,0.899,110.39,1413,1443,2
10.92,0.910,110.51,1413,1444,2
11.07,0.924,110.65,1412,1446,2
