# MISSION PROFILE DATA
# Timestamp: 2026-06-19 14:56:11
# Deep Target: 2.50 m
# Shallow Target: 0.40 m
# Profile Count: 2
# Arrival Tolerance: 0.15 m
# Hold Duration: 30 s
# PID: P=100.00, I=0.00, D=0.00
# Neutral ADC: 1600
# Bounds: 200 to 3900
# Depth Offset: 0.000 m
# ------------------------------------------
Time (s),Depth (m),Pressure (kPa),Actuator (ADC),Target (ADC),State
10.65,2.364,125.18,185,200,2
10.75,2.392,125.46,186,200,2
10.85,2.419,125.74,185,200,2
11.05,2.476,126.31,185,200,2
11.16,2.476,126.31,186,200,2
11.16,2.506,126.61,186,200,2
11.24,2.527,126.83,185,200,2
11.35,2.557,127.12,186,200,2
11.45,2.585,127.41,186,200,2
11.55,2.613,127.69,185,200,2
11.66,2.642,127.98,185,200,2
11.76,2.669,128.26,185,200,2
11.86,2.698,128.55,186,200,2
11.95,2.720,128.77,187,200,2
12.08,2.758,129.15,187,200,2
12.21,2.793,129.51,187,200,2
12.25,2.806,129.64,186,200,2
12.35,2.833,129.91,186,200,2
12.46,2.862,130.20,187,200,2
12.59,2.897,130.56,186,200,2
12.78,2.950,131.10,186,200,2
12.78,2.951,131.10,186,200,2
12.84,2.968,131.27,186,200,2
12.94,2.996,131.55,185,200,2
13.05,3.024,131.84,185,200,2
13.15,3.052,132.12,185,200,2
13.25,3.081,132.42,185,200,2
13.42,3.127,132.88,185,200,2
13.48,3.143,133.04,184,200,2
13.63,3.184,133.46,184,200,2
13.65,3.190,133.51,184,200,2
13.75,3.219,133.80,184,200,2
13.86,3.246,134.08,184,200,2
13.96,3.275,134.37,184,200,2
14.06,3.303,134.66,184,200,2
14.15,3.326,134.89,184,200,2
14.27,3.358,135.21,184,200,2
14.44,3.408,135.71,184,200,2
14.44,3.408,135.71,184,200,2
14.55,3.435,135.99,184,200,2
14.65,3.464,136.28,184,200,2
14.75,3.494,136.58,185,200,2
14.86,3.521,136.86,185,200,2
14.96,3.549,137.14,185,200,2
15.06,3.577,137.42,185,200,2
15.14,3.600,137.65,185,200,2
15.31,3.644,138.09,186,200,2
15.36,3.658,138.24,186,200,2
15.48,3.693,138.59,186,200,2
15.54,3.710,138.77,185,200,2
15.64,3.738,139.05,185,200,2
15.75,3.767,139.33,185,200,2
15.85,3.794,139.61,185,200,2
15.95,3.823,139.90,185,200,2
16.06,3.851,140.19,186,200,2
16.16,3.880,140.48,186,200,2
16.30,3.917,140.85,186,200,2
16.48,3.965,141.34,186,200,2
16.48,3.967,141.36,184,200,2
16.56,3.990,141.59,185,200,2
16.66,4.018,141.87,185,200,2
16.74,4.041,142.10,183,200,2
16.85,4.070,142.39,184,200,2
16.95,4.097,142.67,185,200,2
17.05,4.125,142.95,185,200,2
17.16,4.153,143.24,186,200,2
17.30,4.190,143.61,186,200,2
17.45,4.235,144.06,187,200,2
17.45,4.235,144.06,187,200,2
17.56,4.264,144.35,187,200,2
17.66,4.293,144.64,187,200,2
17.76,4.321,144.93,187,200,2
17.86,4.349,145.21,187,200,2
17.95,4.372,145.44,188,200,2
18.05,4.400,145.72,188,200,2
18.15,4.429,146.02,188,200,2
18.29,4.466,146.39,188,200,2
18.47,4.516,146.89,189,200,2
18.47,4.516,146.89,188,200,2
18.56,4.539,147.13,189,201,2
18.66,4.566,147.40,189,203,2
18.76,4.572,147.46,189,206,2
18.86,4.572,147.46,189,207,2
18.95,4.572,147.46,189,207,2
19.05,4.571,147.45,189,207,2
19.15,4.573,147.47,189,207,2
19.28,4.572,147.46,188,207,2
19.45,4.572,147.46,188,207,2
19.45,4.571,147.46,188,207,2
19.55,4.572,147.46,186,207,2
19.65,4.571,147.46,186,207,2
19.76,4.572,147.46,187,207,2
19.86,4.572,147.46,187,207,2
19.96,4.572,147.46,187,207,2
20.05,4.572,147.47,187,207,2
20.15,4.572,147.46,187,207,2
20.28,4.571,147.45,187,207,2
20.42,4.572,147.46,187,207,2
20.46,4.572,147.46,185,207,2
20.56,4.572,147.46,185,207,2
20.67,4.572,147.46,185,207,2
20.75,4.571,147.45,184,207,2
20.85,4.572,147.46,184,207,2
20.96,4.572,147.46,185,207,2
21.06,4.572,147.46,186,207,2
21.16,4.573,147.47,186,207,2
21.28,4.572,147.46,186,207,2
21.46,4.572,147.46,187,207,2
21.46,4.572,147.47,187,207,2
21.56,4.572,147.46,188,207,2
21.66,4.572,147.46,187,207,2
21.77,4.572,147.46,187,207,2
21.85,4.573,147.47,188,207,2
21.95,4.572,147.47,187,207,2
22.06,4.572,147.46,187,207,2
22.16,4.572,147.46,187,207,2
22.33,4.573,147.47,187,207,2
22.45,4.572,147.46,187,207,2
22.45,4.572,147.46,187,207,2
22.55,4.572,147.46,187,207,2
22.65,4.572,147.46,187,207,2
22.76,4.572,147.47,187,207,2
22.86,4.572,147.46,188,207,2
22.97,4.572,147.46,188,207,2
23.05,4.572,147.46,188,207,2
23.15,4.572,147.46,189,207,2
23.33,4.572,147.46,188,207,2
23.47,4.572,147.46,188,207,2
23.47,4.572,147.46,188,207,2
23.55,4.572,147.46,188,207,2
23.65,4.572,147.46,188,207,2
23.76,4.572,147.46,188,207,2
23.86,4.572,147.46,188,207,2
23.96,4.572,147.46,187,207,2
24.07,4.571,147.45,188,207,2
24.15,4.572,147.46,188,207,2
24.30,4.572,147.46,188,207,2
24.46,4.572,147.46,188,207,2
24.46,4.572,147.46,189,207,2
24.56,4.571,147.46,189,207,2
24.66,4.572,147.46,189,207,2
24.77,4.573,147.47,189,207,2
24.85,4.573,147.47,189,207,2
24.95,4.572,147.46,188,207,2
25.06,4.571,147.46,188,207,2
25.16,4.572,147.46,189,207,2
25.29,4.573,147.47,189,207,2
25.46,4.571,147.45,189,207,2
25.46,4.573,147.47,188,207,2
25.56,4.572,147.46,188,207,2
25.65,4.572,147.47,188,207,2
25.75,4.571,147.46,189,207,2
25.85,4.572,147.46,189,207,2
25.96,4.572,147.46,188,207,2
26.06,4.572,147.47,188,207,2
26.16,4.572,147.46,188,207,2
26.28,4.572,147.47,188,207,2
26.43,4.571,147.46,189,207,2
26.45,4.573,147.47,189,207,2
26.56,4.572,147.46,189,207,2
26.66,4.573,147.47,189,207,2
26.76,4.571,147.45,191,207,2
26.87,4.571,147.45,189,207,2
26.97,4.572,147.47,185,207,2
27.05,4.571,147.45,185,207,2
27.15,4.572,147.46,186,207,2
27.35,4.572,147.46,187,207,2
27.36,4.572,147.46,187,207,2
27.49,4.573,147.47,187,207,2
27.55,4.572,147.46,186,207,2
27.65,4.572,147.46,186,207,2
27.75,4.572,147.46,186,207,2
27.86,4.573,147.47,186,207,2
27.96,4.572,147.46,186,207,2
28.06,4.572,147.46,186,207,2
28.17,4.572,147.46,186,207,2
28.28,4.572,147.46,185,207,2
28.45,4.572,147.46,186,207,2
28.46,4.573,147.47,185,207,2
28.56,4.572,147.46,185,207,2
28.66,4.572,147.47,185,207,2
28.76,4.572,147.46,184,207,2
28.87,4.572,147.46,184,207,2
28.97,4.572,147.46,184,207,2
29.05,4.572,147.46,185,207,2
29.15,4.573,147.47,184,207,2
29.26,4.572,147.47,184,207,2
29.36,4.571,147.45,184,207,2
29.46,4.572,147.46,184,207,2
29.57,4.572,147.46,184,207,2
29.67,4.572,147.46,184,207,2
29.75,4.572,147.46,185,207,2
29.85,4.571,147.45,185,207,2
30.03,4.573,147.47,185,207,2
30.06,4.572,147.46,185,207,2
30.17,4.572,147.46,184,207,2
30.26,4.572,147.46,185,207,2
30.36,4.572,147.46,184,207,2
30.46,4.572,147.46,189,207,2
30.57,4.572,147.46,189,207,2
30.67,4.572,147.47,188,207,2
30.77,4.571,147.46,187,207,2
30.85,4.571,147.45,187,207,2
31.02,4.572,147.46,188,207,2
31.17,4.572,147.46,189,207,2
31.18,4.572,147.46,188,207,2
31.26,4.572,147.46,184,207,2
31.36,4.573,147.47,184,207,2
31.47,4.572,147.46,184,207,2
31.57,4.572,147.46,185,207,2
31.67,4.571,147.45,184,207,2
31.75,4.573,147.47,184,207,2
31.86,4.573,147.47,184,207,2
32.01,4.572,147.46,183,207,2
32.16,4.573,147.47,184,207,2
32.16,4.572,147.46,183,207,2
32.26,4.572,147.46,185,207,2
32.36,4.572,147.46,185,207,2
32.47,4.572,147.46,185,207,2
32.57,4.571,147.46,184,207,2
32.67,4.572,147.46,185,207,2
32.76,4.572,147.46,185,207,2
32.86,4.572,147.47,185,207,2
32.96,4.571,147.45,184,207,2
33.09,4.572,147.46,183,207,2
33.23,4.572,147.46,184,207,2
33.27,4.572,147.46,185,207,2
33.37,4.572,147.47,186,207,2
33.47,4.572,147.46,186,207,2
33.56,4.572,147.46,186,207,2
33.66,4.572,147.46,190,207,2
33.76,4.572,147.46,186,207,2
33.87,4.572,147.46,186,207,2
34.04,4.573,147.47,187,207,2
34.17,4.572,147.46,189,207,2
34.17,4.572,147.46,190,207,2
34.28,4.572,147.46,196,207,2
34.36,4.572,147.46,194,207,2
34.46,4.572,147.46,194,207,2
34.56,4.572,147.46,189,207,2
34.67,4.572,147.46,187,207,2
34.77,4.572,147.46,187,207,2
34.87,4.573,147.47,187,207,2
35.01,4.571,147.45,186,207,2
35.16,4.573,147.47,187,207,2
35.16,4.571,147.46,188,207,2
35.26,4.571,147.46,188,207,2
35.36,4.571,147.45,188,207,2
35.47,4.572,147.46,188,207,2
35.57,4.572,147.46,189,207,2
35.67,4.571,147.46,190,207,2
35.78,4.571,147.45,191,207,2
35.86,4.571,147.46,192,207,2
36.05,4.572,147.46,193,207,2
36.16,4.572,147.46,197,207,2
36.16,4.572,147.46,196,207,2
36.26,4.572,147.46,201,207,2
36.36,4.573,147.47,202,207,2
36.47,4.571,147.45,201,207,2
36.57,4.572,147.46,200,207,2
36.67,4.573,147.47,199,207,2
36.76,4.571,147.45,198,207,2
36.86,4.571,147.45,200,207,2
37.06,4.572,147.46,199,207,2
37.06,4.572,147.46,199,207,2
37.18,4.573,147.47,196,207,2
37.26,4.572,147.47,191,207,2
37.36,4.573,147.47,191,207,2
37.47,4.572,147.46,191,207,2
37.57,4.572,147.46,192,207,2
37.67,4.573,147.47,192,207,2
37.77,4.573,147.47,193,207,2
37.88,4.572,147.46,196,207,2
38.05,4.572,147.47,200,207,2
38.18,4.572,147.46,198,207,2
38.18,4.571,147.45,192,207,2
38.26,4.572,147.46,191,207,2
38.36,4.572,147.46,198,207,2
38.47,4.571,147.46,194,207,2
38.57,4.572,147.46,193,207,2
38.67,4.572,147.46,193,207,2
38.78,4.573,147.47,194,207,2
38.91,4.572,147.46,193,207,2
38.98,4.572,147.46,197,207,2
39.10,4.572,147.46,195,207,2
39.18,4.572,147.46,196,207,2
39.26,4.572,147.46,196,207,2
39.36,4.572,147.46,197,207,2
39.47,4.573,147.47,198,207,2
39.60,4.572,147.47,200,207,2
39.76,4.572,147.46,201,207,2
39.78,4.572,147.46,202,207,2
39.86,4.573,147.47,205,207,2
39.96,4.572,147.46,207,207,2
40.06,4.571,147.45,208,207,2
40.17,4.573,147.47,208,207,2
40.28,4.572,147.46,211,207,2
40.44,4.571,147.45,222,207,2
40.46,4.572,147.46,222,207,2
40.57,4.573,147.47,222,207,2
40.67,4.572,147.47,222,207,2
40.77,4.572,147.46,224,207,2
40.88,4.572,147.46,224,207,2
40.96,4.572,147.46,222,207,2
41.06,4.573,147.47,225,207,2
41.17,4.571,147.45,232,207,2
41.30,4.572,147.46,231,207,2
41.46,4.573,147.47,232,207,2
41.46,4.572,147.46,232,207,2
41.57,4.572,147.46,232,207,2
41.67,4.572,147.46,231,207,2
41.77,4.573,147.47,232,207,2
41.87,4.573,147.47,232,207,2
41.98,4.572,147.46,232,207,2
42.06,4.571,147.45,232,207,2
42.16,4.572,147.46,233,207,2
42.30,4.571,147.46,232,207,2
42.44,4.572,147.46,232,207,2
42.46,4.572,147.46,232,207,2
42.57,4.572,147.47,232,207,2
42.67,4.573,147.47,232,207,2
42.77,4.573,147.47,231,207,2
42.88,4.572,147.46,232,207,2
42.98,4.573,147.47,201,207,2
43.06,4.573,147.47,191,207,2
43.17,4.572,147.46,190,207,2
43.29,4.572,147.46,189,207,2
43.46,4.572,147.47,187,207,2
43.46,4.571,147.45,186,207,2
43.57,4.571,147.45,186,207,2
43.67,4.572,147.46,186,207,2
43.77,4.572,147.46,186,207,2
43.87,4.571,147.45,186,207,2
43.98,4.573,147.47,185,207,2
44.08,4.572,147.46,185,207,2
44.16,4.572,147.46,185,207,2
44.29,4.573,147.47,185,207,2
44.45,4.572,147.46,186,207,2
44.46,4.572,147.46,185,207,2
44.57,4.572,147.46,186,207,2
44.67,4.572,147.46,185,207,2
44.77,4.572,147.46,185,207,2
44.88,4.572,147.46,185,207,2
