# MISSION PROFILE DATA
# Timestamp: 2026-06-25 01:10:43
# Deep Target: 2.50 m
# Shallow Target: 0.40 m
# Profile Count: 2
# Arrival Tolerance: 0.33 m
# Hold Duration: 30 s
# PID: P=25.17, I=1.55, D=100.00
# Neutral ADC: 1850
# Bounds: 200 to 3900
# Depth Offset: 0.000 m
# ------------------------------------------
Time (s),Depth (m),Pressure (kPa),Actuator (ADC),Target (ADC),State
6.05,0.007,101.40,1779,1787,2
6.09,0.008,101.41,1779,1787,2
6.23,0.009,101.41,1779,1788,2
6.29,0.009,101.42,1779,1788,2
6.40,0.010,101.42,1780,1787,2
6.48,0.011,101.44,1779,1788,2
6.58,0.012,101.45,1780,1788,2
6.69,0.014,101.46,1779,1788,2
6.79,0.014,101.47,1779,1788,2
6.89,0.015,101.47,1779,1788,2
7.07,0.018,101.50,1779,1788,2
7.09,0.017,101.50,1780,1789,2
7.20,0.019,101.52,1780,1788,2
7.28,0.020,101.53,1780,1788,2
7.38,0.022,101.55,1779,1788,2
7.49,0.023,101.56,1780,1788,2
7.59,0.024,101.57,1779,1788,2
7.70,0.025,101.58,1779,1788,2
7.78,0.026,101.59,1779,1788,2
7.89,0.029,101.61,1779,1788,2
8.11,0.032,101.65,1779,1789,2
8.12,0.032,101.65,1780,1788,2
8.27,0.035,101.68,1779,1789,2
8.29,0.035,101.68,1780,1790,2
8.39,0.037,101.69,1780,1789,2
8.49,0.039,101.72,1780,1789,2
8.60,0.040,101.73,1780,1789,2
8.68,0.042,101.75,1779,1789,2
8.79,0.044,101.77,1780,1789,2
8.89,0.046,101.79,1780,1789,2
9.15,0.050,101.83,1780,1790,2
9.17,0.052,101.85,1779,1789,2
9.27,0.054,101.87,1780,1791,2
9.29,0.053,101.86,1780,1790,2
9.39,0.057,101.90,1779,1789,2
9.50,0.058,101.91,1780,1790,2
9.58,0.058,101.91,1779,1790,2
9.68,0.062,101.95,1779,1789,2
9.79,0.065,101.98,1779,1790,2
9.89,0.067,102.00,1780,1791,2
10.09,0.071,102.04,1780,1791,2
10.20,0.074,102.08,1779,1790,2
10.20,0.074,102.07,1780,1791,2
10.30,0.076,102.09,1780,1791,2
10.38,0.079,102.12,1779,1791,2
10.49,0.081,102.14,1779,1791,2
10.59,0.083,102.16,1780,1791,2
10.69,0.086,102.20,1779,1791,2
10.80,0.089,102.22,1780,1791,2
10.90,0.092,102.25,1779,1791,2
11.10,0.096,102.30,1779,1792,2
11.16,0.098,102.32,1780,1791,2
11.28,0.101,102.35,1779,1792,2
11.30,0.103,102.36,1780,1792,2
11.40,0.105,102.39,1779,1792,2
11.49,0.106,102.39,1780,1792,2
11.59,0.111,102.45,1780,1791,2
11.69,0.112,102.46,1779,1792,2
11.80,0.116,102.50,1780,1792,2
11.90,0.119,102.52,1780,1792,2
12.07,0.125,102.58,1780,1792,2
12.20,0.128,102.62,1780,1794,2
12.20,0.130,102.63,1780,1792,2
12.29,0.131,102.65,1780,1793,2
12.39,0.135,102.68,1780,1793,2
12.49,0.137,102.70,1779,1793,2
12.60,0.140,102.74,1780,1793,2
12.70,0.145,102.78,1779,1793,2
12.79,0.147,102.80,1780,1794,2
12.89,0.151,102.85,1780,1793,2
13.04,0.155,102.89,1780,1794,2
13.19,0.160,102.94,1780,1794,2
13.19,0.160,102.93,1780,1793,2
13.29,0.163,102.97,1780,1794,2
13.40,0.168,103.02,1780,1794,2
13.50,0.171,103.05,1779,1795,2
13.60,0.174,103.08,1780,1794,2
13.69,0.177,103.11,1780,1794,2
13.79,0.181,103.15,1779,1794,2
13.89,0.184,103.18,1780,1795,2
14.05,0.190,103.24,1779,1795,2
14.23,0.196,103.30,1779,1795,2
14.23,0.195,103.29,1779,1794,2
14.29,0.199,103.33,1780,1795,2
14.40,0.202,103.36,1780,1795,2
14.50,0.206,103.40,1780,1795,2
14.60,0.210,103.44,1780,1795,2
14.69,0.213,103.48,1779,1796,2
14.79,0.217,103.51,1780,1795,2
14.90,0.221,103.55,1780,1796,2
15.26,0.234,103.69,1780,1796,2
15.26,0.234,103.69,1780,1795,2
15.26,0.235,103.70,1780,1794,2
15.30,0.236,103.71,1780,1798,2
15.40,0.240,103.75,1779,1797,2
15.49,0.243,103.78,1780,1797,2
15.59,0.248,103.83,1779,1796,2
15.70,0.253,103.88,1779,1797,2
15.80,0.256,103.91,1779,1797,2
15.90,0.260,103.95,1779,1797,2
16.07,0.265,104.00,1779,1797,2
16.20,0.271,104.06,1779,1798,2
16.20,0.271,104.06,1780,1796,2
16.30,0.276,104.11,1780,1797,2
16.40,0.280,104.15,1780,1798,2
16.49,0.283,104.18,1780,1798,2
16.59,0.288,104.23,1779,1798,2
16.70,0.293,104.28,1780,1798,2
16.80,0.296,104.31,1780,1798,2
16.90,0.302,104.37,1779,1798,2
17.07,0.307,104.43,1780,1799,2
17.20,0.313,104.49,1780,1799,2
17.20,0.313,104.49,1779,1798,2
17.30,0.319,104.54,1780,1799,2
17.40,0.323,104.58,1779,1799,2
17.49,0.326,104.62,1780,1799,2
17.59,0.331,104.67,1780,1799,2
17.70,0.336,104.72,1779,1799,2
17.80,0.340,104.75,1780,1800,2
17.91,0.344,104.80,1779,1800,2
18.07,0.351,104.87,1779,1799,2
18.12,0.354,104.90,1779,1800,2
18.32,0.364,105.00,1779,1800,2
18.32,0.363,104.99,1779,1799,2
18.40,0.367,105.03,1779,1801,2
18.50,0.371,105.07,1779,1800,2
18.60,0.376,105.11,1780,1800,2
18.71,0.380,105.16,1779,1801,2
18.79,0.384,105.20,1779,1801,2
18.90,0.389,105.25,1780,1801,2
19.08,0.398,105.34,1779,1801,2
19.20,0.403,105.39,1780,1802,2
19.20,0.404,105.40,1780,1801,2
19.30,0.408,105.45,1780,1801,2
19.40,0.413,105.49,1780,1801,2
19.51,0.417,105.54,1779,1802,2
19.59,0.422,105.58,1779,1802,2
19.69,0.427,105.63,1780,1802,2
19.80,0.433,105.69,1779,1802,2
19.90,0.437,105.74,1779,1803,2
20.13,0.446,105.82,1780,1802,2
20.24,0.453,105.90,1779,1804,2
20.25,0.453,105.89,1780,1802,2
20.30,0.456,105.93,1780,1803,2
20.39,0.460,105.97,1780,1802,2
20.49,0.465,106.01,1779,1802,2
20.59,0.470,106.07,1780,1803,2
20.70,0.475,106.12,1780,1803,2
20.80,0.480,106.17,1779,1803,2
20.90,0.486,106.23,1779,1803,2
21.07,0.492,106.29,1779,1804,2
21.20,0.500,106.37,1779,1804,2
21.20,0.499,106.36,1779,1803,2
21.30,0.504,106.41,1780,1804,2
21.41,0.510,106.47,1779,1804,2
21.49,0.514,106.51,1779,1805,2
21.59,0.520,106.57,1780,1804,2
21.70,0.524,106.61,1779,1805,2
21.80,0.529,106.67,1779,1805,2
21.90,0.534,106.71,1779,1805,2
22.04,0.541,106.79,1779,1805,2
22.18,0.549,106.87,1780,1806,2
22.21,0.550,106.87,1779,1807,2
22.29,0.554,106.92,1779,1805,2
22.39,0.559,106.96,1779,1805,2
22.49,0.565,107.02,1780,1805,2
22.60,0.571,107.08,1779,1806,2
22.70,0.576,107.13,1779,1806,2
22.81,0.581,107.19,1779,1806,2
22.89,0.584,107.22,1779,1806,2
23.10,0.595,107.33,1779,1806,2
23.13,0.596,107.34,1780,1808,2
23.27,0.604,107.42,1780,1806,2
23.29,0.605,107.43,1779,1808,2
23.40,0.611,107.49,1780,1806,2
23.50,0.617,107.55,1779,1807,2
23.60,0.620,107.59,1779,1807,2
23.71,0.627,107.65,1780,1807,2
23.81,0.632,107.70,1779,1808,2
23.89,0.636,107.75,1779,1808,2
24.08,0.646,107.84,1780,1807,2
24.19,0.652,107.90,1779,1809,2
24.21,0.653,107.91,1780,1809,2
24.29,0.656,107.95,1780,1808,2
24.40,0.663,108.02,1780,1807,2
24.50,0.669,108.07,1779,1808,2
24.60,0.674,108.12,1780,1809,2
24.71,0.679,108.18,1780,1809,2
24.79,0.684,108.23,1780,1809,2
24.90,0.690,108.28,1780,1809,2
25.04,0.697,108.36,1780,1809,2
25.19,0.705,108.44,1779,1810,2
25.21,0.706,108.45,1780,1808,2
25.29,0.710,108.49,1779,1810,2
25.40,0.716,108.55,1780,1810,2
25.50,0.722,108.61,1779,1810,2
25.60,0.728,108.67,1780,1810,2
25.71,0.733,108.72,1779,1811,2
25.79,0.738,108.77,1779,1811,2
25.89,0.743,108.83,1779,1810,2
26.03,0.749,108.89,1780,1811,2
26.20,0.760,108.99,1779,1811,2
26.20,0.760,109.00,1780,1809,2
26.30,0.765,109.05,1779,1812,2
26.40,0.771,109.11,1779,1812,2
26.51,0.776,109.16,1780,1812,2
26.61,0.782,109.22,1780,1812,2
26.69,0.786,109.25,1780,1812,2
26.80,0.792,109.32,1780,1812,2
26.90,0.798,109.38,1779,1812,2
27.08,0.808,109.48,1779,1812,2
27.20,0.815,109.55,1779,1814,2
27.20,0.813,109.53,1779,1812,2
27.30,0.820,109.60,1780,1812,2
27.40,0.825,109.65,1780,1813,2
27.51,0.831,109.71,1780,1813,2
27.61,0.837,109.77,1779,1813,2
27.69,0.841,109.82,1780,1813,2
27.80,0.847,109.87,1779,1813,2
27.90,0.853,109.93,1779,1813,2
28.09,0.864,110.04,1779,1814,2
28.21,0.870,110.10,1779,1816,2
28.21,0.869,110.09,1780,1813,2
28.31,0.875,110.15,1779,1813,2
28.41,0.881,110.21,1780,1814,2
28.51,0.885,110.25,1780,1814,2
28.60,0.891,110.32,1779,1814,2
28.70,0.897,110.37,1780,1814,2
28.81,0.903,110.43,1780,1815,2
28.91,0.908,110.49,1779,1815,2
29.05,0.917,110.58,1780,1815,2
29.21,0.925,110.66,1779,1816,2
29.21,0.926,110.67,1780,1814,2
29.31,0.931,110.71,1780,1816,2
29.41,0.936,110.78,1780,1816,2
29.50,0.942,110.83,1780,1816,2
29.60,0.948,110.89,1779,1816,2
29.70,0.954,110.95,1780,1816,2
29.81,0.959,111.01,1780,1816,2
29.91,0.964,111.05,1779,1816,2
30.04,0.972,111.13,1780,1816,2
30.21,0.982,111.23,1780,1817,2
30.21,0.981,111.23,1779,1815,2
30.31,0.988,111.29,1780,1817,2
30.41,0.993,111.34,1780,1818,2
30.50,0.997,111.39,1779,1817,2
30.60,1.004,111.45,1780,1817,2
30.70,1.010,111.51,1780,1818,2
30.81,1.015,111.57,1780,1818,2
30.91,1.021,111.63,1780,1818,2
31.04,1.028,111.70,1780,1818,2
31.19,1.037,111.78,1780,1819,2
31.21,1.038,111.79,1779,1820,2
31.31,1.044,111.86,1780,1818,2
31.41,1.050,111.92,1780,1818,2
31.50,1.054,111.97,1779,1819,2
31.60,1.060,112.02,1779,1818,2
31.70,1.066,112.08,1780,1819,2
31.81,1.072,112.14,1779,1819,2
31.91,1.078,112.21,1780,1819,2
32.09,1.088,112.30,1779,1819,2
32.22,1.095,112.38,1779,1821,2
32.22,1.096,112.38,1780,1819,2
32.30,1.101,112.43,1779,1820,2
32.40,1.106,112.48,1780,1820,2
32.51,1.111,112.54,1780,1820,2
32.61,1.117,112.60,1779,1820,2
32.71,1.124,112.67,1779,1820,2
32.82,1.130,112.73,1779,1821,2
32.90,1.134,112.77,1779,1821,2
33.08,1.146,112.89,1779,1820,2
33.19,1.151,112.94,1780,1823,2
33.21,1.152,112.95,1780,1822,2
33.31,1.158,113.01,1780,1821,2
33.40,1.163,113.07,1779,1821,2
33.50,1.169,113.12,1779,1821,2
33.60,1.175,113.18,1780,1821,2
33.70,1.181,113.24,1780,1822,2
33.81,1.187,113.31,1780,1822,2
33.91,1.193,113.36,1779,1822,2
34.03,1.198,113.41,1779,1822,2
34.19,1.208,113.51,1779,1822,2
34.21,1.210,113.53,1780,1824,2
34.32,1.215,113.59,1779,1822,2
34.40,1.221,113.64,1779,1822,2
34.50,1.227,113.70,1780,1823,2
34.61,1.232,113.76,1779,1823,2
34.71,1.239,113.83,1779,1823,2
34.81,1.244,113.88,1780,1824,2
34.90,1.250,113.93,1780,1824,2
35.07,1.259,114.03,1779,1824,2
35.25,1.263,114.06,1779,1825,2
35.25,1.270,114.14,1780,1824,2
35.31,1.273,114.17,1780,1825,2
35.41,1.280,114.24,1780,1824,2
35.52,1.285,114.30,1779,1825,2
35.60,1.290,114.34,1779,1824,2
35.70,1.297,114.41,1780,1824,2
35.81,1.301,114.46,1780,1825,2
35.91,1.308,114.53,1780,1825,2
36.10,1.319,114.63,1780,1825,2
36.21,1.326,114.70,1779,1824,2
36.22,1.324,114.69,1780,1826,2
36.32,1.332,114.76,1780,1826,2
36.40,1.336,114.80,1779,1827,2
36.50,1.342,114.87,1780,1826,2
36.61,1.349,114.93,1780,1826,2
36.71,1.354,114.99,1780,1827,2
36.81,1.361,115.06,1780,1826,2
36.92,1.367,115.12,1780,1827,2
37.04,1.374,115.19,1780,1827,2
37.20,1.383,115.28,1779,1828,2
37.22,1.385,115.30,1779,1829,2
37.30,1.389,115.34,1780,1827,2
37.40,1.394,115.39,1779,1827,2
37.51,1.401,115.46,1780,1827,2
37.61,1.407,115.52,1779,1828,2
37.72,1.413,115.58,1779,1828,2
37.80,1.418,115.63,1779,1828,2
37.90,1.424,115.69,1780,1828,2
38.04,1.432,115.78,1779,1828,2
38.21,1.442,115.88,1779,1829,2
38.21,1.442,115.87,1779,1827,2
38.31,1.447,115.93,1780,1829,2
38.41,1.453,115.99,1779,1829,2
38.51,1.460,116.06,1780,1829,2
38.62,1.466,116.12,1780,1830,2
38.70,1.470,116.16,1780,1830,2
38.80,1.477,116.23,1782,1829,2
38.91,1.482,116.28,1795,1830,2
39.04,1.491,116.37,1812,1830,2
39.20,1.500,116.46,1833,1829,2
39.20,1.501,116.47,1829,1831,2
39.30,1.506,116.52,1833,1831,2
39.41,1.512,116.58,1833,1830,2
39.51,1.517,116.64,1833,1831,2
39.61,1.524,116.70,1833,1830,2
39.72,1.529,116.75,1832,1831,2
39.82,1.535,116.81,1832,1831,2
39.90,1.539,116.85,1833,1831,2
40.03,1.548,116.95,1833,1831,2
40.19,1.555,117.02,1833,1832,2
40.22,1.556,117.03,1833,1832,2
40.32,1.562,117.09,1833,1831,2
40.42,1.567,117.14,1833,1831,2
40.50,1.573,117.20,1833,1831,2
40.61,1.579,117.26,1833,1832,2
40.71,1.584,117.31,1833,1832,2
40.82,1.589,117.36,1833,1832,2
40.92,1.595,117.42,1833,1832,2
41.04,1.600,117.48,1832,1832,2
41.21,1.609,117.56,1833,1832,2
41.21,1.610,117.57,1833,1831,2
41.31,1.615,117.62,1833,1833,2
41.41,1.620,117.67,1833,1833,2
41.51,1.626,117.73,1833,1833,2
41.62,1.632,117.79,1833,1833,2
41.72,1.637,117.84,1833,1833,2
41.81,1.640,117.88,1833,1833,2
41.91,1.646,117.94,1833,1833,2
42.09,1.655,118.02,1833,1833,2
42.20,1.661,118.08,1833,1835,2
42.20,1.662,118.09,1832,1833,2
42.31,1.666,118.14,1833,1834,2
42.41,1.671,118.19,1833,1833,2
42.51,1.677,118.24,1833,1834,2
42.62,1.682,118.29,1832,1834,2
42.72,1.687,118.35,1833,1834,2
42.80,1.690,118.38,1833,1834,2
42.91,1.696,118.44,1833,1834,2
43.06,1.703,118.51,1833,1834,2
43.21,1.711,118.59,1832,1835,2
43.21,1.711,118.59,1833,1833,2
43.31,1.715,118.63,1833,1835,2
43.42,1.721,118.69,1833,1835,2
43.52,1.725,118.73,1833,1835,2
43.62,1.730,118.79,1833,1835,2
43.71,1.734,118.82,1833,1835,2
43.81,1.739,118.87,1833,1835,2
43.92,1.745,118.94,1833,1835,2
44.07,1.751,118.99,1833,1836,2
44.20,1.757,119.06,1833,1836,2
44.22,1.758,119.07,1833,1836,2
44.32,1.763,119.11,1833,1835,2
44.42,1.767,119.16,1833,1835,2
44.51,1.773,119.21,1832,1835,2
44.61,1.776,119.25,1833,1836,2
44.71,1.782,119.30,1832,1836,2
44.82,1.787,119.35,1833,1836,2
44.92,1.790,119.39,1833,1836,2
45.03,1.795,119.44,1833,1836,2
45.19,1.803,119.52,1833,1836,2
45.21,1.804,119.53,1834,1838,2
45.31,1.808,119.57,1833,1836,2
45.41,1.814,119.63,1833,1836,2
45.51,1.818,119.67,1832,1837,2
45.62,1.822,119.71,1833,1837,2
45.72,1.827,119.76,1833,1837,2
45.83,1.832,119.81,1833,1837,2
45.91,1.834,119.84,1833,1837,2
46.03,1.840,119.89,1833,1837,2
46.20,1.848,119.97,1833,1837,2
46.22,1.848,119.97,1833,1839,2
46.33,1.853,120.02,1833,1837,2
46.41,1.858,120.07,1832,1837,2
46.51,1.862,120.11,1833,1838,2
46.62,1.866,120.15,1833,1838,2
46.72,1.871,120.20,1833,1838,2
46.82,1.875,120.24,1833,1838,2
46.93,1.878,120.27,1832,1838,2
47.07,1.885,120.35,1833,1838,2
47.25,1.893,120.43,1833,1839,2
47.25,1.894,120.43,1833,1837,2
47.31,1.896,120.46,1833,1839,2
47.41,1.899,120.49,1833,1838,2
47.52,1.904,120.54,1833,1838,2
47.62,1.909,120.59,1833,1839,2
47.72,1.913,120.63,1833,1839,2
47.83,1.917,120.67,1832,1839,2
47.91,1.921,120.71,1833,1839,2
48.08,1.928,120.78,1833,1839,2
48.20,1.933,120.83,1833,1840,2
48.22,1.933,120.83,1832,1840,2
48.32,1.938,120.88,1833,1839,2
48.42,1.943,120.93,1833,1839,2
48.51,1.946,120.96,1833,1840,2
48.61,1.950,121.00,1833,1839,2
48.71,1.954,121.04,1833,1840,2
48.82,1.957,121.08,1833,1840,2
48.92,1.962,121.13,1833,1839,2
49.04,1.967,121.17,1833,1840,2
49.19,1.973,121.24,1833,1840,2
49.21,1.974,121.24,1833,1841,2
49.31,1.978,121.28,1833,1840,2
49.41,1.983,121.33,1833,1840,2
49.51,1.986,121.36,1833,1841,2
49.62,1.990,121.41,1833,1840,2
49.72,1.995,121.45,1833,1841,2
49.83,1.999,121.49,1833,1841,2
49.93,2.002,121.53,1832,1841,2
50.05,2.008,121.58,1833,1841,2
50.21,2.014,121.65,1833,1841,2
50.21,2.014,121.65,1833,1840,2
50.31,2.018,121.69,1833,1841,2
50.42,2.022,121.73,1833,1841,2
50.52,2.026,121.77,1833,1841,2
50.63,2.030,121.81,1833,1841,2
50.71,2.035,121.86,1833,1841,2
50.81,2.037,121.88,1832,1841,2
50.92,2.041,121.92,1833,1841,2
51.06,2.046,121.97,1833,1841,2
51.20,2.052,122.03,1833,1841,2
51.22,2.053,122.05,1833,1842,2
51.33,2.057,122.08,1833,1841,2
51.41,2.060,122.12,1833,1841,2
51.51,2.065,122.16,1833,1841,2
51.62,2.068,122.20,1833,1841,2
51.72,2.072,122.23,1833,1841,2
51.82,2.076,122.27,1833,1841,2
51.93,2.079,122.31,1833,1841,2
52.05,2.085,122.37,1833,1841,2
52.19,2.090,122.42,1833,1842,2
52.21,2.092,122.43,1833,1842,2
52.32,2.094,122.46,1833,1841,2
52.42,2.099,122.50,1833,1841,2
52.53,2.103,122.55,1833,1841,2
52.69,2.109,122.60,1833,1841,2
52.75,2.111,122.63,1833,1842,2
52.87,2.114,122.66,1833,1841,2
52.93,2.117,122.68,1833,1841,2
53.04,2.122,122.74,1833,1841,2
53.14,2.126,122.78,1833,1842,2
53.28,2.131,122.83,1833,1842,2
53.32,2.132,122.83,1832,1842,2
53.42,2.135,122.87,1833,1841,2
53.52,2.139,122.91,1833,1841,2
53.63,2.143,122.95,1833,1841,2
53.71,2.148,123.00,1833,1842,2
53.81,2.150,123.02,1833,1842,2
53.92,2.154,123.06,1833,1841,2
54.06,2.159,123.11,1833,1842,2
54.22,2.166,123.18,1832,1842,2
54.22,2.165,123.17,1832,1841,2
54.32,2.170,123.22,1833,1842,2
54.42,2.173,123.25,1833,1842,2
54.53,2.177,123.29,1833,1842,2
54.61,2.179,123.32,1833,1842,2
54.71,2.183,123.35,1833,1842,2
54.82,2.186,123.39,1833,1842,2
54.92,2.191,123.43,1833,1842,2
55.06,2.195,123.47,1833,1842,2
55.20,2.200,123.52,1833,1842,2
55.22,2.202,123.55,1833,1843,2
55.32,2.205,123.57,1832,1842,2
55.43,2.209,123.61,1833,1842,2
55.53,2.212,123.64,1833,1842,2
55.61,2.214,123.67,1833,1842,2
55.72,2.219,123.72,1833,1842,2
55.82,2.223,123.76,1833,1842,2
55.93,2.226,123.79,1833,1843,2
56.04,2.230,123.83,1833,1842,2
56.20,2.236,123.89,1833,1843,2
56.22,2.238,123.90,1833,1844,2
56.33,2.241,123.94,1833,1843,2
56.43,2.245,123.98,1832,1843,2
56.51,2.247,124.00,1832,1843,2
56.61,2.251,124.04,1833,1842,2
56.72,2.254,124.07,1833,1843,2
56.82,2.258,124.11,1833,1843,2
56.92,2.262,124.15,1833,1843,2
57.05,2.266,124.19,1833,1843,2
57.20,2.271,124.25,1833,1843,2
57.22,2.271,124.24,1833,1844,2
57.32,2.275,124.29,1832,1842,2
57.43,2.278,124.31,1833,1843,2
57.53,2.282,124.36,1833,1843,2
57.63,2.286,124.40,1833,1843,2
57.72,2.290,124.43,1832,1843,2
57.82,2.292,124.46,1832,1844,2
57.92,2.297,124.50,1832,1843,2
58.05,2.299,124.53,1833,1844,2
58.20,2.305,124.59,1833,1843,2
58.22,2.306,124.59,1833,1844,2
58.33,2.310,124.63,1832,1843,2
58.43,2.313,124.67,1832,1844,2
58.53,2.317,124.71,1833,1844,2
58.61,2.319,124.73,1833,1844,2
58.72,2.323,124.77,1833,1843,2
58.82,2.327,124.80,1833,1844,2
58.93,2.329,124.83,1833,1844,2
59.04,2.334,124.88,1833,1844,2
59.20,2.339,124.93,1833,1844,2
59.22,2.340,124.94,1833,1845,2
59.32,2.343,124.97,1833,1844,2
59.42,2.347,125.01,1832,1844,2
59.53,2.350,125.04,1832,1844,2
59.63,2.354,125.08,1833,1844,2
59.73,2.357,125.11,1833,1844,2
59.82,2.360,125.14,1833,1844,2
59.92,2.363,125.17,1833,1844,2
60.06,2.368,125.22,1833,1844,2
60.20,2.373,125.27,1833,1845,2
60.22,2.374,125.28,1833,1845,2
60.33,2.377,125.31,1833,1845,2
60.43,2.380,125.34,1833,1845,2
60.51,2.383,125.38,1833,1845,2
60.62,2.386,125.41,1833,1845,2
60.72,2.390,125.45,1833,1845,2
60.83,2.395,125.49,1833,1845,2
60.93,2.398,125.52,1833,1846,2
61.11,2.404,125.58,1833,1845,2
61.22,2.407,125.61,1833,1846,2
61.22,2.407,125.61,1833,1845,2
61.32,2.411,125.65,1833,1845,2
61.42,2.413,125.68,1833,1845,2
61.53,2.417,125.71,1833,1845,2
61.63,2.420,125.74,1833,1846,2
61.74,2.424,125.78,1833,1845,2
61.82,2.427,125.81,1833,1846,2
61.92,2.431,125.85,1833,1846,2
62.07,2.436,125.91,1833,1846,2
62.25,2.441,125.96,1833,1847,2
62.25,2.441,125.96,1833,1845,2
62.33,2.443,125.98,1833,1846,2
62.44,2.446,126.01,1833,1846,2
62.52,2.449,126.04,1833,1846,2
62.62,2.453,126.08,1833,1846,2
62.73,2.457,126.12,1833,1846,2
62.83,2.460,126.15,1833,1847,2
62.93,2.463,126.18,1833,1847,2
63.04,2.467,126.22,1833,1847,2
63.22,2.473,126.28,1833,1847,2
63.22,2.473,126.28,1833,1846,2
63.32,2.476,126.31,1833,1847,2
63.43,2.479,126.34,1833,1847,2
63.53,2.482,126.37,1833,1847,2
63.63,2.485,126.40,1833,1847,2
63.73,2.489,126.44,1833,1847,2
63.84,2.492,126.47,1833,1847,2
63.92,2.495,126.50,1833,1847,2
64.06,2.500,126.55,1833,1847,2
64.23,2.505,126.60,1833,1848,2
64.23,2.505,126.61,1833,1847,2
64.33,2.508,126.63,1833,1848,2
64.44,2.512,126.68,1833,1848,2
64.52,2.515,126.71,1833,1848,2
64.62,2.518,126.73,1833,1848,2
64.73,2.522,126.77,1833,1848,2
64.83,2.524,126.80,1833,1848,2
64.93,2.528,126.83,1833,1848,2
65.11,2.533,126.88,1833,1848,2
65.23,2.537,126.93,1833,1849,2
65.23,2.538,126.93,1833,1848,2
65.33,2.540,126.96,1833,1849,2
65.43,2.543,126.99,1833,1848,2
65.52,2.547,127.02,1833,1848,2
65.62,2.549,127.05,1833,1849,2
65.72,2.553,127.09,1833,1848,2
65.83,2.556,127.11,1833,1849,2
65.93,2.560,127.15,1833,1849,2
66.11,2.565,127.21,1833,1849,2
66.24,2.569,127.25,1833,1850,2
66.24,2.569,127.25,1833,1849,2
66.32,2.571,127.27,1834,1849,2
66.42,2.575,127.31,1833,1849,2
66.52,2.578,127.34,1833,1849,2
66.62,2.582,127.38,1833,1849,2
66.73,2.584,127.40,1833,1850,2
66.83,2.587,127.43,1834,1849,2
66.93,2.592,127.48,1833,1850,2
67.05,2.594,127.50,1833,1850,2
67.23,2.599,127.56,1833,1850,2
67.23,2.600,127.56,1833,1849,2
67.33,2.603,127.59,1833,1850,2
67.43,2.607,127.64,1833,1850,2
67.53,2.610,127.66,1833,1851,2
