# MISSION PROFILE DATA
# Timestamp: 2026-06-18 19:31:11
# Deep Target: 2.50 m
# Shallow Target: 0.40 m
# Profile Count: 2
# Arrival Tolerance: 0.15 m
# Hold Duration: 30 s
# PID: P=28.00, I=0.05, D=12.50
# Neutral ADC: 1600
# Bounds: 200 to 3900
# Depth Offset: 0.000 m
# ------------------------------------------
Time (s),Depth (m),Pressure (kPa),Actuator (ADC),Target (ADC),State
44.81,1.726,118.74,1535,1579,2
44.91,1.732,118.80,1536,1579,2
45.02,1.737,118.86,1535,1579,2
45.12,1.743,118.92,1535,1579,2
45.22,1.749,118.97,1535,1579,2
45.33,1.755,119.03,1534,1579,2
45.53,1.766,119.15,1535,1579,2
45.53,1.766,119.15,1535,1579,2
45.63,1.772,119.21,1535,1580,2
45.81,1.783,119.31,1535,1580,2
45.81,1.783,119.31,1536,1580,2
45.92,1.788,119.36,1535,1580,2
46.02,1.794,119.43,1536,1580,2
46.12,1.800,119.48,1535,1580,2
46.22,1.805,119.54,1536,1581,2
46.33,1.811,119.60,1535,1581,2
46.53,1.822,119.71,1535,1581,2
46.53,1.823,119.72,1535,1581,2
46.68,1.832,119.81,1535,1581,2
46.83,1.839,119.89,1535,1582,2
46.83,1.839,119.89,1535,1581,2
46.92,1.845,119.94,1535,1582,2
47.02,1.850,120.00,1535,1582,2
47.12,1.857,120.06,1535,1582,2
47.23,1.862,120.11,1535,1582,2
47.31,1.867,120.16,1535,1582,2
47.41,1.872,120.22,1535,1582,2
47.52,1.878,120.28,1535,1583,2
47.72,1.890,120.40,1535,1583,2
47.72,1.890,120.39,1535,1583,2
47.82,1.895,120.44,1535,1583,2
48.01,1.907,120.57,1535,1583,2
48.01,1.906,120.56,1535,1583,2
48.11,1.912,120.62,1535,1584,2
48.22,1.918,120.68,1535,1584,2
48.32,1.924,120.74,1535,1584,2
48.42,1.931,120.81,1534,1584,2
48.53,1.935,120.85,1535,1584,2
48.63,1.942,120.92,1535,1584,2
48.71,1.946,120.97,1535,1585,2
48.82,1.952,121.03,1534,1585,2
48.92,1.959,121.09,1540,1585,2
49.02,1.964,121.14,1555,1585,2
49.12,1.970,121.21,1571,1585,2
49.23,1.975,121.26,1587,1585,2
49.31,1.980,121.31,1589,1585,2
49.41,1.986,121.37,1589,1586,2
49.52,1.992,121.43,1588,1586,2
49.62,1.997,121.48,1589,1586,2
49.72,2.003,121.54,1590,1586,2
49.83,2.010,121.61,1589,1586,2
49.93,2.014,121.65,1588,1587,2
50.01,2.019,121.70,1589,1587,2
50.12,2.024,121.74,1589,1587,2
50.22,2.030,121.81,1590,1587,2
50.42,2.040,121.91,1589,1587,2
50.42,2.039,121.90,1588,1587,2
50.56,2.048,121.99,1589,1587,2
50.70,2.055,122.06,1590,1588,2
50.82,2.060,122.11,1589,1588,2
50.82,2.060,122.12,1590,1588,2
50.99,2.070,122.22,1590,1588,2
51.02,2.070,122.22,1590,1588,2
51.12,2.076,122.28,1590,1588,2
51.22,2.080,122.32,1589,1588,2
51.32,2.087,122.38,1590,1588,2
51.43,2.092,122.44,1590,1589,2
51.53,2.097,122.49,1589,1589,2
51.71,2.106,122.58,1590,1589,2
51.81,2.111,122.63,1590,1589,2
51.85,2.114,122.65,1590,1589,2
51.98,2.120,122.72,1589,1589,2
52.03,2.122,122.74,1590,1589,2
52.13,2.126,122.77,1589,1589,2
52.23,2.132,122.84,1589,1590,2
52.31,2.135,122.87,1589,1590,2
52.42,2.141,122.93,1590,1590,2
52.61,2.150,123.02,1589,1590,2
52.72,2.155,123.07,1589,1590,2
52.73,2.156,123.08,1589,1590,2
52.96,2.165,123.17,1589,1590,2
52.96,2.165,123.18,1589,1590,2
53.02,2.168,123.21,1590,1591,2
53.29,2.181,123.33,1590,1591,2
53.29,2.181,123.34,1590,1591,2
53.39,2.186,123.39,1589,1591,2
53.45,2.189,123.41,1589,1591,2
53.62,2.196,123.49,1589,1591,2
53.62,2.197,123.49,1590,1591,2
53.72,2.201,123.53,1590,1592,2
53.82,2.205,123.57,1589,1592,2
53.92,2.210,123.63,1591,1592,2
54.03,2.215,123.67,1590,1592,2
54.13,2.219,123.71,1591,1592,2
54.23,2.224,123.77,1591,1592,2
54.32,2.228,123.81,1591,1592,2
54.42,2.231,123.84,1590,1592,2
54.52,2.237,123.90,1590,1592,2
54.63,2.242,123.95,1591,1593,2
54.73,2.245,123.98,1591,1593,2
54.83,2.250,124.03,1590,1593,2
54.92,2.253,124.06,1591,1593,2
55.02,2.258,124.11,1591,1593,2
55.12,2.262,124.15,1591,1593,2
55.23,2.267,124.20,1590,1593,2
55.33,2.271,124.24,1592,1593,2
55.43,2.276,124.29,1591,1594,2
55.68,2.286,124.40,1591,1594,2
55.68,2.286,124.39,1592,1594,2
55.79,2.291,124.44,1591,1594,2
55.85,2.293,124.46,1591,1594,2
55.99,2.299,124.53,1591,1594,2
56.03,2.301,124.54,1592,1594,2
56.13,2.304,124.58,1590,1594,2
56.22,2.307,124.61,1591,1594,2
56.32,2.312,124.65,1592,1594,2
56.42,2.317,124.70,1592,1595,2
56.53,2.321,124.75,1592,1595,2
56.71,2.328,124.82,1591,1595,2
56.79,2.329,124.83,1591,1595,2
56.88,2.334,124.88,1591,1595,2
57.02,2.340,124.94,1591,1595,2
57.02,2.341,124.94,1591,1595,2
57.12,2.344,124.98,1592,1595,2
57.23,2.349,125.03,1591,1595,2
57.33,2.353,125.07,1592,1596,2
57.44,2.357,125.11,1592,1596,2
57.52,2.361,125.15,1592,1596,2
57.76,2.370,125.24,1592,1596,2
57.76,2.370,125.24,1592,1596,2
57.86,2.374,125.28,1592,1596,2
58.05,2.380,125.35,1592,1596,2
58.05,2.380,125.34,1592,1596,2
58.13,2.385,125.39,1592,1597,2
58.22,2.387,125.42,1592,1597,2
58.32,2.391,125.45,1593,1597,2
58.42,2.395,125.49,1592,1597,2
58.53,2.399,125.53,1592,1597,2
58.63,2.404,125.58,1592,1597,2
58.90,2.412,125.67,1593,1597,2
58.90,2.412,125.67,1592,1597,2
59.02,2.417,125.72,1593,1597,2
59.03,2.418,125.72,1593,1597,2
59.28,2.426,125.80,1592,1598,2
59.28,2.426,125.81,1592,1597,2
59.32,2.429,125.83,1592,1598,2
59.42,2.431,125.86,1593,1598,2
59.68,2.441,125.96,1592,1598,2
59.68,2.441,125.96,1593,1598,2
59.80,2.446,126.01,1593,1598,2
59.86,2.448,126.03,1592,1598,2
60.01,2.453,126.08,1592,1598,2
60.03,2.454,126.09,1592,1599,2
60.13,2.458,126.12,1593,1598,2
60.23,2.461,126.16,1592,1599,2
60.34,2.464,126.19,1592,1599,2
60.42,2.467,126.22,1592,1599,2
60.52,2.471,126.26,1593,1599,2
60.63,2.475,126.30,1594,1599,2
60.80,2.481,126.36,1592,1599,2
60.89,2.484,126.39,1593,1599,2
60.94,2.486,126.41,1594,1599,2
61.08,2.491,126.46,1593,1599,2
61.12,2.492,126.48,1594,1600,2
61.22,2.495,126.51,1593,1600,2
61.33,2.500,126.55,1594,1600,2
61.43,2.503,126.58,1593,1600,2
61.53,2.506,126.61,1593,1600,2
61.79,2.515,126.70,1593,1600,2
61.79,2.515,126.71,1593,1600,2
61.90,2.520,126.75,1593,1600,2
61.96,2.521,126.77,1593,1600,2
62.11,2.526,126.82,1593,1600,2
62.13,2.527,126.82,1593,1601,2
62.23,2.530,126.85,1594,1601,2
62.34,2.534,126.90,1593,1601,2
62.42,2.536,126.91,1594,1601,2
62.52,2.540,126.96,1594,1601,2
62.71,2.546,127.02,1594,1601,2
62.81,2.547,127.03,1594,1601,2
62.85,2.550,127.06,1593,1601,2
63.08,2.559,127.15,1593,1601,2
63.08,2.559,127.14,1593,1601,2
63.13,2.559,127.15,1594,1602,2
63.23,2.563,127.19,1594,1601,2
63.33,2.567,127.22,1593,1602,2
63.44,2.570,127.26,1593,1602,2
63.54,2.572,127.28,1594,1602,2
63.77,2.580,127.36,1594,1602,2
63.77,2.580,127.36,1594,1602,2
63.88,2.583,127.39,1594,1602,2
64.08,2.589,127.46,1594,1602,2
64.08,2.590,127.46,1595,1602,2
64.14,2.593,127.49,1595,1602,2
64.24,2.595,127.52,1595,1602,2
64.33,2.598,127.55,1594,1602,2
64.43,2.601,127.57,1594,1603,2
64.53,2.605,127.61,1594,1603,2
64.73,2.610,127.66,1594,1603,2
64.73,2.610,127.66,1595,1603,2
64.85,2.614,127.70,1594,1603,2
65.06,2.621,127.78,1594,1603,2
65.06,2.620,127.76,1595,1603,2
65.14,2.623,127.79,1594,1603,2
65.23,2.626,127.82,1595,1603,2
65.33,2.629,127.85,1594,1603,2
65.43,2.631,127.88,1595,1603,2
65.54,2.635,127.91,1595,1603,2
65.64,2.639,127.95,1595,1604,2
65.94,2.648,128.04,1594,1604,2
65.94,2.646,128.03,1595,1604,2
65.94,2.647,128.04,1594,1603,2
66.09,2.652,128.09,1595,1604,2
66.17,2.653,128.10,1595,1604,2
66.36,2.660,128.16,1594,1604,2
66.36,2.659,128.16,1595,1604,2
66.44,2.662,128.18,1595,1604,2
66.53,2.665,128.22,1595,1604,2
66.73,2.670,128.27,1595,1604,2
66.73,2.671,128.28,1595,1604,2
66.87,2.675,128.32,1594,1605,2
67.10,2.682,128.38,1594,1605,2
67.10,2.682,128.39,1595,1605,2
67.15,2.683,128.40,1595,1605,2
67.23,2.685,128.42,1595,1605,2
67.33,2.688,128.45,1594,1605,2
67.43,2.692,128.49,1594,1605,2
67.54,2.695,128.52,1594,1605,2
