# MISSION PROFILE DATA
# Timestamp: 2026-06-19 14:53:55
# Deep Target: 2.50 m
# Shallow Target: 0.40 m
# Profile Count: 2
# Arrival Tolerance: 0.15 m
# Hold Duration: 30 s
# PID: P=60.00, I=0.00, D=0.00
# Neutral ADC: 1600
# Bounds: 200 to 3900
# Depth Offset: 0.000 m
# ------------------------------------------
Time (s),Depth (m),Pressure (kPa),Actuator (ADC),Target (ADC),State
0.00,0.003,101.36,462,200,2
0.00,0.002,101.35,281,200,2
0.10,0.005,101.37,216,200,2
0.21,0.008,101.41,316,200,2
0.31,0.012,101.45,213,200,2
0.41,0.018,101.51,309,200,2
0.58,0.026,101.58,341,200,2
0.73,0.038,101.70,233,200,2
0.73,0.037,101.70,427,200,2
0.81,0.043,101.76,214,200,2
0.91,0.052,101.85,287,200,2
0.99,0.060,101.93,306,200,2
1.10,0.069,102.02,247,200,2
1.20,0.080,102.13,338,200,2
1.30,0.092,102.25,274,200,2
1.41,0.104,102.37,296,200,2
1.60,0.128,102.61,221,200,2
1.71,0.144,102.78,453,200,2
1.71,0.144,102.78,354,200,2
1.81,0.158,102.92,253,200,2
1.89,0.170,103.04,353,200,2
2.00,0.185,103.20,187,200,2
2.10,0.202,103.36,356,200,2
2.20,0.218,103.53,362,200,2
2.31,0.235,103.70,330,200,2
2.41,0.253,103.88,195,200,2
2.56,0.280,104.15,347,200,2
2.61,0.288,104.23,193,200,2
2.74,0.311,104.47,303,200,2
2.80,0.324,104.59,321,200,2
2.90,0.343,104.79,260,200,2
3.00,0.364,104.99,321,200,2
3.11,0.384,105.20,253,200,2
3.21,0.404,105.41,289,200,2
3.31,0.426,105.63,243,200,2
3.40,0.442,105.79,311,200,2
3.59,0.479,106.15,292,200,2
3.72,0.512,106.49,260,200,2
3.72,0.512,106.49,283,200,2
3.80,0.531,106.68,356,200,2
3.91,0.554,106.91,398,200,2
4.01,0.577,107.14,339,200,2
4.11,0.599,107.37,398,200,2
4.20,0.618,107.56,342,200,2
4.30,0.642,107.81,288,200,2
4.40,0.665,108.04,327,200,2
4.56,0.703,108.42,302,200,2
4.61,0.713,108.52,325,200,2
4.74,0.743,108.82,216,200,2
4.80,0.759,108.98,322,200,2
4.91,0.783,109.23,302,200,2
5.01,0.808,109.47,482,200,2
5.11,0.833,109.73,498,200,2
5.21,0.858,109.98,468,200,2
5.30,0.877,110.18,343,200,2
5.40,0.903,110.44,387,200,2
5.56,0.941,110.82,326,200,2
5.61,0.954,110.95,398,200,2
5.73,0.984,111.25,354,200,2
5.81,1.003,111.45,446,200,2
5.92,1.028,111.70,426,200,2
6.00,1.049,111.91,233,200,2
6.10,1.074,112.17,388,200,2
6.21,1.100,112.42,483,200,2
6.31,1.125,112.67,472,200,2
6.41,1.150,112.93,428,200,2
6.58,1.188,113.31,308,200,2
6.71,1.225,113.68,269,200,2
6.71,1.223,113.66,451,200,2
6.81,1.249,113.93,425,200,2
6.91,1.273,114.17,322,200,2
7.02,1.300,114.45,267,200,2
7.10,1.321,114.66,299,200,2
7.20,1.347,114.92,457,200,2
7.30,1.372,115.17,422,200,2
7.41,1.399,115.45,331,200,2
7.53,1.428,115.73,330,200,2
7.71,1.474,116.19,497,200,2
7.71,1.474,116.20,488,200,2
7.81,1.500,116.46,452,200,2
7.91,1.525,116.72,340,200,2
8.02,1.551,116.98,272,200,2
8.10,1.572,117.19,335,200,2
8.20,1.599,117.46,456,200,2
8.30,1.625,117.72,286,200,2
8.41,1.651,117.99,535,200,2
8.57,1.691,118.39,469,200,2
8.74,1.734,118.83,190,200,2
8.74,1.736,118.84,300,200,2
8.80,1.751,118.99,463,200,2
8.90,1.777,119.26,461,200,2
9.01,1.803,119.52,295,200,2
9.11,1.830,119.79,262,200,2
9.21,1.856,120.05,292,200,2
9.32,1.882,120.31,488,200,2
9.40,1.902,120.52,279,200,2
9.58,1.946,120.97,356,200,2
9.61,1.957,121.08,289,200,2
9.73,1.987,121.38,216,200,2
9.81,2.008,121.59,199,200,2
9.92,2.035,121.86,186,200,2
10.00,2.056,122.07,185,200,2
10.10,2.084,122.35,187,200,2
10.20,2.109,122.61,189,200,2
10.31,2.137,122.89,192,200,2
10.41,2.164,123.16,193,200,2
10.57,2.206,123.59,194,200,2
10.74,2.250,124.03,195,200,2
10.74,2.252,124.05,197,200,2
10.80,2.267,124.20,198,200,2
10.90,2.293,124.47,198,200,2
11.01,2.321,124.75,198,200,2
11.11,2.348,125.02,200,200,2
11.21,2.377,125.31,200,200,2
11.32,2.404,125.58,200,200,2
11.40,2.426,125.81,201,200,2
11.57,2.471,126.26,202,200,2
11.71,2.509,126.64,203,200,2
11.71,2.510,126.65,202,200,2
11.81,2.537,126.92,202,200,2
11.92,2.565,127.21,201,200,2
12.02,2.592,127.48,204,200,2
12.10,2.613,127.70,204,200,2
12.20,2.641,127.98,205,200,2
12.31,2.670,128.27,207,200,2
12.41,2.699,128.56,208,200,2
12.52,2.726,128.83,208,200,2
12.63,2.759,129.16,208,200,2
12.81,2.805,129.64,207,200,2
12.81,2.805,129.63,207,200,2
12.91,2.832,129.91,207,200,2
13.01,2.859,130.18,207,200,2
13.11,2.889,130.47,209,200,2
13.22,2.917,130.76,208,200,2
13.32,2.944,131.04,205,200,2
13.40,2.966,131.26,207,200,2
13.50,2.994,131.54,208,200,2
13.67,3.038,131.98,206,200,2
13.79,3.072,132.33,208,200,2
13.81,3.077,132.38,208,200,2
13.91,3.104,132.65,206,200,2
14.02,3.133,132.94,206,200,2
14.12,3.162,133.23,207,200,2
14.20,3.184,133.46,207,200,2
14.30,3.212,133.73,206,200,2
