# MISSION PROFILE DATA
# Timestamp: 2026-06-25 12:38:54
# Deep Target: 2.50 m
# Shallow Target: 0.40 m
# Profile Count: 2
# Arrival Tolerance: 0.33 m
# Hold Duration: 30 s
# PID: P=10.00, I=0.00, D=0.00
# Neutral ADC: 1845
# Bounds: 200 to 3900
# Depth Offset: 0.000 m
# ------------------------------------------
Time (s),Depth (m),Pressure (kPa),Actuator (ADC),Target (ADC),State
0.00,0.002,101.35,189,200,2
0.17,0.003,101.36,212,200,2
0.17,0.007,101.39,237,200,2
0.23,0.010,101.43,245,200,2
0.34,0.015,101.48,245,200,2
0.42,0.021,101.54,245,200,2
0.52,0.027,101.59,245,200,2
0.63,0.035,101.68,245,200,2
0.73,0.043,101.75,246,200,2
0.92,0.062,101.95,245,200,2
0.95,0.063,101.96,245,200,2
1.10,0.083,102.16,245,200,2
1.13,0.087,102.20,245,200,2
1.23,0.097,102.31,245,200,2
1.33,0.112,102.45,245,200,2
1.44,0.126,102.60,244,200,2
1.57,0.146,102.80,245,200,2
1.69,0.163,102.97,245,200,2
1.87,0.197,103.31,245,200,2
1.87,0.195,103.30,245,200,2
1.93,0.207,103.41,245,200,2
2.03,0.225,103.60,245,200,2
2.14,0.245,103.80,245,200,2
2.24,0.265,104.00,245,200,2
2.32,0.281,104.16,246,200,2
2.47,0.310,104.45,245,200,2
2.65,0.347,104.83,244,200,2
2.65,0.349,104.84,245,200,2
2.73,0.366,105.02,245,200,2
2.83,0.388,105.24,245,200,2
2.94,0.412,105.48,245,200,2
3.04,0.436,105.73,245,200,2
3.12,0.456,105.92,245,200,2
3.23,0.479,106.16,245,200,2
3.33,0.504,106.41,245,200,2
3.46,0.534,106.71,245,200,2
3.67,0.586,107.24,245,200,2
3.67,0.586,107.24,245,200,2
3.73,0.603,107.41,245,200,2
3.83,0.628,107.66,245,200,2
3.94,0.655,107.94,246,200,2
4.04,0.681,108.20,244,200,2
4.12,0.703,108.42,245,200,2
4.23,0.730,108.69,245,200,2
4.33,0.757,108.96,245,200,2
4.49,0.794,109.34,245,200,2
4.66,0.844,109.84,245,200,2
4.66,0.844,109.85,245,200,2
4.74,0.866,110.06,245,200,2
4.82,0.888,110.29,245,200,2
4.92,0.916,110.57,245,200,2
5.03,0.945,110.86,246,200,2
5.13,0.974,111.15,245,200,2
5.23,1.001,111.43,245,200,2
5.34,1.030,111.72,245,200,2
5.48,1.065,112.07,245,200,2
5.63,1.113,112.56,245,200,2
5.63,1.112,112.55,245,200,2
5.74,1.142,112.85,245,200,2
5.84,1.170,113.13,245,200,2
5.93,1.195,113.38,246,200,2
6.03,1.224,113.68,245,200,2
6.13,1.254,113.98,245,200,2
6.23,1.283,114.27,245,200,2
6.34,1.312,114.57,245,200,2
6.45,1.341,114.86,246,200,2
6.62,1.393,115.38,245,200,2
6.64,1.399,115.44,245,200,2
6.73,1.423,115.68,245,200,2
6.83,1.451,115.97,245,200,2
6.93,1.483,116.29,245,200,2
7.03,1.510,116.57,245,200,2
7.14,1.541,116.88,245,200,2
7.24,1.570,117.17,245,200,2
7.35,1.601,117.48,245,200,2
7.47,1.634,117.81,245,200,2
7.63,1.682,118.30,245,200,2
7.63,1.682,118.30,245,200,2
7.73,1.711,118.59,245,200,2
7.83,1.741,118.89,245,200,2
7.93,1.771,119.20,245,200,2
8.04,1.802,119.51,245,200,2
8.14,1.831,119.80,245,200,2
8.24,1.861,120.11,245,200,2
8.33,1.884,120.34,244,200,2
8.48,1.925,120.75,245,200,2
8.61,1.968,121.19,245,200,2
8.64,1.975,121.25,244,200,2
8.74,2.005,121.55,245,200,2
8.84,2.036,121.87,244,200,2
8.95,2.065,122.16,245,200,2
9.03,2.089,122.41,245,200,2
9.13,2.119,122.71,245,200,2
9.24,2.148,123.01,245,200,2
9.34,2.180,123.33,245,200,2
9.45,2.211,123.63,245,200,2
9.63,2.266,124.19,245,200,2
9.64,2.267,124.20,245,200,2
9.74,2.296,124.50,245,200,2
9.84,2.327,124.81,246,200,2
9.94,2.355,125.09,245,200,2
10.03,2.381,125.35,245,200,2
10.13,2.410,125.65,245,200,2
10.23,2.440,125.94,245,200,2
10.34,2.472,126.27,245,200,2
10.49,2.514,126.69,245,200,2
10.54,2.530,126.86,244,200,2
10.65,2.564,127.20,245,200,2
10.73,2.587,127.43,245,200,2
10.84,2.619,127.75,245,200,2
10.94,2.647,128.04,245,200,2
11.04,2.677,128.34,245,200,2
11.15,2.709,128.66,245,200,2
11.23,2.732,128.90,245,200,2
11.33,2.763,129.21,245,200,2
11.47,2.802,129.60,245,200,2
11.64,2.852,130.10,245,200,2
11.65,2.853,130.12,245,200,2
11.75,2.884,130.43,245,200,2
11.83,2.908,130.67,245,200,2
11.93,2.937,130.96,244,200,2
12.03,2.966,131.26,245,200,2
12.14,2.997,131.57,245,200,2
12.24,3.028,131.88,245,200,2
