# MISSION PROFILE DATA
# Timestamp: 2026-06-18 18:51:34
# Deep Target: 2.50 m
# Shallow Target: 0.40 m
# Profile Count: 1
# Arrival Tolerance: 0.33 m
# Hold Duration: 20 s
# PID: P=30.00, I=0.00, D=0.00
# Neutral ADC: 1609
# Bounds: 120 to 3900
# Depth Offset: -0.095 m
# ------------------------------------------
Time (s),Depth (m),Pressure (kPa),Actuator (ADC),Target (ADC),State
18.84,0.411,105.47,1524,1550,2
19.02,0.421,105.57,1525,1551,2
19.07,0.423,105.60,1525,1551,2
19.21,0.430,105.67,1524,1551,2
19.24,0.432,105.68,1523,1551,2
19.34,0.438,105.74,1524,1551,2
19.44,0.442,105.79,1524,1551,2
19.54,0.449,105.85,1524,1551,2
19.64,0.453,105.89,1524,1552,2
19.74,0.458,105.95,1525,1552,2
19.84,0.464,106.01,1524,1552,2
20.04,0.471,106.07,1525,1552,2
20.05,0.474,106.11,1525,1552,2
20.17,0.481,106.18,1524,1552,2
20.24,0.485,106.22,1524,1553,2
20.34,0.490,106.27,1524,1553,2
20.44,0.496,106.33,1525,1553,2
20.54,0.500,106.37,1525,1553,2
20.64,0.506,106.43,1525,1553,2
20.74,0.511,106.49,1525,1553,2
20.84,0.517,106.54,1525,1553,2
21.02,0.526,106.64,1525,1554,2
21.06,0.529,106.66,1525,1554,2
21.17,0.535,106.73,1524,1554,2
21.24,0.539,106.77,1524,1554,2
21.34,0.544,106.82,1525,1554,2
21.44,0.549,106.87,1525,1554,2
21.54,0.556,106.94,1525,1555,2
21.64,0.562,106.99,1525,1555,2
21.74,0.567,107.04,1524,1555,2
21.84,0.572,107.10,1525,1555,2
22.00,0.580,107.18,1524,1555,2
22.04,0.583,107.21,1526,1556,2
22.16,0.590,107.28,1524,1555,2
22.24,0.595,107.33,1525,1556,2
22.34,0.600,107.38,1525,1556,2
22.44,0.606,107.44,1525,1556,2
22.54,0.611,107.49,1525,1556,2
22.64,0.617,107.55,1524,1556,2
22.74,0.623,107.61,1525,1556,2
22.84,0.629,107.67,1525,1557,2
23.01,0.638,107.76,1526,1557,2
23.05,0.640,107.78,1526,1557,2
23.16,0.647,107.85,1526,1557,2
23.24,0.653,107.91,1526,1557,2
23.34,0.657,107.95,1526,1558,2
23.44,0.663,108.02,1526,1558,2
23.54,0.669,108.07,1525,1558,2
23.64,0.673,108.12,1526,1558,2
23.74,0.680,108.19,1526,1558,2
23.84,0.686,108.25,1526,1558,2
24.02,0.696,108.35,1526,1558,2
24.06,0.699,108.37,1527,1559,2
24.21,0.707,108.46,1526,1559,2
24.30,0.712,108.51,1526,1559,2
24.46,0.722,108.61,1525,1559,2
24.46,0.722,108.61,1527,1559,2
24.54,0.727,108.66,1526,1559,2
24.64,0.733,108.72,1526,1560,2
24.74,0.738,108.77,1525,1560,2
24.84,0.744,108.83,1526,1560,2
24.94,0.750,108.90,1526,1560,2
25.04,0.755,108.95,1527,1560,2
25.18,0.764,109.03,1527,1560,2
25.35,0.774,109.14,1527,1561,2
25.35,0.774,109.13,1527,1560,2
25.44,0.778,109.18,1526,1561,2
25.54,0.785,109.25,1526,1561,2
25.64,0.791,109.31,1527,1561,2
25.74,0.798,109.37,1526,1561,2
25.84,0.804,109.43,1526,1562,2
25.94,0.809,109.49,1527,1562,2
26.04,0.815,109.55,1526,1562,2
26.14,0.821,109.61,1527,1562,2
26.24,0.827,109.67,1527,1562,2
26.40,0.837,109.77,1526,1562,2
26.44,0.839,109.79,1526,1563,2
26.56,0.846,109.87,1527,1563,2
26.64,0.851,109.92,1527,1563,2
26.74,0.855,109.96,1527,1563,2
26.84,0.862,110.03,1527,1563,2
26.94,0.868,110.08,1526,1563,2
27.04,0.874,110.15,1526,1564,2
27.17,0.882,110.22,1527,1564,2
27.33,0.892,110.33,1527,1564,2
27.34,0.893,110.33,1527,1564,2
27.44,0.900,110.40,1527,1564,2
27.54,0.905,110.46,1527,1564,2
27.64,0.912,110.53,1526,1565,2
27.74,0.917,110.57,1527,1565,2
27.84,0.923,110.64,1527,1565,2
27.94,0.929,110.69,1527,1565,2
28.04,0.935,110.76,1526,1565,2
28.14,0.940,110.81,1527,1565,2
28.29,0.949,110.91,1527,1566,2
28.45,0.960,111.01,1527,1566,2
28.45,0.959,111.01,1528,1566,2
28.54,0.966,111.07,1527,1566,2
28.64,0.972,111.13,1527,1566,2
28.74,0.977,111.19,1527,1567,2
28.84,0.984,111.25,1527,1567,2
28.94,0.990,111.31,1526,1567,2
29.04,0.997,111.38,1527,1567,2
29.14,1.002,111.44,1526,1567,2
29.24,1.007,111.49,1527,1567,2
29.36,1.015,111.56,1527,1567,2
29.53,1.026,111.68,1526,1568,2
29.55,1.027,111.68,1527,1568,2
29.65,1.033,111.75,1527,1568,2
29.75,1.039,111.81,1526,1568,2
29.84,1.045,111.87,1527,1568,2
29.94,1.051,111.93,1527,1568,2
30.05,1.057,111.99,1528,1569,2
30.15,1.063,112.05,1527,1569,2
30.28,1.069,112.12,1528,1569,2
30.41,1.079,112.22,1527,1569,2
30.44,1.081,112.23,1526,1570,2
30.55,1.087,112.29,1527,1569,2
30.64,1.094,112.36,1527,1570,2
30.75,1.099,112.42,1527,1570,2
30.85,1.106,112.48,1527,1570,2
30.95,1.112,112.55,1527,1570,2
31.05,1.118,112.60,1528,1570,2
31.15,1.124,112.67,1527,1571,2
31.26,1.132,112.75,1527,1571,2
31.39,1.138,112.81,1527,1571,2
31.45,1.143,112.86,1528,1571,2
31.55,1.149,112.92,1527,1571,2
31.64,1.155,112.98,1527,1571,2
31.75,1.161,113.04,1527,1572,2
31.84,1.167,113.10,1526,1572,2
31.95,1.174,113.17,1527,1572,2
32.05,1.180,113.24,1527,1572,2
32.22,1.191,113.34,1527,1572,2
32.26,1.193,113.36,1527,1573,2
32.38,1.202,113.45,1527,1573,2
32.45,1.205,113.48,1527,1573,2
32.55,1.212,113.55,1527,1573,2
32.65,1.218,113.62,1528,1573,2
32.75,1.223,113.67,1528,1573,2
32.84,1.229,113.73,1527,1573,2
32.94,1.236,113.80,1528,1574,2
33.05,1.242,113.86,1528,1574,2
33.20,1.252,113.96,1527,1574,2
33.25,1.254,113.98,1527,1574,2
33.38,1.262,114.06,1527,1574,2
33.45,1.266,114.10,1528,1575,2
33.55,1.273,114.17,1528,1575,2
33.65,1.279,114.23,1527,1575,2
33.75,1.285,114.29,1528,1575,2
33.85,1.292,114.36,1527,1575,2
34.01,1.302,114.47,1528,1575,2
34.05,1.304,114.48,1527,1576,2
34.17,1.311,114.56,1527,1576,2
34.25,1.316,114.60,1528,1576,2
34.35,1.323,114.67,1527,1576,2
34.45,1.329,114.74,1527,1576,2
34.55,1.335,114.79,1527,1576,2
34.65,1.341,114.86,1528,1577,2
34.75,1.347,114.92,1528,1577,2
34.85,1.354,114.99,1527,1577,2
34.95,1.360,115.05,1527,1577,2
35.05,1.367,115.12,1528,1577,2
35.19,1.375,115.20,1527,1578,2
35.36,1.385,115.30,1531,1578,2
35.36,1.387,115.32,1555,1578,2
35.45,1.391,115.36,1573,1578,2
35.55,1.397,115.42,1586,1578,2
35.65,1.404,115.49,1586,1578,2
35.75,1.409,115.54,1584,1579,2
35.85,1.416,115.62,1585,1579,2
35.95,1.421,115.67,1584,1579,2
36.05,1.429,115.75,1585,1579,2
36.20,1.434,115.80,1584,1579,2
36.26,1.441,115.86,1584,1579,2
36.37,1.448,115.93,1586,1580,2
36.45,1.452,115.98,1585,1580,2
36.55,1.458,116.04,1584,1580,2
36.65,1.463,116.09,1583,1580,2
36.75,1.469,116.15,1584,1580,2
36.85,1.475,116.21,1583,1580,2
36.95,1.481,116.27,1583,1581,2
37.05,1.487,116.33,1584,1581,2
37.15,1.492,116.38,1583,1581,2
37.26,1.499,116.45,1584,1581,2
37.44,1.509,116.55,1584,1581,2
37.45,1.510,116.56,1583,1582,2
37.55,1.516,116.62,1583,1581,2
37.65,1.521,116.67,1584,1582,2
37.75,1.526,116.72,1583,1582,2
37.85,1.532,116.78,1583,1582,2
37.95,1.538,116.84,1583,1582,2
38.05,1.543,116.90,1584,1582,2
38.15,1.550,116.96,1584,1582,2
38.25,1.555,117.02,1584,1583,2
38.35,1.560,117.07,1584,1583,2
38.48,1.567,117.14,1584,1583,2
38.66,1.576,117.23,1585,1583,2
38.66,1.576,117.23,1584,1583,2
38.75,1.581,117.28,1584,1583,2
38.85,1.587,117.33,1584,1583,2
38.95,1.592,117.39,1585,1584,2
39.05,1.598,117.45,1584,1584,2
39.15,1.603,117.50,1584,1584,2
39.25,1.607,117.55,1583,1584,2
39.38,1.616,117.63,1584,1584,2
39.55,1.624,117.72,1583,1585,2
39.55,1.625,117.72,1584,1584,2
39.65,1.630,117.78,1583,1585,2
39.75,1.634,117.82,1584,1585,2
39.85,1.640,117.87,1583,1585,2
39.95,1.645,117.92,1583,1585,2
40.05,1.651,117.98,1583,1585,2
40.15,1.655,118.03,1582,1585,2
40.25,1.660,118.08,1584,1585,2
40.35,1.666,118.14,1583,1586,2
40.45,1.670,118.17,1584,1586,2
40.55,1.675,118.23,1583,1586,2
40.67,1.682,118.30,1584,1586,2
40.80,1.689,118.37,1583,1586,2
40.85,1.690,118.38,1583,1587,2
40.95,1.695,118.43,1583,1586,2
41.05,1.701,118.49,1583,1587,2
41.15,1.706,118.54,1585,1587,2
41.25,1.711,118.59,1584,1587,2
41.35,1.716,118.64,1584,1587,2
41.45,1.721,118.69,1584,1587,2
41.55,1.725,118.73,1584,1587,2
41.65,1.730,118.79,1584,1587,2
41.75,1.735,118.83,1584,1588,2
41.85,1.740,118.88,1583,1588,2
42.00,1.748,118.96,1584,1588,2
42.16,1.755,119.04,1584,1588,2
42.16,1.755,119.03,1583,1588,2
42.25,1.760,119.08,1583,1588,2
42.35,1.764,119.12,1583,1588,2
42.45,1.769,119.17,1583,1588,2
42.55,1.774,119.22,1584,1589,2
42.65,1.779,119.28,1582,1589,2
42.75,1.783,119.32,1584,1589,2
42.85,1.788,119.37,1585,1589,2
42.99,1.794,119.43,1584,1589,2
43.14,1.802,119.51,1584,1589,2
43.15,1.802,119.51,1584,1590,2
43.25,1.808,119.57,1583,1589,2
43.35,1.812,119.61,1583,1590,2
43.45,1.816,119.65,1585,1590,2
43.55,1.820,119.69,1584,1590,2
43.65,1.826,119.75,1584,1590,2
43.75,1.831,119.80,1584,1590,2
43.85,1.835,119.84,1585,1590,2
43.95,1.839,119.88,1583,1590,2
44.06,1.844,119.93,1584,1591,2
44.23,1.853,120.02,1584,1591,2
44.25,1.853,120.02,1584,1591,2
44.35,1.858,120.08,1583,1591,2
44.45,1.863,120.13,1585,1591,2
44.55,1.866,120.16,1584,1591,2
44.65,1.871,120.21,1585,1591,2
44.75,1.875,120.25,1584,1591,2
44.85,1.881,120.30,1584,1592,2
44.95,1.886,120.35,1585,1592,2
45.05,1.889,120.39,1584,1592,2
45.15,1.893,120.43,1584,1592,2
45.26,1.898,120.48,1584,1592,2
45.42,1.906,120.56,1584,1592,2
45.45,1.907,120.57,1584,1593,2
45.55,1.912,120.62,1585,1592,2
45.65,1.916,120.66,1584,1593,2
45.75,1.920,120.70,1584,1593,2
45.85,1.925,120.75,1584,1593,2
45.95,1.930,120.80,1585,1593,2
46.05,1.934,120.84,1584,1593,2
46.15,1.938,120.88,1584,1593,2
46.29,1.944,120.94,1584,1593,2
46.48,1.952,121.03,1584,1594,2
46.48,1.952,121.03,1585,1593,2
46.55,1.955,121.05,1585,1594,2
46.66,1.961,121.12,1584,1594,2
46.89,1.969,121.20,1585,1594,2
46.89,1.970,121.20,1583,1594,2
46.96,1.973,121.24,1584,1594,2
47.05,1.977,121.27,1585,1594,2
47.15,1.982,121.33,1584,1594,2
47.30,1.988,121.39,1585,1595,2
47.46,1.995,121.46,1584,1595,2
47.46,1.996,121.46,1584,1595,2
47.55,1.998,121.49,1584,1595,2
47.72,2.006,121.56,1584,1595,2
47.77,2.008,121.59,1584,1595,2
47.90,2.013,121.64,1585,1595,2
47.95,2.015,121.66,1585,1595,2
48.05,2.020,121.71,1584,1595,2
48.22,2.028,121.79,1585,1596,2
48.27,2.029,121.80,1583,1596,2
48.40,2.035,121.86,1584,1596,2
48.45,2.037,121.88,1584,1596,2
48.55,2.042,121.93,1585,1596,2
48.71,2.048,121.99,1584,1596,2
48.77,2.050,122.01,1585,1596,2
48.93,2.057,122.08,1584,1596,2
48.95,2.058,122.09,1585,1597,2
49.05,2.062,122.13,1584,1597,2
49.16,2.066,122.17,1585,1597,2
49.29,2.071,122.23,1586,1597,2
49.42,2.076,122.28,1585,1597,2
49.45,2.079,122.30,1585,1597,2
49.55,2.083,122.34,1584,1597,2
49.72,2.089,122.40,1584,1597,2
49.76,2.091,122.42,1584,1598,2
49.88,2.095,122.47,1585,1597,2
49.95,2.099,122.51,1585,1598,2
50.05,2.103,122.55,1584,1598,2
50.15,2.108,122.59,1584,1598,2
50.25,2.112,122.64,1584,1598,2
50.35,2.115,122.66,1584,1598,2
50.49,2.121,122.73,1584,1598,2
50.68,2.128,122.80,1584,1598,2
50.68,2.128,122.80,1584,1598,2
50.80,2.133,122.85,1585,1599,2
50.86,2.136,122.88,1585,1599,2
50.97,2.141,122.93,1585,1599,2
51.13,2.147,122.99,1585,1599,2
51.17,2.149,123.01,1585,1599,2
51.30,2.153,123.05,1586,1599,2
51.35,2.154,123.07,1584,1599,2
51.45,2.160,123.12,1584,1599,2
51.56,2.163,123.15,1584,1599,2
51.65,2.167,123.19,1584,1599,2
51.76,2.171,123.23,1585,1600,2
51.93,2.178,123.30,1584,1600,2
51.99,2.182,123.34,1586,1600,2
52.16,2.187,123.39,1585,1600,2
52.16,2.188,123.41,1584,1600,2
52.29,2.192,123.45,1584,1600,2
52.36,2.196,123.48,1585,1600,2
52.51,2.202,123.54,1585,1600,2
52.56,2.204,123.56,1586,1601,2
52.69,2.209,123.62,1585,1601,2
52.82,2.214,123.67,1586,1601,2
52.86,2.215,123.68,1585,1601,2
52.95,2.219,123.72,1585,1601,2
53.06,2.223,123.75,1585,1601,2
53.18,2.228,123.81,1585,1601,2
53.36,2.234,123.87,1584,1601,2
53.36,2.234,123.87,1585,1601,2
53.46,2.239,123.92,1585,1601,2
53.56,2.244,123.97,1585,1602,2
53.66,2.246,123.99,1584,1602,2
53.76,2.250,124.03,1586,1602,2
53.86,2.255,124.08,1585,1602,2
53.99,2.259,124.12,1585,1602,2
54.17,2.267,124.20,1584,1602,2
54.17,2.267,124.20,1585,1602,2
54.32,2.273,124.26,1586,1602,2
54.37,2.274,124.28,1586,1603,2
54.52,2.280,124.33,1585,1603,2
54.62,2.283,124.37,1585,1603,2
54.67,2.286,124.39,1586,1603,2
54.80,2.291,124.44,1585,1603,2
54.86,2.293,124.46,1585,1603,2
54.96,2.297,124.51,1585,1603,2
55.06,2.300,124.53,1584,1603,2
55.16,2.303,124.57,1585,1603,2
55.26,2.308,124.62,1586,1603,2
55.38,2.313,124.66,1585,1603,2
55.57,2.321,124.74,1585,1604,2
55.57,2.320,124.74,1586,1603,2
55.73,2.326,124.80,1584,1604,2
55.79,2.329,124.83,1586,1604,2
55.97,2.336,124.89,1585,1604,2
55.97,2.335,124.88,1584,1604,2
56.10,2.340,124.93,1586,1604,2
56.16,2.343,124.97,1586,1604,2
56.30,2.348,125.02,1585,1604,2
56.36,2.351,125.04,1586,1605,2
56.46,2.354,125.08,1585,1605,2
56.56,2.358,125.12,1586,1605,2
56.66,2.362,125.16,1585,1605,2
56.76,2.366,125.20,1585,1605,2
56.94,2.372,125.26,1585,1605,2
56.99,2.374,125.28,1585,1605,2
57.12,2.379,125.33,1585,1605,2
57.25,2.383,125.38,1584,1605,2
57.30,2.387,125.41,1585,1606,2
57.43,2.390,125.44,1585,1606,2
57.46,2.392,125.46,1585,1606,2
57.56,2.395,125.49,1584,1606,2
57.71,2.401,125.55,1586,1606,2
57.76,2.403,125.57,1585,1606,2
57.90,2.408,125.62,1586,1606,2
57.96,2.410,125.64,1585,1606,2
58.06,2.413,125.68,1585,1606,2
58.16,2.417,125.72,1585,1606,2
58.30,2.422,125.77,1585,1606,2
58.44,2.429,125.84,1586,1607,2
58.46,2.430,125.85,1585,1607,2
58.56,2.434,125.88,1585,1607,2
58.66,2.436,125.90,1585,1607,2
58.80,2.442,125.96,1584,1607,2
58.97,2.448,126.02,1585,1607,2
58.97,2.447,126.02,1585,1607,2
59.15,2.454,126.09,1585,1607,2
59.20,2.456,126.11,1585,1608,2
59.38,2.463,126.18,1584,1608,2
59.38,2.462,126.17,1585,1607,2
59.46,2.466,126.21,1585,1608,2
59.56,2.470,126.25,1585,1608,2
59.66,2.474,126.29,1585,1608,2
59.81,2.479,126.34,1585,1608,2
59.86,2.481,126.36,1587,1608,2
60.00,2.486,126.41,1585,1608,2
60.06,2.487,126.42,1586,1608,2
60.16,2.491,126.46,1586,1608,2
60.31,2.496,126.52,1586,1609,2
60.36,2.499,126.55,1585,1609,2
60.53,2.505,126.60,1585,1609,2
60.56,2.506,126.61,1585,1609,2
60.66,2.510,126.65,1585,1609,2
60.76,2.513,126.68,1586,1609,2
60.87,2.516,126.71,1585,1609,2
61.00,2.521,126.77,1586,1609,2
61.06,2.525,126.81,1586,1609,2
61.22,2.529,126.85,1585,1610,2
61.26,2.532,126.87,1586,1610,2
61.42,2.536,126.92,1585,1610,2
61.48,2.540,126.95,1586,1610,2
61.63,2.545,127.00,1586,1610,2
61.66,2.546,127.01,1585,1610,2
61.76,2.550,127.05,1585,1610,2
61.93,2.555,127.11,1585,1610,2
61.98,2.558,127.14,1586,1610,2
62.19,2.565,127.21,1585,1610,2
62.19,2.565,127.21,1586,1610,2
62.26,2.567,127.23,1586,1611,2
62.36,2.571,127.27,1585,1611,2
62.56,2.579,127.35,1585,1611,2
62.61,2.579,127.35,1585,1611,2
62.79,2.586,127.42,1586,1611,2
62.80,2.587,127.43,1585,1611,2
62.86,2.589,127.45,1585,1611,2
63.02,2.594,127.50,1585,1611,2
63.08,2.596,127.52,1585,1611,2
63.22,2.602,127.59,1586,1611,2
63.26,2.603,127.59,1586,1612,2
63.43,2.609,127.65,1586,1612,2
63.49,2.612,127.68,1586,1612,2
63.64,2.617,127.73,1586,1612,2
63.66,2.618,127.74,1586,1612,2
63.76,2.622,127.78,1586,1612,2
63.95,2.628,127.85,1585,1612,2
64.00,2.630,127.86,1585,1612,2
64.14,2.635,127.91,1585,1612,2
64.16,2.635,127.91,1585,1613,2
64.35,2.642,127.99,1586,1612,2
64.40,2.644,128.01,1586,1613,2
64.60,2.651,128.08,1586,1613,2
64.61,2.651,128.08,1586,1613,2
64.67,2.653,128.10,1586,1613,2
64.76,2.657,128.13,1585,1613,2
64.86,2.661,128.18,1585,1613,2
65.00,2.665,128.22,1586,1613,2
65.15,2.671,128.27,1586,1613,2
65.16,2.672,128.29,1586,1614,2
65.27,2.675,128.32,1585,1614,2
65.45,2.680,128.37,1585,1614,2
65.46,2.681,128.38,1585,1614,2
65.64,2.687,128.44,1585,1614,2
65.69,2.690,128.47,1586,1614,2
65.82,2.694,128.51,1585,1614,2
65.86,2.695,128.52,1586,1614,2
65.96,2.699,128.56,1585,1614,2
66.06,2.703,128.60,1585,1614,2
66.23,2.708,128.66,1586,1614,2
66.28,2.711,128.68,1586,1615,2
66.44,2.716,128.73,1585,1615,2
66.46,2.717,128.74,1586,1615,2
66.56,2.720,128.78,1587,1615,2
66.69,2.726,128.83,1586,1615,2
66.87,2.731,128.89,1586,1615,2
66.87,2.732,128.89,1587,1615,2
66.96,2.735,128.92,1585,1615,2
67.06,2.738,128.96,1586,1615,2
67.16,2.741,128.99,1586,1615,2
67.26,2.746,129.03,1586,1616,2
67.40,2.749,129.06,1586,1616,2
67.56,2.755,129.13,1586,1616,2
67.57,2.756,129.13,1587,1616,2
