# MISSION PROFILE DATA
# Timestamp: 2026-06-25 15:29:20
# Deep Target: 2.50 m
# Shallow Target: 0.40 m
# Profile Count: 2
# Arrival Tolerance: 0.33 m
# Hold Duration: 30 s
# PID: P=120.00, I=0.00, D=0.00
# Neutral ADC: 1845
# Bounds: 200 to 3900
# Depth Offset: 0.000 m
# ------------------------------------------
Time (s),Depth (m),Pressure (kPa),Actuator (ADC),Target (ADC),State
0.00,-0.000,101.32,1873,1845,2
0.15,0.000,101.33,1873,1545,2
0.19,0.001,101.33,1841,1545,2
0.34,-0.000,101.32,1793,1545,2
0.52,0.001,101.33,1754,1545,2
0.52,0.000,101.33,1717,1545,2
0.61,0.001,101.33,1683,1545,2
0.69,0.001,101.33,1652,1545,2
0.79,0.002,101.34,1624,1545,2
0.90,0.001,101.34,1595,1545,2
1.00,0.003,101.36,1570,1545,2
1.10,0.004,101.36,1554,1545,2
1.26,0.005,101.37,1555,1545,2
1.45,0.008,101.40,1554,1545,2
1.45,0.007,101.40,1555,1546,2
1.51,0.009,101.41,1555,1546,2
1.59,0.010,101.42,1555,1546,2
1.69,0.012,101.45,1555,1546,2
1.80,0.015,101.48,1555,1546,2
1.90,0.017,101.49,1555,1547,2
2.00,0.019,101.52,1555,1547,2
2.11,0.020,101.53,1554,1547,2
2.26,0.026,101.59,1554,1547,2
2.44,0.031,101.64,1555,1547,2
2.44,0.032,101.65,1555,1548,2
2.51,0.034,101.67,1555,1548,2
2.59,0.036,101.68,1555,1549,2
2.69,0.038,101.71,1555,1549,2
2.80,0.044,101.76,1554,1550,2
2.90,0.048,101.81,1554,1550,2
3.00,0.052,101.85,1555,1551,2
3.11,0.055,101.88,1555,1551,2
3.27,0.063,101.96,1555,1552,2
3.32,0.065,101.98,1555,1552,2
3.45,0.071,102.04,1555,1553,2
3.51,0.074,102.07,1555,1553,2
3.59,0.078,102.11,1555,1554,2
3.70,0.083,102.17,1555,1554,2
3.80,0.089,102.22,1555,1555,2
3.91,0.094,102.27,1555,1556,2
4.01,0.100,102.33,1555,1556,2
4.09,0.105,102.38,1555,1557,2
4.28,0.116,102.49,1555,1558,2
4.33,0.119,102.52,1555,1558,2
4.46,0.126,102.60,1555,1559,2
4.51,0.130,102.63,1556,1559,2
4.61,0.135,102.69,1555,1561,2
4.69,0.141,102.74,1556,1561,2
4.80,0.147,102.81,1555,1562,2
4.90,0.154,102.88,1554,1563,2
5.00,0.161,102.95,1554,1563,2
5.11,0.169,103.03,1555,1564,2
5.26,0.179,103.13,1554,1565,2
5.43,0.192,103.27,1555,1565,2
5.43,0.191,103.25,1555,1566,2
5.49,0.195,103.30,1554,1566,2
5.60,0.203,103.37,1555,1568,2
5.70,0.211,103.45,1555,1569,2
5.80,0.219,103.53,1555,1570,2
5.91,0.227,103.62,1555,1571,2
6.01,0.236,103.70,1555,1572,2
6.11,0.242,103.77,1555,1573,2
6.28,0.256,103.91,1555,1574,2
6.33,0.261,103.96,1555,1574,2
6.48,0.272,104.07,1555,1576,2
6.50,0.275,104.10,1554,1576,2
6.60,0.284,104.19,1555,1578,2
6.70,0.292,104.27,1555,1579,2
6.81,0.300,104.35,1555,1580,2
6.91,0.309,104.45,1555,1581,2
6.99,0.317,104.52,1555,1582,2
7.10,0.326,104.62,1555,1583,2
7.27,0.342,104.77,1555,1584,2
7.33,0.347,104.82,1555,1584,2
7.46,0.357,104.93,1555,1586,2
7.50,0.363,104.98,1555,1587,2
7.60,0.372,105.08,1554,1589,2
7.70,0.381,105.17,1554,1590,2
7.81,0.390,105.26,1555,1591,2
7.91,0.401,105.37,1555,1592,2
8.01,0.410,105.46,1555,1593,2
8.10,0.418,105.55,1554,1594,2
8.28,0.435,105.72,1555,1595,2
8.32,0.440,105.76,1555,1595,2
8.48,0.454,105.91,1555,1597,2
8.50,0.456,105.93,1555,1598,2
8.60,0.468,106.04,1555,1600,2
8.71,0.477,106.14,1555,1601,2
8.81,0.488,106.24,1555,1602,2
8.91,0.498,106.35,1555,1604,2
9.00,0.507,106.44,1555,1605,2
9.10,0.518,106.55,1560,1606,2
9.28,0.535,106.72,1566,1607,2
9.33,0.541,106.79,1591,1607,2
9.47,0.556,106.93,1609,1609,2
9.50,0.558,106.95,1616,1610,2
9.60,0.569,107.07,1616,1612,2
9.70,0.579,107.17,1616,1613,2
9.80,0.590,107.28,1616,1614,2
9.91,0.601,107.39,1616,1616,2
10.01,0.612,107.50,1616,1617,2
10.11,0.621,107.60,1616,1618,2
10.26,0.636,107.75,1616,1620,2
10.30,0.641,107.79,1616,1620,2
10.50,0.662,108.01,1615,1622,2
10.50,0.661,108.00,1616,1622,2
10.61,0.673,108.11,1616,1624,2
10.71,0.683,108.22,1615,1626,2
10.81,0.694,108.33,1616,1627,2
10.92,0.705,108.44,1615,1628,2
11.00,0.714,108.53,1616,1630,2
11.10,0.724,108.64,1616,1631,2
11.29,0.743,108.82,1617,1632,2
11.34,0.747,108.86,1616,1632,2
11.49,0.765,109.04,1616,1634,2
11.51,0.767,109.06,1616,1635,2
11.61,0.778,109.18,1616,1637,2
11.72,0.789,109.28,1616,1638,2
11.80,0.797,109.37,1616,1640,2
11.90,0.809,109.49,1615,1641,2
12.01,0.819,109.59,1616,1642,2
12.11,0.831,109.71,1616,1643,2
12.28,0.847,109.88,1616,1645,2
12.34,0.855,109.95,1616,1645,2
12.48,0.870,110.10,1616,1647,2
12.50,0.872,110.12,1616,1648,2
12.60,0.882,110.22,1616,1650,2
12.71,0.893,110.34,1616,1651,2
12.81,0.904,110.45,1615,1652,2
12.91,0.915,110.56,1616,1653,2
13.02,0.926,110.67,1615,1655,2
13.10,0.934,110.75,1616,1656,2
13.26,0.951,110.93,1616,1657,2
13.31,0.957,110.98,1616,1657,2
13.44,0.971,111.13,1616,1660,2
13.50,0.978,111.19,1616,1660,2
13.60,0.987,111.29,1616,1662,2
13.71,1.000,111.41,1616,1663,2
13.81,1.010,111.52,1616,1665,2
13.91,1.021,111.63,1616,1666,2
14.02,1.032,111.74,1620,1668,2
14.10,1.041,111.83,1645,1669,2
14.26,1.056,111.98,1654,1670,2
14.45,1.064,112.07,1667,1670,2
14.45,1.079,112.21,1669,1673,2
14.51,1.086,112.28,1668,1673,2
14.62,1.096,112.39,1669,1675,2
14.70,1.104,112.47,1668,1677,2
14.81,1.116,112.59,1668,1677,2
14.91,1.126,112.69,1669,1679,2
15.01,1.138,112.80,1669,1680,2
15.12,1.149,112.92,1668,1682,2
15.29,1.166,113.10,1668,1683,2
15.34,1.172,113.15,1668,1683,2
15.47,1.186,113.29,1668,1685,2
15.51,1.190,113.33,1668,1686,2
15.61,1.200,113.43,1668,1688,2
15.72,1.210,113.54,1669,1689,2
15.82,1.222,113.65,1668,1690,2
15.90,1.229,113.73,1669,1690,2
16.01,1.241,113.84,1668,1692,2
16.11,1.251,113.95,1669,1694,2
16.26,1.266,114.10,1668,1695,2
16.44,1.285,114.29,1669,1695,2
16.45,1.285,114.30,1668,1697,2
16.51,1.291,114.36,1668,1697,2
16.61,1.302,114.47,1669,1700,2
16.71,1.313,114.58,1668,1701,2
16.82,1.323,114.68,1668,1703,2
16.90,1.331,114.76,1668,1704,2
17.00,1.342,114.86,1668,1705,2
17.11,1.352,114.97,1669,1706,2
17.26,1.367,115.12,1668,1707,2
17.31,1.373,115.18,1668,1707,2
17.45,1.387,115.32,1668,1710,2
17.52,1.394,115.39,1668,1710,2
17.60,1.402,115.47,1668,1712,2
17.70,1.413,115.58,1668,1713,2
17.81,1.423,115.68,1669,1715,2
17.91,1.433,115.79,1668,1716,2
18.01,1.444,115.89,1668,1717,2
18.12,1.454,116.00,1668,1718,2
18.28,1.469,116.15,1670,1719,2
18.33,1.474,116.20,1700,1719,2
18.49,1.491,116.37,1700,1721,2
18.51,1.493,116.39,1700,1722,2
18.61,1.503,116.49,1699,1724,2
18.71,1.513,116.59,1699,1725,2
18.82,1.523,116.69,1700,1727,2
18.90,1.530,116.77,1700,1728,2
19.00,1.541,116.87,1699,1729,2
19.11,1.552,116.99,1699,1730,2
19.34,1.573,117.20,1699,1731,2
19.34,1.574,117.21,1699,1731,2
19.53,1.592,117.39,1700,1731,2
19.53,1.592,117.39,1699,1734,2
19.61,1.600,117.47,1699,1734,2
19.72,1.611,117.58,1700,1737,2
19.82,1.621,117.68,1699,1738,2
19.90,1.629,117.76,1699,1738,2
20.01,1.638,117.85,1700,1740,2
20.11,1.648,117.96,1699,1742,2
20.26,1.662,118.09,1700,1743,2
20.31,1.666,118.14,1699,1743,2
20.47,1.682,118.30,1700,1745,2
20.51,1.686,118.34,1699,1745,2
20.61,1.695,118.43,1699,1747,2
20.72,1.705,118.53,1700,1748,2
20.82,1.715,118.63,1700,1750,2
20.92,1.725,118.74,1700,1751,2
21.00,1.732,118.81,1720,1751,2
21.11,1.742,118.91,1740,1753,2
21.26,1.757,119.06,1740,1754,2
21.44,1.772,119.20,1739,1754,2
21.44,1.773,119.21,1739,1756,2
21.50,1.779,119.27,1739,1756,2
21.60,1.789,119.38,1739,1758,2
21.71,1.797,119.46,1739,1760,2
21.81,1.806,119.55,1739,1761,2
21.92,1.816,119.65,1739,1762,2
22.02,1.826,119.75,1739,1763,2
22.10,1.833,119.82,1739,1764,2
22.27,1.848,119.97,1740,1765,2
22.32,1.853,120.02,1739,1765,2
22.44,1.863,120.13,1739,1767,2
22.51,1.869,120.18,1740,1767,2
22.61,1.878,120.27,1739,1769,2
22.71,1.888,120.37,1739,1770,2
22.82,1.897,120.46,1739,1772,2
22.92,1.906,120.56,1740,1773,2
23.02,1.914,120.64,1739,1774,2
23.10,1.922,120.72,1739,1774,2
23.27,1.937,120.88,1740,1776,2
23.33,1.941,120.91,1739,1776,2
23.47,1.953,121.03,1739,1777,2
23.51,1.957,121.07,1740,1778,2
23.61,1.965,121.15,1740,1780,2
23.71,1.974,121.25,1740,1781,2
23.82,1.982,121.33,1739,1782,2
23.92,1.991,121.42,1740,1783,2
24.02,2.000,121.51,1739,1784,2
24.10,2.008,121.58,1740,1784,2
24.25,2.020,121.70,1739,1786,2
24.42,2.034,121.85,1739,1786,2
24.42,2.034,121.85,1739,1787,2
24.52,2.042,121.94,1739,1789,2
24.60,2.049,122.00,1743,1790,2
24.71,2.059,122.10,1761,1791,2
24.81,2.067,122.18,1786,1792,2
24.91,2.075,122.26,1797,1793,2
25.02,2.084,122.35,1800,1794,2
25.12,2.093,122.44,1800,1795,2
25.26,2.103,122.54,1801,1796,2
25.42,2.118,122.69,1799,1796,2
25.42,2.117,122.69,1800,1797,2
25.51,2.123,122.75,1800,1797,2
25.61,2.132,122.84,1800,1800,2
25.71,2.140,122.92,1800,1801,2
25.82,2.148,123.00,1800,1802,2
25.92,2.156,123.08,1801,1803,2
26.02,2.165,123.17,1800,1804,2
26.11,2.170,123.23,1800,1804,2
26.29,2.184,123.36,1800,1805,2
26.32,2.187,123.39,1801,1805,2
26.47,2.198,123.51,1800,1807,2
26.51,2.202,123.54,1800,1807,2
26.62,2.209,123.62,1800,1809,2
26.72,2.217,123.70,1800,1810,2
26.82,2.226,123.79,1800,1811,2
26.91,2.231,123.84,1800,1811,2
27.01,2.239,123.92,1800,1813,2
27.11,2.246,123.99,1800,1814,2
27.26,2.257,124.10,1800,1815,2
27.44,2.269,124.22,1800,1815,2
27.44,2.269,124.22,1800,1816,2
27.52,2.275,124.28,1800,1816,2
27.62,2.283,124.36,1800,1818,2
27.71,2.289,124.43,1800,1818,2
27.81,2.296,124.50,1800,1820,2
27.91,2.303,124.57,1800,1821,2
28.02,2.311,124.64,1799,1821,2
28.12,2.318,124.72,1800,1822,2
28.28,2.329,124.83,1800,1823,2
28.31,2.330,124.84,1801,1823,2
28.48,2.342,124.96,1800,1825,2
28.52,2.345,124.99,1800,1825,2
28.62,2.352,125.06,1800,1826,2
28.72,2.359,125.13,1800,1827,2
28.80,2.365,125.19,1799,1827,2
28.91,2.372,125.26,1800,1829,2
29.01,2.378,125.32,1800,1830,2
29.11,2.386,125.40,1800,1830,2
29.28,2.396,125.50,1800,1831,2
29.33,2.401,125.56,1801,1831,2
29.46,2.409,125.64,1800,1833,2
29.52,2.413,125.68,1800,1833,2
29.62,2.419,125.74,1800,1834,2
29.71,2.426,125.80,1800,1835,2
29.81,2.433,125.88,1800,1836,2
29.91,2.439,125.94,1800,1837,2
30.01,2.446,126.00,1800,1838,2
30.12,2.452,126.07,1800,1839,2
30.25,2.460,126.15,1800,1839,2
30.44,2.472,126.27,1800,1839,2
30.44,2.473,126.28,1800,1840,2
30.51,2.477,126.32,1800,1840,2
30.61,2.484,126.39,1800,1842,2
30.71,2.490,126.45,1799,1843,2
30.81,2.497,126.52,1799,1844,2
