# MISSION PROFILE DATA
# Timestamp: 2026-06-25 15:34:02
# Deep Target: 2.50 m
# Shallow Target: 0.40 m
# Profile Count: 2
# Arrival Tolerance: 0.33 m
# Hold Duration: 30 s
# PID: P=102.00, I=0.53, D=15.96
# Neutral ADC: 1845
# Bounds: 200 to 3900
# Depth Offset: 0.000 m
# ------------------------------------------
Time (s),Depth (m),Pressure (kPa),Actuator (ADC),Target (ADC),State
53.50,3.124,132.85,1893,1912,2
53.50,3.125,132.86,1893,1912,2
53.50,3.125,132.86,1893,1912,2
53.61,3.124,132.85,1893,1912,2
53.65,3.125,132.86,1892,1912,2
53.79,3.125,132.85,1892,1912,2
53.85,3.124,132.85,1893,1912,2
53.94,3.125,132.86,1893,1912,2
54.04,3.123,132.84,1893,1913,2
54.14,3.123,132.84,1893,1912,2
54.25,3.123,132.84,1893,1912,2
54.35,3.123,132.84,1893,1912,2
54.54,3.123,132.84,1893,1912,2
54.55,3.123,132.84,1894,1912,2
54.72,3.122,132.83,1893,1913,2
54.75,3.122,132.83,1893,1913,2
54.85,3.122,132.83,1893,1912,2
54.95,3.121,132.82,1893,1912,2
55.05,3.121,132.82,1893,1912,2
55.16,3.120,132.81,1893,1912,2
55.24,3.121,132.82,1893,1912,2
55.34,3.119,132.80,1893,1913,2
55.45,3.120,132.80,1893,1912,2
55.54,3.118,132.79,1893,1913,2
55.74,3.117,132.78,1892,1912,2
55.74,3.117,132.78,1893,1912,2
55.84,3.117,132.78,1893,1912,2
55.94,3.116,132.77,1894,1912,2
56.05,3.115,132.76,1893,1912,2
56.15,3.115,132.76,1892,1912,2
56.25,3.114,132.75,1893,1912,2
56.36,3.114,132.75,1893,1912,2
56.44,3.111,132.72,1893,1912,2
56.57,3.111,132.72,1893,1912,2
56.70,3.110,132.71,1893,1912,2
56.75,3.109,132.70,1893,1912,2
56.85,3.110,132.70,1893,1912,2
56.95,3.108,132.68,1893,1912,2
57.06,3.107,132.67,1893,1912,2
57.14,3.106,132.67,1893,1912,2
57.24,3.104,132.65,1893,1911,2
57.35,3.104,132.65,1893,1911,2
57.45,3.102,132.63,1893,1911,2
57.55,3.101,132.62,1892,1911,2
57.71,3.099,132.60,1893,1911,2
57.75,3.099,132.60,1893,1911,2
57.85,3.098,132.59,1893,1911,2
57.95,3.096,132.57,1892,1911,2
58.06,3.096,132.56,1893,1911,2
58.14,3.095,132.56,1893,1911,2
58.24,3.094,132.54,1893,1911,2
58.34,3.094,132.54,1893,1911,2
58.45,3.091,132.52,1893,1911,2
58.57,3.089,132.50,1893,1910,2
58.66,3.088,132.49,1892,1910,2
58.79,3.086,132.47,1893,1910,2
58.85,3.085,132.46,1893,1910,2
58.95,3.084,132.45,1893,1910,2
59.05,3.083,132.43,1893,1910,2
59.16,3.081,132.42,1893,1910,2
59.24,3.080,132.41,1893,1909,2
59.34,3.078,132.39,1892,1909,2
59.53,3.075,132.36,1893,1909,2
59.57,3.075,132.36,1893,1909,2
59.69,3.073,132.34,1893,1909,2
59.75,3.072,132.32,1892,1909,2
59.86,3.070,132.30,1892,1909,2
59.94,3.068,132.29,1893,1909,2
60.04,3.068,132.28,1893,1908,2
60.14,3.066,132.26,1892,1908,2
60.25,3.063,132.23,1893,1908,2
60.35,3.062,132.22,1893,1908,2
60.53,3.058,132.18,1893,1908,2
60.58,3.057,132.18,1893,1908,2
60.72,3.055,132.15,1893,1907,2
60.76,3.055,132.15,1893,1907,2
60.86,3.053,132.13,1893,1907,2
60.94,3.051,132.11,1893,1907,2
61.04,3.048,132.09,1893,1907,2
61.15,3.048,132.08,1893,1907,2
61.25,3.045,132.05,1893,1907,2
61.35,3.043,132.03,1892,1906,2
61.53,3.039,131.99,1893,1906,2
61.58,3.038,131.98,1893,1906,2
61.70,3.036,131.96,1892,1906,2
61.74,3.034,131.94,1892,1906,2
61.84,3.033,131.94,1892,1905,2
61.95,3.031,131.91,1892,1905,2
62.05,3.028,131.88,1893,1905,2
62.15,3.027,131.87,1893,1905,2
62.26,3.024,131.84,1892,1905,2
62.36,3.023,131.83,1893,1904,2
62.44,3.019,131.79,1893,1904,2
62.58,3.016,131.76,1893,1904,2
62.71,3.014,131.74,1893,1904,2
62.75,3.013,131.73,1893,1904,2
62.86,3.011,131.71,1893,1903,2
62.96,3.008,131.67,1894,1903,2
63.04,3.007,131.67,1893,1903,2
63.14,3.004,131.63,1893,1903,2
63.25,3.001,131.61,1893,1903,2
63.35,2.999,131.59,1893,1902,2
63.52,2.995,131.55,1893,1902,2
63.68,2.994,131.53,1892,1902,2
63.68,2.991,131.51,1892,1902,2
63.75,2.989,131.49,1892,1902,2
63.85,2.986,131.46,1893,1901,2
63.95,2.984,131.44,1893,1901,2
64.05,2.982,131.42,1892,1901,2
64.16,2.979,131.38,1893,1901,2
64.26,2.976,131.36,1893,1900,2
64.36,2.973,131.33,1892,1900,2
64.45,2.971,131.30,1893,1900,2
64.56,2.969,131.29,1893,1900,2
64.72,2.964,131.24,1892,1899,2
64.76,2.964,131.23,1892,1900,2
64.86,2.960,131.19,1893,1899,2
64.96,2.958,131.18,1893,1898,2
65.05,2.956,131.15,1893,1898,2
65.15,2.953,131.12,1893,1898,2
65.25,2.950,131.09,1893,1898,2
65.36,2.947,131.06,1893,1898,2
65.52,2.943,131.02,1893,1897,2
65.58,2.940,130.99,1893,1897,2
65.70,2.938,130.97,1893,1897,2
65.76,2.934,130.94,1893,1897,2
65.86,2.933,130.92,1893,1896,2
65.94,2.930,130.89,1893,1896,2
66.05,2.928,130.87,1893,1896,2
66.15,2.925,130.84,1893,1896,2
66.25,2.922,130.81,1892,1895,2
66.36,2.918,130.77,1892,1895,2
66.54,2.914,130.73,1893,1895,2
66.71,2.908,130.67,1893,1895,2
66.71,2.909,130.68,1893,1894,2
66.75,2.907,130.66,1893,1894,2
66.85,2.904,130.63,1893,1893,2
66.96,2.900,130.59,1893,1893,2
67.06,2.897,130.56,1893,1893,2
67.16,2.895,130.54,1893,1893,2
67.25,2.892,130.51,1892,1892,2
67.35,2.889,130.48,1893,1892,2
67.51,2.885,130.44,1893,1892,2
67.57,2.881,130.40,1893,1891,2
67.69,2.878,130.37,1893,1891,2
67.75,2.876,130.35,1893,1891,2
67.86,2.874,130.32,1893,1891,2
67.96,2.869,130.28,1893,1890,2
68.04,2.867,130.25,1892,1890,2
68.15,2.864,130.23,1892,1890,2
68.25,2.860,130.19,1893,1889,2
68.35,2.857,130.15,1892,1889,2
68.51,2.853,130.12,1893,1889,2
68.57,2.851,130.09,1893,1888,2
68.70,2.847,130.05,1893,1888,2
68.74,2.843,130.02,1893,1888,2
68.85,2.841,129.99,1893,1887,2
68.95,2.838,129.96,1893,1887,2
69.05,2.835,129.93,1893,1887,2
69.16,2.830,129.88,1893,1887,2
69.26,2.828,129.86,1893,1886,2
69.36,2.824,129.82,1893,1886,2
69.45,2.821,129.79,1893,1885,2
69.69,2.817,129.75,1893,1885,2
69.69,2.813,129.71,1893,1885,2
69.76,2.810,129.68,1892,1885,2
69.86,2.807,129.65,1893,1884,2
69.96,2.802,129.60,1893,1884,2
70.04,2.800,129.58,1893,1883,2
70.15,2.798,129.56,1893,1883,2
70.25,2.793,129.51,1893,1883,2
70.35,2.789,129.47,1893,1882,2
70.46,2.785,129.43,1893,1882,2
70.58,2.783,129.40,1893,1882,2
70.72,2.777,129.35,1893,1882,2
70.76,2.775,129.33,1893,1882,2
70.86,2.773,129.30,1893,1881,2
70.97,2.767,129.25,1893,1881,2
71.05,2.765,129.23,1893,1880,2
71.15,2.762,129.20,1893,1880,2
71.26,2.758,129.16,1892,1879,2
71.36,2.754,129.12,1893,1879,2
71.54,2.749,129.06,1893,1879,2
71.59,2.747,129.04,1892,1879,2
71.73,2.742,128.99,1892,1878,2
71.75,2.740,128.97,1892,1878,2
71.85,2.736,128.94,1893,1877,2
71.95,2.733,128.90,1893,1877,2
72.06,2.729,128.86,1892,1877,2
72.16,2.724,128.82,1893,1876,2
72.27,2.721,128.78,1892,1876,2
72.35,2.718,128.75,1893,1875,2
72.45,2.713,128.70,1893,1875,2
72.55,2.710,128.67,1893,1875,2
72.72,2.704,128.61,1893,1874,2
72.76,2.704,128.61,1893,1874,2
72.87,2.699,128.56,1893,1874,2
72.95,2.696,128.53,1893,1873,2
73.05,2.692,128.49,1892,1873,2
73.16,2.688,128.45,1893,1872,2
73.26,2.684,128.41,1893,1872,2
73.36,2.680,128.37,1893,1872,2
73.54,2.674,128.31,1892,1871,2
73.58,2.672,128.29,1892,1871,2
73.74,2.665,128.22,1893,1870,2
73.76,2.664,128.21,1893,1871,2
73.87,2.661,128.18,1893,1870,2
73.95,2.658,128.14,1892,1869,2
74.05,2.653,128.10,1893,1869,2
74.16,2.649,128.06,1893,1869,2
74.26,2.646,128.03,1893,1868,2
74.36,2.641,127.97,1893,1868,2
74.54,2.635,127.91,1893,1867,2
74.59,2.632,127.88,1893,1868,2
74.76,2.625,127.82,1893,1867,2
74.77,2.625,127.82,1893,1867,2
74.87,2.621,127.78,1893,1866,2
74.95,2.619,127.75,1893,1865,2
75.06,2.614,127.70,1893,1865,2
75.16,2.609,127.66,1892,1865,2
75.26,2.607,127.63,1893,1864,2
75.37,2.602,127.58,1892,1864,2
75.46,2.598,127.54,1893,1863,2
75.59,2.593,127.49,1893,1863,2
75.77,2.587,127.43,1893,1863,2
75.77,2.586,127.42,1893,1863,2
75.86,2.582,127.38,1892,1862,2
75.96,2.579,127.35,1893,1861,2
76.06,2.574,127.30,1892,1861,2
76.17,2.570,127.26,1893,1861,2
76.27,2.566,127.22,1892,1860,2
76.35,2.563,127.19,1893,1860,2
76.46,2.559,127.15,1893,1860,2
76.57,2.556,127.12,1893,1859,2
76.74,2.547,127.03,1893,1859,2
76.76,2.546,127.02,1893,1859,2
76.87,2.543,126.98,1893,1858,2
76.97,2.537,126.92,1893,1857,2
77.07,2.534,126.90,1891,1857,2
77.15,2.531,126.86,1893,1857,2
77.26,2.526,126.81,1892,1856,2
77.36,2.522,126.77,1893,1856,2
77.54,2.515,126.71,1893,1855,2
77.59,2.513,126.68,1892,1856,2
77.75,2.505,126.61,1893,1855,2
77.76,2.505,126.61,1893,1855,2
77.86,2.500,126.56,1893,1853,2
