# MISSION PROFILE DATA
# Timestamp: 2026-06-25 00:50:30
# Deep Target: 2.50 m
# Shallow Target: 0.40 m
# Profile Count: 2
# Arrival Tolerance: 0.33 m
# Hold Duration: 30 s
# PID: P=61.44, I=0.95, D=70.00
# Neutral ADC: 1850
# Bounds: 200 to 3900
# Depth Offset: 0.000 m
# ------------------------------------------
Time (s),Depth (m),Pressure (kPa),Actuator (ADC),Target (ADC),State
0.00,0.000,101.33,3913,1181,2
0.00,0.001,101.33,3904,1336,2
0.08,0.001,101.33,3855,1435,2
0.17,0.000,101.33,3798,1513,2
0.27,0.000,101.33,3745,1568,2
0.42,0.001,101.33,3693,1606,2
0.58,0.000,101.33,3640,1633,2
0.58,0.000,101.33,3591,1652,2
0.68,-0.000,101.32,3549,1665,2
0.77,-0.001,101.32,3499,1674,2
0.87,0.000,101.33,3449,1681,2
0.97,-0.001,101.32,3399,1685,2
1.08,-0.000,101.32,3349,1688,2
1.18,0.000,101.33,3297,1691,2
1.32,0.000,101.33,3245,1692,2
1.50,0.000,101.33,3194,1693,2
1.50,0.000,101.33,3140,1694,2
1.58,-0.000,101.32,3085,1695,2
1.68,-0.000,101.32,3034,1695,2
1.77,-0.001,101.32,2985,1695,2
1.87,-0.000,101.32,2938,1695,2
1.97,-0.001,101.31,2892,1696,2
2.07,-0.000,101.32,2849,1695,2
2.18,0.001,101.33,2805,1696,2
2.32,0.000,101.33,2760,1696,2
2.37,0.001,101.33,2710,1696,2
2.50,-0.000,101.32,2659,1696,2
2.59,0.000,101.33,2607,1696,2
2.67,-0.000,101.32,2561,1696,2
2.77,0.000,101.33,2515,1696,2
2.87,0.000,101.33,2465,1696,2
2.98,0.000,101.33,2416,1696,2
3.08,-0.001,101.32,2365,1696,2
3.19,-0.001,101.32,2314,1696,2
3.33,0.001,101.33,2263,1696,2
3.48,-0.000,101.32,2211,1696,2
3.48,0.000,101.33,2158,1696,2
3.58,0.001,101.34,2107,1696,2
3.68,-0.000,101.32,2055,1696,2
3.79,0.000,101.33,2001,1696,2
3.87,-0.000,101.32,1959,1696,2
3.97,0.000,101.33,1907,1696,2
4.08,0.000,101.33,1857,1696,2
4.18,-0.000,101.32,1811,1696,2
4.34,0.000,101.33,1771,1696,2
4.38,0.000,101.33,1729,1696,2
4.51,-0.000,101.32,1694,1696,2
4.57,0.000,101.33,1680,1696,2
4.68,0.000,101.33,1679,1696,2
4.78,0.001,101.34,1680,1696,2
4.88,0.002,101.34,1679,1696,2
4.99,0.003,101.35,1679,1696,2
5.09,0.003,101.35,1678,1697,2
5.19,0.004,101.37,1679,1696,2
5.34,0.006,101.38,1679,1697,2
5.49,0.008,101.41,1679,1697,2
5.49,0.007,101.40,1680,1697,2
5.57,0.009,101.42,1679,1697,2
5.68,0.010,101.43,1679,1697,2
5.78,0.012,101.45,1679,1697,2
5.99,0.015,101.48,1679,1698,2
6.01,0.015,101.48,1679,1697,2
6.19,0.019,101.52,1680,1698,2
6.19,0.019,101.51,1680,1698,2
6.29,0.021,101.54,1680,1698,2
6.37,0.023,101.56,1679,1699,2
6.48,0.025,101.58,1679,1699,2
6.58,0.027,101.60,1680,1699,2
6.68,0.029,101.62,1679,1699,2
6.79,0.032,101.65,1680,1699,2
6.89,0.033,101.66,1680,1699,2
6.97,0.038,101.70,1680,1699,2
7.08,0.040,101.73,1680,1700,2
7.18,0.044,101.76,1679,1700,2
7.29,0.046,101.79,1679,1701,2
7.39,0.049,101.82,1680,1701,2
7.49,0.053,101.86,1679,1701,2
7.57,0.055,101.88,1679,1701,2
7.68,0.058,101.91,1679,1701,2
7.78,0.062,101.95,1679,1701,2
7.89,0.065,101.98,1680,1702,2
7.99,0.068,102.01,1679,1702,2
8.09,0.073,102.06,1680,1702,2
8.17,0.076,102.09,1680,1703,2
8.28,0.081,102.14,1679,1703,2
8.38,0.084,102.17,1679,1704,2
8.48,0.088,102.21,1680,1704,2
