# MISSION PROFILE DATA
# Timestamp: 2026-06-19 14:44:16
# Deep Target: 2.50 m
# Shallow Target: 0.40 m
# Profile Count: 2
# Arrival Tolerance: 0.15 m
# Hold Duration: 30 s
# PID: P=100.00, I=0.50, D=50.00
# Neutral ADC: 1600
# Bounds: 200 to 3900
# Depth Offset: 0.000 m
# ------------------------------------------
Time (s),Depth (m),Pressure (kPa),Actuator (ADC),Target (ADC),State
0.00,-0.000,101.32,576,882,2
0.00,0.001,101.33,630,1022,2
0.13,0.002,101.35,608,1120,2
0.19,0.003,101.35,646,1189,2
0.29,0.006,101.39,672,1238,2
0.39,0.009,101.41,705,1272,2
0.50,0.012,101.45,752,1296,2
0.60,0.017,101.49,797,1313,2
0.71,0.020,101.53,821,1326,2
0.80,0.024,101.56,853,1334,2
0.92,0.031,101.63,897,1340,2
1.00,0.036,101.68,938,1346,2
1.09,0.040,101.73,988,1349,2
1.19,0.047,101.80,1042,1351,2
1.29,0.054,101.87,1092,1354,2
1.39,0.059,101.92,1132,1356,2
1.50,0.067,102.00,1172,1357,2
1.60,0.074,102.07,1203,1358,2
1.70,0.081,102.14,1266,1359,2
1.85,0.092,102.25,1315,1360,2
1.89,0.096,102.30,1348,1362,2
2.00,0.104,102.37,1361,1362,2
2.10,0.111,102.45,1361,1363,2
2.20,0.119,102.52,1361,1364,2
2.31,0.127,102.61,1361,1365,2
2.39,0.134,102.67,1362,1366,2
2.49,0.142,102.76,1365,1367,2
2.60,0.150,102.84,1367,1368,2
2.70,0.158,102.92,1368,1368,2
2.86,0.171,103.05,1369,1369,2
2.90,0.174,103.09,1368,1371,2
3.01,0.184,103.18,1368,1371,2
3.09,0.190,103.24,1368,1372,2
3.19,0.199,103.34,1368,1372,2
3.30,0.208,103.42,1368,1373,2
3.40,0.216,103.50,1367,1375,2
3.50,0.224,103.59,1367,1375,2
3.69,0.240,103.75,1367,1376,2
3.74,0.244,103.79,1367,1379,2
3.86,0.256,103.91,1366,1378,2
3.90,0.260,103.94,1367,1380,2
4.00,0.268,104.03,1367,1380,2
4.11,0.278,104.13,1367,1380,2
4.21,0.286,104.21,1366,1382,2
4.29,0.294,104.29,1365,1382,2
4.40,0.304,104.39,1365,1383,2
4.50,0.312,104.48,1365,1384,2
4.61,0.322,104.58,1365,1385,2
4.72,0.332,104.67,1365,1386,2
