# MISSION PROFILE DATA
# Timestamp: 2026-06-20 14:24:27
# Deep Target: -- m
# Shallow Target: -- m
# Profile Count: --
# Arrival Tolerance: -- m
# Hold Duration: -- s
# PID: P=--, I=--, D=--
# Neutral ADC: --
# Bounds: -- to --
# Depth Offset: -- m
# ------------------------------------------
Time (s),Depth (m),Pressure (kPa),Actuator (ADC),Target (ADC),State
20.72,4.432,146.05,945,2104,2
20.83,4.458,146.31,938,2105,2
20.91,4.478,146.51,945,2106,2
21.01,4.502,146.75,945,2106,2
21.25,4.560,147.34,938,2107,2
21.25,4.561,147.35,944,2106,2
21.32,4.572,147.46,944,2109,2
21.42,4.573,147.47,944,2109,2
21.52,4.572,147.46,938,2108,2
21.63,4.572,147.46,944,2107,2
21.71,4.572,147.46,945,2107,2
21.91,4.572,147.46,938,2107,2
21.91,4.573,147.47,938,2106,2
22.01,4.572,147.46,944,2106,2
22.11,4.572,147.46,938,2106,2
22.22,4.572,147.46,938,2106,2
22.32,4.573,147.47,938,2106,2
22.42,4.572,147.46,938,2106,2
22.53,4.572,147.46,938,2106,2
22.61,4.572,147.46,938,2106,2
22.71,4.571,147.46,918,2106,2
22.82,4.572,147.46,929,2106,2
22.92,4.572,147.46,936,2106,2
23.02,4.572,147.47,938,2106,2
23.12,4.572,147.46,939,2106,2
23.21,4.572,147.46,937,2106,2
23.31,4.572,147.46,954,2106,2
23.41,4.571,147.45,925,2106,2
23.52,4.573,147.47,933,2106,2
23.62,4.572,147.46,931,2106,2
23.87,4.573,147.47,934,2106,2
23.87,4.572,147.46,933,2106,2
23.91,4.571,147.45,953,2106,2
24.02,4.572,147.47,927,2106,2
24.12,4.572,147.46,952,2106,2
24.22,4.573,147.47,929,2106,2
24.33,4.572,147.46,947,2106,2
24.41,4.572,147.46,934,2106,2
24.51,4.572,147.46,929,2106,2
24.61,4.572,147.46,935,2106,2
24.72,4.571,147.45,953,2106,2
24.82,4.571,147.45,939,2106,2
24.92,4.573,147.47,936,2106,2
25.03,4.573,147.47,936,2106,2
25.11,4.572,147.46,934,2106,2
25.21,4.572,147.46,935,2106,2
25.31,4.571,147.46,938,2106,2
25.42,4.571,147.46,938,2106,2
25.52,4.572,147.46,939,2106,2
25.63,4.572,147.47,937,2106,2
25.71,4.572,147.46,938,2106,2
25.88,4.571,147.46,938,2106,2
25.92,4.571,147.45,938,2106,2
26.02,4.572,147.46,938,2106,2
26.13,4.571,147.45,937,2106,2
26.21,4.572,147.46,937,2106,2
26.31,4.573,147.47,934,2106,2
26.41,4.572,147.46,943,2107,2
26.52,4.572,147.46,943,2106,2
26.62,4.572,147.46,934,2106,2
26.72,4.572,147.46,936,2106,2
26.83,4.573,147.47,943,2107,2
26.91,4.571,147.45,938,2107,2
27.01,4.572,147.46,943,2106,2
27.11,4.573,147.47,944,2107,2
27.22,4.572,147.46,938,2107,2
27.32,4.571,147.45,936,2107,2
27.42,4.572,147.46,943,2106,2
27.52,4.572,147.46,944,2107,2
27.63,4.572,147.46,944,2107,2
27.86,4.572,147.47,937,2107,2
27.86,4.571,147.46,937,2107,2
27.92,4.572,147.46,937,2107,2
28.02,4.572,147.46,937,2107,2
28.13,4.572,147.46,937,2107,2
28.21,4.572,147.46,937,2107,2
28.31,4.572,147.46,916,2107,2
28.42,4.572,147.46,931,2107,2
28.52,4.572,147.46,930,2107,2
28.62,4.572,147.47,934,2107,2
28.72,4.572,147.46,934,2107,2
28.83,4.572,147.46,945,2107,2
28.91,4.572,147.46,944,2107,2
29.01,4.572,147.46,927,2107,2
29.11,4.572,147.46,934,2107,2
29.22,4.572,147.46,952,2107,2
29.32,4.572,147.46,924,2107,2
29.42,4.571,147.45,943,2107,2
29.53,4.572,147.46,933,2107,2
29.63,4.572,147.46,934,2107,2
29.86,4.571,147.45,938,2107,2
29.86,4.572,147.46,932,2107,2
29.92,4.572,147.46,935,2107,2
30.02,4.571,147.45,941,2107,2
30.13,4.572,147.46,933,2107,2
30.23,4.573,147.47,936,2107,2
30.31,4.572,147.46,958,2107,2
30.41,4.572,147.46,939,2107,2
30.52,4.572,147.46,938,2107,2
30.62,4.572,147.46,938,2107,2
30.72,4.572,147.46,938,2107,2
30.82,4.572,147.46,937,2107,2
30.93,4.572,147.46,937,2107,2
31.03,4.572,147.47,937,2107,2
31.11,4.571,147.45,932,2107,2
31.21,4.572,147.46,946,2107,2
31.32,4.571,147.46,940,2107,2
31.42,4.572,147.46,925,2107,2
31.52,4.572,147.46,945,2107,2
31.63,4.571,147.46,930,2107,2
31.85,4.572,147.46,931,2107,2
31.85,4.571,147.46,927,2107,2
31.91,4.573,147.47,955,2107,2
32.02,4.573,147.47,930,2107,2
32.12,4.573,147.47,951,2107,2
32.22,4.573,147.47,947,2107,2
32.32,4.573,147.47,921,2107,2
32.43,4.571,147.45,950,2107,2
32.53,4.573,147.47,925,2107,2
32.61,4.572,147.46,960,2107,2
32.72,4.573,147.47,922,2107,2
32.82,4.571,147.45,934,2107,2
32.92,4.572,147.46,941,2107,2
33.02,4.573,147.47,928,2107,2
33.13,4.572,147.46,931,2107,2
33.21,4.572,147.46,949,2107,2
33.31,4.572,147.46,927,2107,2
33.42,4.572,147.46,946,2107,2
33.52,4.572,147.46,935,2107,2
33.62,4.572,147.46,950,2107,2
33.85,4.572,147.47,944,2107,2
33.85,4.572,147.46,926,2107,2
33.91,4.572,147.46,934,2107,2
34.01,4.573,147.47,952,2107,2
34.12,4.572,147.46,939,2107,2
34.22,4.572,147.46,924,2107,2
34.32,4.571,147.45,935,2107,2
34.42,4.572,147.47,934,2107,2
34.53,4.572,147.46,1150,2107,2
34.63,4.572,147.47,1162,2107,2
34.71,4.572,147.46,992,2107,2
34.81,4.573,147.47,932,2107,2
34.92,4.572,147.47,941,2107,2
35.02,4.573,147.47,931,2107,2
35.12,4.573,147.47,934,2107,2
35.23,4.572,147.46,936,2107,2
35.33,4.572,147.46,946,2107,2
35.43,4.571,147.45,925,2107,2
35.51,4.572,147.46,933,2107,2
35.62,4.572,147.46,931,2107,2
35.87,4.572,147.47,930,2107,2
35.87,4.572,147.46,931,2107,2
35.92,4.572,147.46,936,2107,2
36.02,4.571,147.45,935,2107,2
36.12,4.572,147.46,956,2107,2
36.22,4.572,147.46,923,2107,2
36.33,4.573,147.47,936,2107,2
36.43,4.571,147.46,951,2108,2
36.51,4.572,147.46,966,2107,2
36.61,4.571,147.46,942,2108,2
36.72,4.572,147.47,942,2107,2
36.82,4.573,147.47,940,2108,2
36.92,4.573,147.47,934,2108,2
37.03,4.571,147.46,920,2108,2
37.13,4.572,147.46,931,2107,2
37.21,4.572,147.46,940,2108,2
37.31,4.572,147.46,942,2108,2
37.42,4.573,147.47,936,2108,2
37.52,4.572,147.46,936,2108,2
37.62,4.572,147.46,936,2108,2
37.85,4.572,147.46,936,2108,2
37.85,4.572,147.46,936,2108,2
37.91,4.571,147.45,936,2108,2
38.02,4.572,147.46,915,2108,2
38.12,4.572,147.47,933,2108,2
38.22,4.572,147.46,947,2108,2
38.33,4.572,147.46,938,2108,2
38.43,4.572,147.46,923,2108,2
38.51,4.571,147.45,934,2108,2
38.62,4.572,147.46,932,2108,2
38.72,4.573,147.47,933,2108,2
38.82,4.572,147.46,957,2108,2
38.93,4.572,147.46,936,2108,2
39.03,4.572,147.46,940,2108,2
39.13,4.572,147.46,922,2108,2
39.21,4.572,147.46,933,2108,2
39.32,4.572,147.46,933,2108,2
39.42,4.572,147.46,940,2108,2
39.52,4.572,147.46,943,2108,2
39.63,4.572,147.46,937,2108,2
39.83,4.571,147.45,922,2108,2
39.83,4.573,147.47,923,2108,2
39.91,4.571,147.45,950,2108,2
40.02,4.572,147.46,947,2108,2
40.12,4.572,147.46,938,2108,2
40.22,4.572,147.46,937,2108,2
40.33,4.572,147.47,937,2108,2
40.43,4.572,147.46,937,2108,2
40.53,4.572,147.46,936,2108,2
40.61,4.572,147.46,937,2108,2
40.72,4.572,147.46,936,2108,2
40.82,4.572,147.46,936,2108,2
40.92,4.572,147.47,936,2108,2
41.02,4.571,147.45,937,2108,2
41.13,4.572,147.46,937,2108,2
41.23,4.572,147.46,936,2108,2
41.33,4.571,147.45,937,2108,2
41.41,4.572,147.46,936,2108,2
41.52,4.572,147.46,936,2108,2
41.62,4.572,147.46,937,2108,2
41.85,4.572,147.46,937,2108,2
41.85,4.572,147.47,937,2108,2
41.92,4.573,147.47,937,2108,2
42.02,4.572,147.46,937,2108,2
42.12,4.572,147.46,918,2108,2
42.22,4.571,147.46,937,2108,2
42.33,4.573,147.47,932,2108,2
42.43,4.572,147.46,934,2108,2
42.53,4.572,147.46,932,2108,2
42.61,4.573,147.47,937,2108,2
42.72,4.572,147.46,933,2108,2
42.82,4.572,147.46,937,2108,2
42.92,4.572,147.46,932,2108,2
43.02,4.571,147.46,933,2108,2
43.13,4.573,147.47,935,2108,2
43.23,4.572,147.46,929,2108,2
43.33,4.571,147.46,948,2108,2
43.42,4.572,147.46,937,2108,2
43.52,4.572,147.46,945,2108,2
43.62,4.572,147.46,930,2108,2
43.86,4.571,147.46,933,2108,2
43.86,4.572,147.46,931,2108,2
43.92,4.572,147.46,931,2108,2
44.03,4.572,147.46,936,2108,2
44.13,4.572,147.46,944,2108,2
44.23,4.572,147.46,928,2108,2
44.31,4.572,147.46,938,2108,2
44.42,4.572,147.46,930,2108,2
44.52,4.572,147.46,930,2108,2
44.62,4.572,147.47,935,2108,2
44.73,4.572,147.46,933,2108,2
