# MISSION PROFILE DATA
# Timestamp: 2026-06-25 12:03:17
# Deep Target: 2.50 m
# Shallow Target: 0.40 m
# Profile Count: 2
# Arrival Tolerance: 0.33 m
# Hold Duration: 30 s
# PID: P=20.45, I=2.67, D=144.20
# Neutral ADC: 1850
# Bounds: 200 to 3900
# Depth Offset: 0.000 m
# ------------------------------------------
Time (s),Depth (m),Pressure (kPa),Actuator (ADC),Target (ADC),State
9.85,0.075,102.08,1781,1803,2
9.95,0.079,102.12,1780,1803,2
10.06,0.081,102.14,1781,1804,2
10.16,0.084,102.17,1780,1803,2
10.24,0.086,102.19,1780,1804,2
10.35,0.088,102.22,1780,1804,2
10.45,0.091,102.24,1780,1803,2
10.73,0.098,102.32,1780,1804,2
10.73,0.098,102.32,1780,1803,2
10.75,0.099,102.32,1781,1805,2
10.85,0.102,102.36,1780,1804,2
10.96,0.104,102.38,1780,1804,2
11.06,0.107,102.41,1780,1804,2
11.14,0.110,102.44,1780,1804,2
11.25,0.113,102.46,1780,1805,2
11.35,0.116,102.49,1780,1805,2
11.46,0.119,102.53,1780,1805,2
11.55,0.122,102.56,1781,1805,2
11.73,0.128,102.61,1780,1805,2
11.75,0.128,102.62,1780,1807,2
11.85,0.130,102.64,1780,1805,2
11.95,0.133,102.67,1781,1805,2
12.06,0.137,102.71,1780,1805,2
12.16,0.140,102.74,1780,1806,2
12.24,0.143,102.77,1781,1806,2
12.35,0.147,102.81,1780,1806,2
12.45,0.150,102.84,1780,1806,2
12.60,0.154,102.88,1780,1806,2
12.71,0.159,102.93,1780,1807,2
12.76,0.159,102.93,1780,1807,2
12.86,0.162,102.96,1780,1806,2
12.96,0.166,103.00,1779,1806,2
13.05,0.169,103.03,1780,1806,2
13.15,0.173,103.07,1781,1806,2
13.26,0.176,103.10,1780,1807,2
13.36,0.180,103.15,1781,1807,2
13.44,0.183,103.18,1780,1807,2
13.57,0.187,103.21,1781,1807,2
13.72,0.192,103.26,1781,1807,2
13.76,0.194,103.28,1780,1808,2
13.86,0.198,103.32,1781,1807,2
13.95,0.201,103.36,1781,1808,2
14.05,0.204,103.38,1781,1807,2
14.15,0.208,103.43,1781,1807,2
14.26,0.212,103.46,1780,1808,2
14.36,0.216,103.51,1780,1808,2
14.45,0.219,103.53,1779,1808,2
14.59,0.223,103.58,1780,1808,2
14.75,0.231,103.65,1780,1808,2
14.75,0.232,103.66,1780,1807,2
14.85,0.234,103.68,1780,1810,2
14.95,0.238,103.73,1780,1809,2
15.05,0.242,103.77,1780,1809,2
15.15,0.247,103.82,1780,1809,2
15.25,0.250,103.85,1780,1810,2
15.35,0.254,103.89,1780,1809,2
15.45,0.257,103.92,1780,1809,2
15.57,0.263,103.98,1780,1809,2
15.71,0.269,104.04,1780,1810,2
15.75,0.269,104.04,1780,1811,2
15.85,0.274,104.09,1780,1809,2
15.96,0.278,104.13,1780,1810,2
16.06,0.283,104.18,1780,1810,2
16.16,0.288,104.23,1780,1810,2
16.25,0.290,104.26,1780,1811,2
16.35,0.295,104.30,1780,1810,2
16.46,0.300,104.35,1780,1810,2
16.74,0.311,104.47,1780,1811,2
16.74,0.311,104.46,1780,1809,2
16.76,0.313,104.48,1780,1813,2
16.86,0.317,104.53,1780,1811,2
16.95,0.320,104.56,1780,1811,2
17.05,0.324,104.59,1780,1811,2
17.15,0.330,104.65,1780,1811,2
17.26,0.334,104.69,1780,1812,2
17.36,0.338,104.73,1780,1812,2
17.47,0.343,104.79,1780,1811,2
17.56,0.347,104.82,1780,1812,2
17.71,0.354,104.90,1779,1812,2
17.76,0.355,104.91,1780,1813,2
17.86,0.360,104.96,1780,1811,2
17.96,0.364,105.00,1780,1812,2
18.05,0.370,105.06,1780,1812,2
18.15,0.373,105.09,1780,1813,2
18.25,0.377,105.13,1780,1812,2
18.36,0.382,105.18,1780,1812,2
18.46,0.388,105.24,1780,1813,2
18.59,0.393,105.29,1780,1813,2
18.70,0.398,105.34,1781,1813,2
18.76,0.401,105.37,1780,1814,2
18.86,0.406,105.42,1780,1813,2
18.95,0.410,105.46,1780,1813,2
19.05,0.415,105.52,1780,1813,2
19.15,0.419,105.55,1780,1813,2
19.26,0.424,105.60,1781,1813,2
19.36,0.429,105.66,1780,1814,2
19.47,0.435,105.71,1780,1814,2
19.64,0.441,105.78,1780,1815,2
19.75,0.448,105.84,1779,1815,2
19.75,0.448,105.84,1780,1813,2
19.85,0.453,105.90,1780,1814,2
19.95,0.457,105.94,1780,1815,2
20.06,0.463,105.99,1779,1814,2
20.16,0.468,106.04,1780,1815,2
20.26,0.473,106.09,1780,1815,2
20.35,0.477,106.13,1780,1815,2
20.45,0.482,106.19,1780,1815,2
20.55,0.486,106.23,1780,1815,2
20.70,0.495,106.32,1780,1815,2
20.76,0.497,106.34,1780,1817,2
20.86,0.502,106.39,1780,1815,2
20.97,0.506,106.44,1780,1816,2
21.05,0.512,106.49,1780,1815,2
21.15,0.517,106.54,1779,1816,2
21.26,0.522,106.59,1780,1816,2
21.36,0.526,106.63,1780,1816,2
21.47,0.531,106.69,1780,1816,2
21.59,0.537,106.74,1780,1816,2
21.73,0.546,106.83,1780,1817,2
21.77,0.547,106.84,1780,1819,2
21.85,0.550,106.88,1780,1816,2
21.95,0.556,106.93,1780,1816,2
22.06,0.561,106.99,1780,1817,2
22.16,0.567,107.05,1780,1817,2
22.27,0.572,107.10,1779,1817,2
22.37,0.577,107.15,1780,1817,2
22.45,0.582,107.19,1780,1818,2
