# MISSION PROFILE DATA
# Timestamp: 2026-06-22 14:02:49
# Deep Target: -- m
# Shallow Target: -- m
# Profile Count: --
# Arrival Tolerance: -- m
# Hold Duration: -- s
# PID: P=--, I=--, D=--
# Neutral ADC: --
# Bounds: -- to --
# Depth Offset: -- m
# ------------------------------------------
Time (s),Depth (m),Pressure (kPa),Actuator (ADC),Target (ADC),State
9.06,1.738,118.86,837,1953,2
9.10,1.748,118.96,835,1964,2
9.21,1.773,119.22,837,1964,2
9.29,1.794,119.43,805,1967,2
9.39,1.820,119.69,839,1969,2
9.50,1.847,119.96,836,1972,2
9.60,1.871,120.21,837,1975,2
9.70,1.898,120.48,838,1978,2
9.81,1.923,120.73,837,1982,2
9.89,1.945,120.95,837,1985,2
9.99,1.971,121.21,837,1987,2
10.10,1.996,121.47,837,1990,2
10.33,2.054,122.05,836,1993,2
10.46,2.087,122.38,837,1991,2
10.46,2.087,122.38,838,2001,2
10.50,2.097,122.48,836,2006,2
10.60,2.122,122.74,837,2005,2
10.69,2.143,122.95,837,2008,2
10.79,2.169,123.21,837,2010,2
10.89,2.195,123.48,838,2014,2
10.99,2.221,123.74,837,2017,2
11.10,2.246,123.99,836,2020,2
11.20,2.274,124.27,836,2023,2
11.35,2.310,124.63,835,2027,2
11.48,2.343,124.97,836,2032,2
11.50,2.348,125.02,836,2036,2
11.60,2.373,125.27,835,2035,2
11.70,2.399,125.53,835,2038,2
11.79,2.421,125.76,836,2041,2
11.89,2.446,126.00,835,2044,2
11.99,2.472,126.27,836,2047,2
12.10,2.498,126.53,835,2050,2
12.20,2.524,126.79,835,2053,2
12.31,2.550,127.05,835,2056,2
12.47,2.592,127.49,836,2060,2
12.49,2.598,127.55,835,2066,2
12.60,2.624,127.80,835,2065,2
12.70,2.651,128.07,835,2068,2
12.80,2.675,128.32,835,2072,2
12.91,2.701,128.59,835,2074,2
12.99,2.722,128.79,835,2078,2
13.09,2.749,129.07,835,2080,2
13.44,2.807,129.65,835,2083,2
13.44,2.836,129.95,835,2082,2
13.44,2.837,129.95,836,2092,2
13.50,2.853,130.11,836,2095,2
13.65,2.885,130.44,836,2096,2
13.78,2.922,130.81,836,2101,2
13.80,2.926,130.86,835,2106,2
13.90,2.952,131.11,836,2104,2
14.01,2.979,131.38,836,2108,2
14.11,3.004,131.64,836,2111,2
14.30,3.049,132.09,837,2114,2
14.47,3.095,132.56,836,2112,2
14.47,3.095,132.56,836,2120,2
14.51,3.103,132.64,837,2127,2
14.59,3.126,132.86,836,2126,2
14.69,3.151,133.13,837,2129,2
14.80,3.178,133.39,838,2132,2
14.90,3.203,133.65,837,2135,2
15.00,3.228,133.90,837,2138,2
15.10,3.255,134.17,838,2141,2
15.36,3.316,134.79,837,2145,2
15.37,3.321,134.83,837,2143,2
15.51,3.357,135.20,837,2155,2
15.51,3.357,135.20,838,2152,2
15.59,3.378,135.41,837,2158,2
15.70,3.404,135.67,838,2160,2
15.80,3.430,135.94,838,2163,2
15.90,3.454,136.18,837,2166,2
16.01,3.483,136.47,837,2169,2
16.11,3.507,136.72,837,2173,2
16.19,3.529,136.94,838,2176,2
16.35,3.568,137.33,838,2178,2
16.48,3.601,137.66,837,2184,2
16.50,3.605,137.71,837,2188,2
16.60,3.632,137.97,838,2187,2
16.71,3.658,138.24,836,2190,2
16.81,3.684,138.50,838,2194,2
16.89,3.705,138.71,837,2197,2
16.99,3.730,138.97,837,2199,2
17.10,3.757,139.23,837,2202,2
17.20,3.783,139.50,837,2206,2
17.30,3.808,139.75,837,2209,2
17.41,3.834,140.01,837,2212,2
17.49,3.857,140.24,837,2216,2
17.78,3.927,140.95,838,2218,2
17.78,3.929,140.97,838,2216,2
17.80,3.934,141.02,837,2229,2
17.90,3.959,141.27,837,2228,2
18.01,3.984,141.53,838,2231,2
18.11,4.011,141.80,839,2234,2
18.19,4.033,142.02,838,2237,2
18.29,4.058,142.27,838,2240,2
18.40,4.084,142.53,838,2243,2
18.50,4.109,142.79,840,2246,2
18.67,4.151,143.21,840,2249,2
18.80,4.186,143.56,838,2256,2
18.80,4.185,143.55,839,2253,2
18.90,4.210,143.81,838,2259,2
19.01,4.236,144.07,839,2262,2
19.11,4.262,144.33,838,2265,2
19.19,4.283,144.55,838,2268,2
19.29,4.308,144.80,839,2270,2
19.40,4.335,145.07,837,2274,2
19.50,4.361,145.33,836,2277,2
19.77,4.427,146.00,838,2280,2
19.77,4.429,146.02,838,2279,2
19.81,4.438,146.11,837,2291,2
19.91,4.463,146.36,837,2290,2
20.01,4.489,146.62,836,2293,2
20.09,4.511,146.84,838,2296,2
20.20,4.535,147.09,837,2299,2
20.30,4.563,147.37,837,2302,2
20.40,4.573,147.47,836,2305,2
20.51,4.572,147.46,837,2306,2
20.61,4.571,147.45,837,2304,2
20.78,4.572,147.46,836,2303,2
20.91,4.571,147.45,836,2302,2
20.92,4.572,147.46,836,2302,2
21.00,4.571,147.45,804,2302,2
21.10,4.572,147.46,805,2301,2
21.20,4.573,147.47,837,2301,2
21.30,4.572,147.46,807,2302,2
21.41,4.572,147.46,837,2301,2
21.51,4.573,147.47,837,2301,2
21.61,4.572,147.46,806,2302,2
21.70,4.571,147.46,838,2302,2
21.93,4.572,147.46,804,2301,2
22.05,4.572,147.46,836,2302,2
22.05,4.571,147.45,836,2302,2
22.11,4.572,147.47,804,2302,2
22.20,4.571,147.46,805,2302,2
22.30,4.572,147.46,806,2302,2
22.40,4.572,147.47,805,2302,2
22.50,4.572,147.46,805,2302,2
22.60,4.572,147.46,805,2303,2
22.71,4.572,147.46,836,2303,2
22.81,4.572,147.46,805,2303,2
23.05,4.572,147.46,805,2303,2
23.05,4.572,147.46,805,2303,2
23.19,4.571,147.45,805,2303,2
23.21,4.571,147.45,805,2303,2
23.31,4.571,147.46,806,2303,2
23.42,4.572,147.47,805,2303,2
23.50,4.573,147.47,804,2303,2
23.60,4.572,147.46,804,2304,2
23.71,4.571,147.46,836,2304,2
23.81,4.572,147.46,806,2304,2
23.92,4.572,147.46,805,2304,2
24.03,4.572,147.46,805,2304,2
24.20,4.573,147.47,806,2304,2
24.20,4.571,147.46,805,2304,2
24.30,4.572,147.46,805,2304,2
24.41,4.573,147.47,803,2304,2
24.51,4.572,147.47,795,2305,2
24.61,4.572,147.46,854,2305,2
24.72,4.571,147.45,806,2305,2
24.80,4.573,147.47,806,2305,2
24.90,4.571,147.46,805,2305,2
25.17,4.572,147.46,805,2305,2
25.18,4.573,147.47,805,2305,2
25.22,4.571,147.45,805,2305,2
25.30,4.573,147.47,805,2305,2
25.40,4.573,147.47,783,2306,2
25.50,4.572,147.46,841,2306,2
25.61,4.572,147.46,806,2306,2
25.71,4.572,147.46,804,2306,2
25.81,4.573,147.47,804,2306,2
25.92,4.572,147.46,805,2306,2
26.06,4.572,147.46,804,2306,2
26.18,4.572,147.46,804,2306,2
26.21,4.573,147.47,806,2306,2
26.31,4.573,147.47,804,2307,2
26.41,4.572,147.46,837,2307,2
26.51,4.572,147.46,804,2306,2
26.62,4.572,147.46,838,2307,2
26.70,4.573,147.47,838,2307,2
26.80,4.573,147.47,804,2307,2
27.15,4.571,147.45,805,2307,2
27.15,4.571,147.45,805,2307,2
27.15,4.572,147.47,806,2307,2
27.21,4.572,147.46,805,2307,2
27.32,4.572,147.46,806,2307,2
27.40,4.572,147.46,805,2307,2
27.50,4.572,147.46,805,2308,2
27.61,4.572,147.46,838,2308,2
27.71,4.572,147.46,805,2308,2
27.81,4.573,147.47,804,2308,2
28.02,4.571,147.45,805,2308,2
28.16,4.572,147.46,806,2308,2
28.16,4.572,147.46,804,2308,2
28.20,4.572,147.46,806,2308,2
28.30,4.573,147.47,791,2308,2
28.41,4.572,147.46,781,2309,2
28.51,4.572,147.46,855,2309,2
28.61,4.572,147.47,807,2309,2
28.72,4.571,147.46,804,2309,2
28.80,4.571,147.46,805,2309,2
28.90,4.572,147.47,805,2309,2
29.01,4.572,147.47,805,2309,2
29.16,4.572,147.46,805,2309,2
29.33,4.572,147.47,805,2309,2
29.33,4.572,147.46,807,2309,2
29.40,4.572,147.46,804,2310,2
29.51,4.573,147.47,837,2310,2
29.61,4.572,147.46,805,2310,2
29.71,4.573,147.47,806,2310,2
29.82,4.573,147.47,806,2310,2
29.90,4.572,147.46,805,2310,2
30.00,4.572,147.46,804,2310,2
30.15,4.572,147.46,806,2310,2
30.28,4.571,147.45,805,2310,2
30.30,4.572,147.46,806,2310,2
30.40,4.571,147.45,806,2311,2
30.51,4.571,147.46,837,2310,2
30.61,4.572,147.46,837,2311,2
30.71,4.572,147.46,837,2311,2
30.82,4.572,147.46,805,2311,2
30.92,4.572,147.46,805,2311,2
31.08,4.572,147.46,805,2311,2
31.21,4.572,147.46,805,2311,2
31.21,4.572,147.46,804,2311,2
31.31,4.573,147.47,803,2311,2
31.41,4.573,147.47,803,2312,2
31.52,4.573,147.47,836,2312,2
31.60,4.571,147.45,805,2312,2
31.71,4.572,147.46,805,2312,2
31.81,4.572,147.46,804,2312,2
31.98,4.573,147.47,805,2312,2
32.11,4.571,147.45,804,2312,2
32.11,4.573,147.47,805,2312,2
32.21,4.573,147.47,804,2313,2
32.31,4.571,147.45,835,2313,2
32.41,4.573,147.47,804,2312,2
32.51,4.572,147.46,835,2313,2
32.62,4.572,147.46,836,2313,2
32.70,4.573,147.47,804,2313,2
32.80,4.573,147.47,805,2313,2
32.91,4.572,147.46,806,2313,2
33.01,4.572,147.47,806,2313,2
33.19,4.571,147.46,808,2313,2
33.33,4.572,147.46,810,2313,2
33.33,4.572,147.46,806,2313,2
33.41,4.572,147.46,805,2314,2
33.51,4.572,147.46,836,2314,2
33.61,4.572,147.46,807,2314,2
33.72,4.572,147.46,806,2314,2
33.82,4.572,147.46,805,2314,2
33.90,4.572,147.46,803,2314,2
34.10,4.572,147.46,805,2314,2
34.23,4.572,147.46,805,2314,2
34.23,4.572,147.46,805,2314,2
34.31,4.572,147.46,804,2315,2
34.41,4.572,147.46,837,2315,2
34.52,4.572,147.46,804,2315,2
34.60,4.572,147.46,805,2315,2
34.70,4.572,147.46,803,2315,2
34.81,4.572,147.46,803,2315,2
34.91,4.573,147.47,805,2315,2
35.01,4.573,147.47,804,2316,2
35.19,4.572,147.46,836,2316,2
35.33,4.572,147.46,804,2315,2
35.33,4.572,147.46,836,2316,2
35.41,4.571,147.45,838,2316,2
35.51,4.572,147.46,803,2316,2
35.61,4.572,147.46,804,2316,2
35.72,4.571,147.46,806,2316,2
35.82,4.572,147.46,804,2316,2
35.90,4.572,147.46,804,2316,2
36.01,4.571,147.46,805,2316,2
36.11,4.572,147.46,803,2316,2
36.21,4.571,147.45,804,2317,2
36.40,4.572,147.46,837,2316,2
36.53,4.572,147.46,836,2317,2
36.53,4.571,147.45,838,2317,2
36.61,4.571,147.46,804,2317,2
36.71,4.572,147.46,806,2317,2
36.82,4.572,147.46,804,2317,2
36.90,4.572,147.46,804,2317,2
37.00,4.572,147.46,804,2317,2
37.11,4.573,147.47,804,2318,2
37.21,4.573,147.47,837,2318,2
37.31,4.572,147.46,804,2318,2
37.41,4.572,147.46,805,2318,2
37.60,4.573,147.47,804,2318,2
37.78,4.572,147.46,806,2318,2
37.78,4.571,147.45,805,2318,2
37.81,4.572,147.46,806,2318,2
37.90,4.572,147.46,806,2318,2
38.00,4.572,147.46,806,2318,2
38.10,4.572,147.46,805,2319,2
38.21,4.572,147.46,839,2319,2
38.31,4.572,147.46,806,2319,2
38.41,4.572,147.46,806,2319,2
38.51,4.573,147.47,806,2319,2
38.88,4.571,147.45,806,2319,2
38.88,4.572,147.46,807,2319,2
38.88,4.572,147.46,804,2319,2
38.92,4.571,147.46,805,2319,2
39.00,4.572,147.46,804,2319,2
39.11,4.573,147.47,803,2320,2
39.21,4.572,147.46,837,2320,2
39.31,4.572,147.46,804,2320,2
39.42,4.572,147.46,802,2320,2
39.52,4.572,147.46,804,2320,2
39.62,4.572,147.46,805,2320,2
39.71,4.572,147.46,805,2320,2
39.90,4.572,147.46,805,2320,2
40.04,4.572,147.46,806,2320,2
40.04,4.572,147.46,805,2321,2
40.12,4.573,147.47,837,2321,2
40.22,4.572,147.46,807,2321,2
40.30,4.573,147.47,807,2321,2
40.41,4.572,147.46,806,2321,2
40.51,4.572,147.46,807,2321,2
40.61,4.572,147.46,806,2321,2
40.72,4.573,147.47,806,2321,2
40.82,4.572,147.46,806,2322,2
40.92,4.572,147.46,835,2321,2
41.06,4.572,147.46,835,2322,2
41.19,4.572,147.46,834,2322,2
41.20,4.573,147.47,804,2322,2
41.31,4.572,147.46,804,2322,2
41.41,4.572,147.46,804,2322,2
41.51,4.572,147.46,804,2322,2
41.62,4.571,147.45,804,2322,2
41.72,4.572,147.46,804,2322,2
41.80,4.572,147.47,804,2322,2
42.01,4.573,147.47,805,2322,2
42.15,4.572,147.46,804,2323,2
42.15,4.572,147.46,834,2323,2
42.21,4.572,147.46,805,2323,2
42.31,4.572,147.47,804,2323,2
42.41,4.572,147.46,804,2323,2
42.52,4.572,147.46,805,2323,2
42.62,4.573,147.47,803,2323,2
42.72,4.572,147.46,803,2323,2
42.81,4.572,147.46,774,2323,2
42.91,4.572,147.46,811,2323,2
43.01,4.572,147.46,787,2324,2
43.17,4.572,147.46,859,2324,2
43.30,4.572,147.46,805,2324,2
43.31,4.572,147.46,804,2324,2
43.42,4.573,147.47,804,2324,2
43.52,4.572,147.46,804,2324,2
43.62,4.572,147.46,804,2324,2
43.73,4.572,147.46,803,2324,2
43.81,4.572,147.46,805,2324,2
43.92,4.573,147.47,837,2325,2
44.06,4.572,147.46,806,2325,2
44.18,4.572,147.47,804,2325,2
44.22,4.572,147.46,805,2325,2
44.32,4.572,147.47,805,2325,2
44.41,4.572,147.46,804,2325,2
44.51,4.572,147.46,805,2325,2
44.61,4.572,147.46,804,2325,2
44.71,4.571,147.45,792,2325,2
44.82,4.572,147.46,795,2325,2
