# MISSION PROFILE DATA
# Timestamp: 2026-06-18 18:40:08
# Deep Target: 2.50 m
# Shallow Target: 0.40 m
# Profile Count: 1
# Arrival Tolerance: 0.33 m
# Hold Duration: 20 s
# PID: P=28.00, I=0.05, D=12.50
# Neutral ADC: 1609
# Bounds: 120 to 3900
# Depth Offset: -0.095 m
# ------------------------------------------
Time (s),Depth (m),Pressure (kPa),Actuator (ADC),Target (ADC),State
8.38,0.028,101.61,1528,1539,2
8.52,0.031,101.64,1528,1539,2
8.55,0.032,101.65,1528,1540,2
8.70,0.034,101.67,1528,1540,2
8.88,0.037,101.70,1528,1540,2
8.88,0.038,101.70,1528,1540,2
8.95,0.039,101.72,1528,1540,2
9.05,0.041,101.74,1528,1540,2
9.15,0.042,101.75,1528,1540,2
9.26,0.045,101.78,1528,1540,2
9.35,0.047,101.79,1528,1540,2
9.53,0.051,101.83,1529,1540,2
9.55,0.051,101.84,1529,1540,2
9.69,0.054,101.87,1528,1540,2
9.83,0.057,101.90,1529,1540,2
9.85,0.058,101.91,1529,1540,2
9.95,0.060,101.93,1529,1540,2
10.05,0.062,101.95,1529,1540,2
10.15,0.065,101.98,1528,1540,2
10.32,0.069,102.02,1529,1541,2
10.38,0.070,102.03,1529,1541,2
10.51,0.074,102.07,1529,1541,2
10.55,0.075,102.08,1529,1541,2
10.69,0.078,102.11,1528,1541,2
10.75,0.080,102.13,1530,1541,2
10.88,0.083,102.16,1529,1541,2
10.95,0.085,102.18,1529,1541,2
11.05,0.087,102.20,1529,1541,2
11.15,0.090,102.23,1529,1541,2
11.32,0.095,102.28,1529,1541,2
11.37,0.097,102.30,1530,1542,2
11.50,0.100,102.34,1529,1542,2
11.55,0.102,102.36,1529,1542,2
11.66,0.104,102.38,1529,1542,2
11.77,0.108,102.41,1529,1542,2
11.97,0.114,102.47,1530,1542,2
11.97,0.114,102.47,1529,1542,2
12.05,0.116,102.50,1530,1542,2
12.15,0.119,102.53,1528,1542,2
12.26,0.122,102.56,1529,1542,2
12.37,0.126,102.60,1529,1542,2
12.56,0.133,102.67,1529,1542,2
12.56,0.133,102.67,1529,1542,2
12.70,0.136,102.70,1529,1543,2
12.75,0.139,102.72,1529,1543,2
12.89,0.144,102.77,1530,1543,2
12.95,0.146,102.80,1529,1543,2
13.05,0.150,102.83,1528,1543,2
13.16,0.153,102.87,1528,1543,2
13.31,0.158,102.92,1529,1543,2
13.36,0.160,102.94,1530,1543,2
13.48,0.164,102.98,1529,1543,2
13.55,0.167,103.01,1529,1544,2
13.70,0.171,103.05,1529,1544,2
13.76,0.175,103.09,1528,1544,2
13.90,0.180,103.14,1529,1544,2
13.95,0.180,103.14,1529,1544,2
14.05,0.185,103.19,1529,1544,2
14.15,0.188,103.22,1528,1544,2
14.31,0.195,103.29,1529,1544,2
14.36,0.197,103.31,1529,1545,2
14.51,0.202,103.36,1530,1544,2
14.55,0.204,103.39,1529,1545,2
14.66,0.208,103.42,1529,1545,2
14.84,0.215,103.50,1529,1545,2
14.85,0.216,103.50,1529,1545,2
14.95,0.220,103.55,1529,1545,2
15.06,0.224,103.58,1530,1545,2
15.16,0.228,103.62,1530,1545,2
15.28,0.233,103.68,1529,1545,2
15.49,0.241,103.76,1530,1546,2
15.49,0.242,103.77,1530,1545,2
15.56,0.245,103.80,1529,1546,2
15.80,0.255,103.89,1530,1546,2
15.80,0.255,103.90,1529,1546,2
15.96,0.262,103.97,1530,1546,2
15.96,0.261,103.96,1530,1546,2
16.06,0.265,104.00,1529,1546,2
16.23,0.273,104.08,1530,1546,2
16.30,0.276,104.11,1530,1547,2
16.45,0.282,104.18,1529,1547,2
16.45,0.282,104.17,1529,1547,2
16.55,0.288,104.23,1529,1547,2
16.72,0.294,104.29,1529,1547,2
16.78,0.297,104.32,1529,1547,2
16.94,0.305,104.40,1529,1547,2
16.96,0.304,104.40,1529,1548,2
17.05,0.309,104.44,1529,1547,2
17.16,0.314,104.49,1529,1548,2
17.26,0.319,104.54,1530,1548,2
17.43,0.326,104.61,1530,1548,2
17.50,0.330,104.65,1529,1548,2
17.67,0.337,104.73,1529,1548,2
17.67,0.338,104.73,1529,1548,2
17.80,0.343,104.79,1529,1549,2
17.86,0.346,104.82,1529,1549,2
18.01,0.354,104.90,1530,1549,2
18.06,0.356,104.91,1529,1549,2
18.20,0.363,104.98,1530,1549,2
18.26,0.365,105.01,1530,1549,2
18.40,0.372,105.08,1530,1549,2
18.46,0.375,105.11,1530,1550,2
18.56,0.379,105.15,1530,1550,2
18.66,0.384,105.20,1530,1550,2
18.76,0.390,105.26,1530,1550,2
18.89,0.394,105.30,1530,1550,2
19.07,0.404,105.40,1530,1550,2
19.07,0.404,105.41,1529,1550,2
19.22,0.412,105.48,1529,1550,2
19.28,0.414,105.51,1530,1551,2
19.43,0.422,105.58,1529,1551,2
19.46,0.423,105.59,1530,1551,2
19.56,0.429,105.66,1530,1551,2
19.66,0.433,105.69,1530,1551,2
19.81,0.439,105.75,1530,1551,2
19.90,0.446,105.83,1530,1551,2
20.05,0.453,105.89,1530,1552,2
20.06,0.454,105.90,1530,1552,2
20.23,0.461,105.98,1530,1552,2
20.30,0.466,106.03,1529,1552,2
20.43,0.472,106.09,1530,1552,2
20.46,0.473,106.10,1529,1552,2
20.56,0.478,106.15,1529,1552,2
20.66,0.483,106.20,1530,1552,2
20.76,0.489,106.26,1530,1553,2
20.90,0.496,106.33,1531,1553,2
21.04,0.504,106.41,1530,1553,2
21.06,0.505,106.42,1530,1553,2
21.20,0.512,106.49,1530,1553,2
21.37,0.522,106.59,1529,1554,2
21.37,0.521,106.58,1530,1553,2
21.46,0.526,106.63,1531,1554,2
21.56,0.531,106.69,1533,1554,2
21.66,0.535,106.73,1533,1554,2
21.83,0.545,106.82,1534,1554,2
21.88,0.548,106.85,1534,1555,2
22.01,0.554,106.92,1534,1555,2
22.06,0.558,106.95,1533,1555,2
22.21,0.566,107.04,1534,1555,2
22.27,0.569,107.07,1534,1555,2
22.40,0.576,107.14,1534,1555,2
22.46,0.579,107.16,1534,1555,2
22.56,0.585,107.23,1534,1555,2
22.66,0.589,107.27,1534,1556,2
22.83,0.596,107.33,1534,1556,2
22.87,0.601,107.39,1534,1556,2
23.00,0.608,107.46,1533,1556,2
23.06,0.611,107.50,1534,1556,2
23.18,0.617,107.55,1534,1556,2
23.37,0.629,107.67,1533,1556,2
23.37,0.627,107.66,1535,1556,2
23.46,0.634,107.72,1533,1557,2
23.56,0.639,107.77,1534,1557,2
23.66,0.644,107.82,1534,1557,2
23.83,0.653,107.92,1534,1557,2
23.89,0.656,107.94,1534,1558,2
24.03,0.664,108.03,1534,1558,2
24.12,0.666,108.04,1534,1558,2
24.20,0.674,108.13,1534,1558,2
24.35,0.682,108.21,1533,1558,2
24.36,0.682,108.21,1534,1558,2
24.46,0.689,108.28,1534,1558,2
24.56,0.693,108.32,1534,1558,2
24.66,0.699,108.38,1534,1559,2
24.84,0.710,108.49,1533,1559,2
24.90,0.712,108.51,1533,1559,2
25.03,0.719,108.58,1534,1559,2
25.06,0.721,108.61,1534,1559,2
25.22,0.731,108.70,1534,1559,2
25.28,0.734,108.73,1534,1560,2
25.42,0.741,108.80,1535,1560,2
25.46,0.743,108.82,1534,1560,2
25.56,0.749,108.88,1534,1560,2
25.66,0.755,108.95,1534,1560,2
25.76,0.761,109.00,1534,1560,2
25.90,0.768,109.08,1534,1561,2
25.96,0.772,109.11,1534,1561,2
26.10,0.779,109.19,1534,1561,2
26.22,0.786,109.25,1535,1561,2
26.27,0.789,109.29,1535,1561,2
26.41,0.798,109.38,1534,1561,2
26.46,0.799,109.39,1534,1562,2
26.56,0.806,109.46,1534,1561,2
26.66,0.810,109.50,1534,1562,2
26.83,0.822,109.62,1533,1562,2
26.88,0.824,109.64,1535,1562,2
27.02,0.832,109.72,1535,1562,2
27.06,0.835,109.75,1534,1563,2
27.19,0.841,109.81,1534,1563,2
27.36,0.850,109.90,1534,1563,2
27.36,0.852,109.92,1535,1563,2
27.46,0.857,109.98,1535,1563,2
27.56,0.863,110.03,1535,1563,2
27.66,0.868,110.08,1535,1563,2
27.76,0.874,110.15,1535,1563,2
27.90,0.882,110.22,1534,1564,2
28.09,0.894,110.34,1535,1564,2
28.10,0.892,110.33,1535,1564,2
28.21,0.900,110.40,1535,1564,2
28.26,0.903,110.44,1535,1565,2
28.41,0.911,110.52,1535,1564,2
28.46,0.914,110.55,1535,1565,2
28.56,0.920,110.61,1535,1565,2
28.66,0.926,110.67,1534,1565,2
28.76,0.931,110.72,1534,1565,2
28.92,0.941,110.82,1534,1565,2
28.97,0.943,110.84,1535,1566,2
29.10,0.950,110.92,1535,1566,2
29.22,0.957,110.99,1535,1566,2
29.27,0.961,111.03,1534,1566,2
29.41,0.969,111.10,1535,1566,2
29.46,0.972,111.14,1534,1566,2
29.56,0.978,111.20,1534,1566,2
29.66,0.984,111.25,1534,1567,2
29.76,0.990,111.31,1535,1567,2
29.88,0.996,111.37,1535,1567,2
30.09,1.008,111.49,1533,1567,2
30.09,1.009,111.51,1535,1567,2
30.22,1.016,111.57,1535,1568,2
30.27,1.019,111.61,1535,1568,2
30.42,1.028,111.70,1535,1568,2
30.46,1.031,111.72,1534,1568,2
30.56,1.037,111.79,1534,1568,2
30.66,1.042,111.84,1534,1568,2
30.84,1.051,111.94,1535,1568,2
30.91,1.056,111.98,1534,1569,2
31.06,1.066,112.08,1535,1569,2
31.06,1.065,112.07,1534,1569,2
31.19,1.072,112.14,1535,1569,2
31.38,1.084,112.26,1535,1569,2
31.38,1.084,112.27,1535,1569,2
31.46,1.090,112.32,1534,1570,2
31.56,1.095,112.37,1535,1570,2
31.66,1.100,112.42,1536,1570,2
31.83,1.110,112.52,1534,1570,2
31.88,1.113,112.55,1534,1570,2
32.01,1.121,112.64,1535,1570,2
32.06,1.123,112.66,1535,1571,2
32.18,1.130,112.73,1534,1571,2
32.37,1.141,112.84,1534,1571,2
32.37,1.142,112.85,1534,1571,2
32.46,1.147,112.90,1534,1571,2
32.56,1.153,112.96,1535,1571,2
32.66,1.160,113.03,1534,1572,2
32.77,1.165,113.08,1535,1572,2
32.89,1.172,113.15,1535,1572,2
33.06,1.183,113.26,1534,1572,2
33.06,1.183,113.26,1534,1573,2
33.19,1.190,113.33,1534,1572,2
33.38,1.202,113.45,1534,1573,2
33.38,1.202,113.45,1534,1572,2
33.47,1.206,113.50,1535,1573,2
33.56,1.212,113.55,1534,1573,2
33.67,1.218,113.62,1535,1573,2
33.77,1.224,113.68,1535,1573,2
33.87,1.230,113.74,1535,1574,2
34.06,1.242,113.86,1534,1574,2
34.07,1.243,113.86,1535,1573,2
34.19,1.248,113.92,1534,1574,2
34.38,1.260,114.04,1535,1574,2
34.38,1.261,114.05,1534,1574,2
34.47,1.265,114.09,1535,1575,2
34.57,1.271,114.15,1534,1575,2
34.66,1.277,114.21,1534,1575,2
34.83,1.286,114.31,1534,1575,2
34.88,1.290,114.35,1534,1575,2
35.00,1.297,114.41,1535,1575,2
35.07,1.301,114.46,1535,1576,2
35.18,1.307,114.51,1535,1576,2
35.35,1.318,114.62,1535,1576,2
35.37,1.318,114.62,1534,1576,2
35.47,1.326,114.70,1535,1576,2
35.57,1.330,114.75,1534,1576,2
35.67,1.336,114.81,1534,1576,2
35.77,1.343,114.88,1535,1577,2
35.88,1.349,114.94,1535,1577,2
36.08,1.361,115.06,1534,1577,2
36.08,1.361,115.06,1534,1577,2
36.20,1.368,115.13,1535,1577,2
36.27,1.372,115.17,1534,1578,2
36.41,1.380,115.25,1535,1578,2
36.47,1.384,115.29,1533,1578,2
36.57,1.390,115.35,1534,1578,2
36.67,1.396,115.41,1535,1578,2
36.77,1.402,115.47,1535,1578,2
36.89,1.409,115.54,1535,1578,2
37.08,1.420,115.66,1534,1579,2
37.08,1.420,115.66,1534,1578,2
37.18,1.426,115.72,1534,1579,2
37.36,1.437,115.83,1535,1579,2
37.37,1.438,115.83,1535,1580,2
37.47,1.444,115.90,1534,1579,2
37.57,1.450,115.96,1534,1580,2
37.67,1.455,116.01,1535,1580,2
37.82,1.465,116.10,1534,1580,2
37.88,1.467,116.13,1535,1580,2
38.01,1.477,116.23,1535,1580,2
38.14,1.484,116.30,1535,1581,2
38.20,1.487,116.33,1534,1581,2
38.32,1.495,116.41,1534,1581,2
38.37,1.497,116.43,1534,1581,2
38.47,1.504,116.50,1534,1581,2
38.57,1.510,116.56,1535,1581,2
38.67,1.515,116.61,1534,1581,2
38.84,1.526,116.73,1534,1582,2
38.89,1.529,116.75,1534,1582,2
39.02,1.536,116.82,1535,1582,2
39.13,1.542,116.89,1535,1582,2
39.18,1.547,116.94,1535,1582,2
39.31,1.553,117.00,1535,1583,2
39.37,1.557,117.04,1534,1583,2
39.47,1.563,117.10,1535,1583,2
39.57,1.568,117.15,1534,1583,2
39.67,1.575,117.22,1534,1583,2
39.77,1.581,117.28,1534,1583,2
39.88,1.588,117.35,1535,1584,2
40.09,1.600,117.47,1534,1584,2
40.09,1.601,117.48,1535,1584,2
40.21,1.608,117.55,1534,1584,2
40.27,1.610,117.58,1535,1584,2
40.41,1.619,117.66,1535,1584,2
40.47,1.622,117.70,1534,1585,2
40.57,1.629,117.77,1535,1585,2
40.67,1.635,117.82,1535,1585,2
40.82,1.645,117.92,1537,1585,2
40.87,1.648,117.95,1545,1585,2
41.01,1.655,118.03,1566,1585,2
41.07,1.660,118.07,1572,1586,2
41.22,1.667,118.15,1573,1586,2
41.27,1.671,118.18,1573,1586,2
41.40,1.678,118.26,1575,1586,2
41.47,1.682,118.30,1575,1586,2
41.57,1.687,118.35,1576,1586,2
41.67,1.695,118.43,1576,1586,2
41.77,1.700,118.48,1576,1587,2
41.88,1.706,118.54,1578,1587,2
42.08,1.718,118.66,1577,1587,2
42.08,1.718,118.66,1576,1587,2
42.20,1.725,118.73,1577,1587,2
42.27,1.729,118.77,1577,1588,2
42.41,1.736,118.85,1578,1588,2
42.47,1.740,118.89,1579,1588,2
42.57,1.746,118.94,1579,1588,2
42.67,1.751,119.00,1579,1588,2
42.77,1.758,119.06,1579,1588,2
42.91,1.765,119.13,1578,1588,2
43.05,1.772,119.21,1579,1589,2
43.07,1.774,119.22,1580,1589,2
43.18,1.779,119.27,1580,1589,2
43.38,1.791,119.40,1580,1589,2
43.38,1.791,119.40,1579,1589,2
43.47,1.796,119.44,1581,1589,2
43.57,1.801,119.50,1581,1590,2
43.67,1.807,119.56,1580,1590,2
43.77,1.812,119.61,1580,1590,2
43.88,1.819,119.68,1579,1590,2
44.09,1.829,119.78,1579,1590,2
44.10,1.830,119.79,1580,1590,2
44.21,1.836,119.85,1580,1591,2
44.41,1.847,119.96,1580,1591,2
44.41,1.846,119.95,1580,1590,2
44.47,1.849,119.99,1581,1591,2
44.57,1.854,120.03,1580,1591,2
44.67,1.859,120.09,1579,1591,2
44.77,1.865,120.15,1580,1591,2
44.94,1.874,120.24,1580,1591,2
45.01,1.878,120.27,1580,1592,2
45.16,1.885,120.34,1580,1592,2
45.17,1.887,120.36,1579,1592,2
45.35,1.895,120.45,1581,1592,2
45.50,1.904,120.54,1581,1592,2
45.50,1.903,120.53,1580,1592,2
45.57,1.906,120.56,1580,1592,2
45.69,1.913,120.63,1581,1592,2
45.91,1.924,120.74,1580,1593,2
45.91,1.924,120.74,1581,1593,2
45.97,1.927,120.77,1581,1593,2
46.07,1.932,120.83,1581,1593,2
46.17,1.936,120.87,1581,1593,2
46.27,1.942,120.92,1580,1593,2
46.46,1.952,121.02,1580,1594,2
46.52,1.954,121.04,1581,1594,2
46.67,1.961,121.12,1580,1594,2
46.67,1.962,121.12,1581,1594,2
46.81,1.969,121.20,1581,1594,2
46.88,1.972,121.23,1582,1594,2
47.03,1.980,121.31,1582,1594,2
47.13,1.985,121.36,1581,1595,2
47.19,1.988,121.39,1581,1595,2
47.34,1.993,121.44,1581,1595,2
47.48,2.002,121.52,1581,1595,2
47.49,2.001,121.52,1581,1595,2
47.69,2.013,121.63,1581,1595,2
47.69,2.011,121.62,1581,1595,2
47.82,2.018,121.68,1582,1595,2
47.87,2.021,121.72,1581,1596,2
48.03,2.027,121.78,1582,1596,2
48.15,2.033,121.84,1582,1596,2
48.20,2.037,121.88,1581,1596,2
48.34,2.043,121.94,1581,1596,2
48.37,2.044,121.96,1582,1596,2
48.47,2.049,122.00,1581,1596,2
48.57,2.055,122.06,1581,1596,2
48.67,2.059,122.10,1582,1597,2
48.77,2.064,122.15,1581,1597,2
48.91,2.069,122.21,1582,1597,2
48.98,2.071,122.23,1581,1597,2
49.13,2.079,122.31,1582,1597,2
49.26,2.086,122.38,1581,1597,2
49.33,2.089,122.41,1583,1598,2
49.49,2.097,122.48,1581,1598,2
49.49,2.097,122.48,1581,1597,2
49.57,2.101,122.52,1582,1598,2
49.73,2.108,122.60,1582,1598,2
49.78,2.110,122.62,1581,1598,2
49.93,2.117,122.69,1583,1598,2
49.97,2.119,122.70,1584,1598,2
50.07,2.124,122.76,1582,1598,2
50.22,2.130,122.82,1582,1598,2
50.28,2.133,122.85,1583,1599,2
50.41,2.139,122.91,1582,1599,2
50.47,2.142,122.94,1583,1599,2
50.57,2.146,122.98,1583,1599,2
50.67,2.151,123.03,1583,1599,2
50.77,2.155,123.07,1583,1599,2
50.91,2.161,123.13,1583,1599,2
51.08,2.169,123.21,1582,1600,2
51.08,2.168,123.20,1582,1599,2
51.20,2.174,123.27,1583,1600,2
51.37,2.182,123.34,1584,1600,2
51.38,2.182,123.34,1583,1600,2
51.47,2.187,123.39,1583,1600,2
51.57,2.192,123.44,1583,1600,2
51.67,2.195,123.48,1582,1600,2
51.77,2.200,123.53,1583,1600,2
51.92,2.205,123.58,1583,1601,2
51.98,2.209,123.62,1583,1601,2
52.15,2.216,123.68,1582,1601,2
52.17,2.218,123.70,1582,1601,2
52.31,2.223,123.75,1582,1601,2
52.45,2.229,123.81,1582,1601,2
52.47,2.231,123.84,1583,1601,2
52.57,2.235,123.87,1582,1601,2
52.74,2.242,123.95,1583,1601,2
52.79,2.245,123.98,1583,1602,2
52.93,2.250,124.03,1582,1602,2
52.97,2.253,124.06,1583,1602,2
53.07,2.256,124.10,1582,1602,2
53.17,2.260,124.13,1584,1602,2
53.28,2.265,124.18,1582,1602,2
53.42,2.270,124.24,1583,1602,2
53.60,2.278,124.32,1583,1603,2
53.60,2.278,124.31,1584,1602,2
53.73,2.284,124.37,1583,1603,2
53.77,2.287,124.40,1582,1603,2
53.91,2.292,124.45,1584,1603,2
53.97,2.295,124.48,1583,1603,2
54.07,2.299,124.52,1583,1603,2
54.17,2.303,124.56,1582,1603,2
54.27,2.308,124.61,1583,1603,2
54.42,2.314,124.67,1583,1604,2
54.59,2.320,124.74,1584,1604,2
54.59,2.321,124.74,1583,1604,2
54.70,2.325,124.79,1584,1604,2
54.88,2.334,124.88,1584,1604,2
54.88,2.333,124.87,1583,1604,2
54.97,2.337,124.91,1583,1604,2
55.07,2.341,124.95,1583,1604,2
55.17,2.346,124.99,1584,1604,2
55.27,2.350,125.04,1584,1605,2
55.38,2.354,125.08,1584,1605,2
55.50,2.359,125.13,1585,1605,2
55.70,2.368,125.22,1583,1605,2
55.70,2.367,125.21,1584,1605,2
55.83,2.372,125.26,1584,1605,2
55.88,2.374,125.29,1583,1605,2
56.03,2.381,125.35,1584,1605,2
56.14,2.383,125.37,1583,1606,2
56.18,2.388,125.42,1584,1606,2
56.38,2.395,125.49,1584,1606,2
56.39,2.395,125.49,1583,1606,2
56.47,2.399,125.54,1585,1606,2
56.57,2.403,125.57,1584,1606,2
56.67,2.407,125.61,1583,1606,2
56.77,2.411,125.65,1584,1606,2
56.96,2.419,125.74,1583,1606,2
57.01,2.420,125.75,1585,1607,2
57.16,2.427,125.81,1584,1607,2
57.18,2.427,125.82,1584,1607,2
57.32,2.433,125.88,1584,1607,2
57.46,2.439,125.94,1584,1607,2
57.47,2.439,125.94,1585,1607,2
57.57,2.444,125.99,1584,1607,2
57.67,2.448,126.03,1584,1607,2
57.77,2.451,126.06,1584,1607,2
57.93,2.457,126.12,1585,1607,2
57.98,2.460,126.15,1585,1608,2
58.12,2.465,126.20,1584,1608,2
58.26,2.471,126.26,1583,1608,2
58.32,2.473,126.28,1584,1608,2
58.46,2.478,126.33,1584,1608,2
58.47,2.478,126.33,1584,1608,2
58.57,2.483,126.39,1585,1608,2
58.67,2.487,126.43,1585,1608,2
58.78,2.492,126.47,1585,1608,2
58.88,2.496,126.51,1585,1609,2
58.99,2.500,126.56,1584,1609,2
59.19,2.508,126.64,1584,1609,2
59.19,2.508,126.64,1584,1609,2
59.31,2.512,126.67,1584,1609,2
59.51,2.520,126.76,1585,1609,2
59.51,2.520,126.76,1585,1609,2
59.58,2.523,126.78,1584,1609,2
59.72,2.529,126.84,1585,1610,2
59.78,2.531,126.87,1586,1610,2
59.92,2.537,126.92,1585,1610,2
59.98,2.539,126.95,1586,1610,2
60.08,2.542,126.98,1585,1610,2
60.23,2.548,127.04,1585,1610,2
60.29,2.551,127.06,1586,1610,2
60.42,2.555,127.11,1584,1610,2
60.48,2.558,127.14,1585,1610,2
60.58,2.562,127.18,1585,1610,2
60.71,2.568,127.23,1585,1611,2
60.89,2.574,127.30,1585,1611,2
60.89,2.575,127.31,1584,1611,2
60.98,2.578,127.34,1585,1611,2
61.08,2.581,127.37,1586,1611,2
61.18,2.585,127.41,1585,1611,2
61.28,2.589,127.45,1586,1611,2
61.41,2.595,127.51,1586,1611,2
61.55,2.600,127.56,1585,1612,2
61.58,2.600,127.57,1585,1612,2
61.70,2.605,127.61,1585,1612,2
61.90,2.613,127.70,1586,1612,2
61.90,2.613,127.69,1585,1612,2
61.98,2.616,127.72,1585,1612,2
62.08,2.620,127.76,1586,1612,2
62.18,2.624,127.81,1586,1612,2
62.28,2.627,127.83,1584,1612,2
62.38,2.630,127.87,1585,1612,2
62.53,2.637,127.94,1585,1612,2
62.58,2.639,127.95,1585,1613,2
62.72,2.645,128.01,1586,1613,2
62.84,2.648,128.05,1585,1613,2
62.89,2.651,128.07,1586,1613,2
63.03,2.655,128.11,1586,1613,2
63.14,2.661,128.18,1585,1613,2
63.19,2.661,128.18,1587,1613,2
63.32,2.667,128.24,1586,1613,2
63.38,2.669,128.25,1586,1614,2
63.48,2.674,128.31,1585,1614,2
63.58,2.676,128.33,1586,1614,2
63.68,2.680,128.37,1588,1614,2
63.79,2.684,128.41,1586,1614,2
63.99,2.690,128.47,1587,1614,2
63.99,2.691,128.48,1586,1614,2
64.08,2.696,128.53,1587,1614,2
64.21,2.700,128.57,1587,1614,2
64.40,2.707,128.64,1586,1615,2
64.40,2.706,128.64,1586,1614,2
64.48,2.709,128.66,1587,1615,2
64.58,2.713,128.70,1588,1615,2
64.68,2.717,128.75,1587,1615,2
64.84,2.723,128.80,1586,1615,2
64.88,2.726,128.83,1587,1615,2
65.02,2.730,128.87,1586,1615,2
65.08,2.731,128.89,1587,1615,2
65.21,2.737,128.94,1587,1615,2
65.35,2.741,128.99,1586,1616,2
65.38,2.742,129.00,1586,1616,2
65.48,2.747,129.04,1587,1616,2
65.62,2.751,129.09,1587,1616,2
65.69,2.754,129.11,1586,1616,2
65.82,2.759,129.17,1587,1616,2
65.88,2.761,129.19,1587,1616,2
65.98,2.765,129.23,1588,1616,2
66.08,2.768,129.26,1588,1616,2
66.18,2.772,129.29,1587,1616,2
66.30,2.777,129.35,1586,1616,2
66.47,2.783,129.40,1586,1617,2
66.48,2.783,129.41,1587,1617,2
66.58,2.787,129.45,1588,1617,2
66.68,2.791,129.49,1586,1617,2
66.78,2.794,129.52,1587,1617,2
66.89,2.798,129.56,1588,1617,2
67.08,2.804,129.62,1588,1617,2
67.08,2.805,129.63,1588,1617,2
67.20,2.810,129.68,1588,1617,2
67.39,2.816,129.74,1587,1618,2
67.39,2.816,129.74,1588,1617,2
67.48,2.819,129.77,1588,1618,2
