# MISSION PROFILE DATA
# Timestamp: 2026-06-25 15:55:33
# Deep Target: 2.50 m
# Shallow Target: 0.40 m
# Profile Count: 2
# Arrival Tolerance: 0.33 m
# Hold Duration: 30 s
# PID: P=95.00, I=0.00, D=650.00
# Neutral ADC: 1870
# Bounds: 200 to 3900
# Depth Offset: 0.000 m
# ------------------------------------------
Time (s),Depth (m),Pressure (kPa),Actuator (ADC),Target (ADC),State
0.00,-0.002,101.31,1865,1845,2
0.00,-0.000,101.32,1866,1877,2
0.06,-0.000,101.32,1865,1877,2
0.16,-0.000,101.32,1866,200,2
0.25,-0.000,101.32,1847,200,2
0.44,-0.000,101.32,1795,200,2
0.48,-0.000,101.32,1741,200,2
0.64,0.001,101.33,1684,498,2
0.66,0.001,101.33,1631,846,2
0.76,0.001,101.33,1585,1091,2
0.87,0.002,101.34,1556,1261,2
0.95,0.002,101.34,1538,1382,2
1.05,0.003,101.35,1537,1464,2
1.15,0.004,101.37,1532,1524,2
1.26,0.005,101.37,1517,1566,2
1.45,0.007,101.40,1520,1595,2
1.48,0.009,101.41,1522,1614,2
1.65,0.012,101.44,1544,1634,2
1.65,0.012,101.45,1572,1641,2
1.76,0.015,101.47,1599,1652,2
1.86,0.016,101.49,1624,1659,2
1.96,0.019,101.51,1655,1660,2
2.06,0.021,101.54,1665,1665,2
2.17,0.025,101.58,1668,1667,2
2.25,0.026,101.59,1669,1671,2
2.43,0.031,101.64,1668,1669,2
2.49,0.032,101.65,1669,1666,2
2.65,0.038,101.71,1668,1675,2
2.65,0.037,101.70,1669,1670,2
2.75,0.041,101.74,1668,1676,2
2.86,0.044,101.77,1669,1678,2
2.96,0.048,101.81,1669,1678,2
3.06,0.052,101.85,1668,1680,2
3.17,0.055,101.88,1669,1681,2
3.25,0.058,101.91,1668,1680,2
3.43,0.065,101.98,1668,1680,2
3.60,0.072,102.05,1668,1674,2
3.60,0.072,102.05,1669,1683,2
3.66,0.074,102.07,1668,1677,2
3.77,0.078,102.11,1669,1688,2
3.85,0.082,102.15,1669,1687,2
3.95,0.085,102.18,1669,1687,2
4.06,0.090,102.23,1669,1685,2
4.16,0.095,102.28,1668,1687,2
4.26,0.099,102.33,1669,1689,2
4.42,0.107,102.40,1669,1689,2
4.59,0.108,102.41,1668,1682,2
4.59,0.115,102.48,1669,1692,2
4.66,0.117,102.51,1669,1684,2
4.76,0.122,102.56,1669,1694,2
4.86,0.127,102.61,1669,1694,2
4.96,0.132,102.66,1668,1695,2
5.07,0.138,102.71,1669,1695,2
5.17,0.143,102.77,1669,1697,2
5.25,0.149,102.82,1668,1697,2
5.42,0.155,102.89,1669,1699,2
5.59,0.158,102.92,1669,1690,2
5.59,0.166,103.00,1669,1699,2
5.66,0.170,103.04,1668,1690,2
5.76,0.174,103.08,1669,1705,2
5.86,0.181,103.15,1668,1701,2
5.97,0.187,103.21,1668,1704,2
6.07,0.192,103.26,1668,1705,2
6.15,0.198,103.32,1669,1703,2
6.25,0.205,103.40,1669,1704,2
6.43,0.214,103.49,1668,1707,2
6.47,0.217,103.51,1669,1697,2
6.61,0.226,103.60,1669,1710,2
6.65,0.228,103.63,1669,1699,2
6.76,0.234,103.69,1668,1711,2
6.86,0.241,103.76,1668,1710,2
6.96,0.247,103.82,1668,1712,2
7.07,0.253,103.88,1668,1711,2
7.17,0.260,103.95,1668,1711,2
7.25,0.266,104.01,1669,1713,2
7.43,0.277,104.12,1669,1712,2
7.59,0.289,104.24,1669,1702,2
7.59,0.289,104.24,1669,1714,2
7.66,0.293,104.28,1669,1703,2
7.76,0.299,104.35,1674,1723,2
7.86,0.306,104.42,1695,1720,2
7.97,0.314,104.50,1702,1720,2
8.07,0.321,104.56,1701,1722,2
8.15,0.326,104.62,1701,1722,2
8.26,0.334,104.70,1701,1718,2
8.44,0.346,104.82,1701,1721,2
8.62,0.351,104.87,1700,1710,2
8.63,0.360,104.95,1701,1731,2
8.67,0.363,104.98,1701,1717,2
8.75,0.368,105.04,1701,1728,2
8.86,0.376,105.12,1701,1723,2
8.96,0.384,105.20,1701,1726,2
9.06,0.390,105.27,1701,1727,2
9.17,0.398,105.34,1701,1725,2
9.27,0.406,105.42,1701,1728,2
9.43,0.415,105.52,1701,1729,2
9.48,0.421,105.57,1702,1717,2
9.61,0.430,105.67,1701,1734,2
9.65,0.433,105.69,1701,1721,2
9.76,0.441,105.77,1700,1732,2
9.86,0.449,105.85,1701,1733,2
9.96,0.456,105.93,1701,1734,2
10.06,0.463,105.99,1701,1733,2
10.17,0.472,106.08,1702,1733,2
10.27,0.479,106.16,1701,1736,2
10.42,0.490,106.27,1701,1735,2
10.47,0.493,106.30,1701,1723,2
10.61,0.505,106.42,1701,1738,2
10.65,0.508,106.45,1701,1725,2
10.76,0.515,106.52,1701,1742,2
10.86,0.524,106.61,1701,1740,2
10.96,0.532,106.69,1701,1742,2
11.07,0.538,106.76,1701,1742,2
11.17,0.546,106.84,1701,1739,2
11.25,0.553,106.91,1701,1741,2
11.43,0.566,107.04,1702,1740,2
11.48,0.570,107.08,1701,1728,2
11.61,0.581,107.19,1700,1748,2
11.67,0.584,107.22,1702,1734,2
11.75,0.591,107.29,1701,1748,2
11.86,0.598,107.36,1701,1746,2
