# MISSION PROFILE DATA
# Timestamp: 2026-06-25 15:42:22
# Deep Target: 2.50 m
# Shallow Target: 0.40 m
# Profile Count: 2
# Arrival Tolerance: 0.33 m
# Hold Duration: 30 s
# PID: P=250.00, I=0.00, D=160.00
# Neutral ADC: 1845
# Bounds: 200 to 3900
# Depth Offset: 0.000 m
# ------------------------------------------
Time (s),Depth (m),Pressure (kPa),Actuator (ADC),Target (ADC),State
0.00,0.000,101.33,1749,1761,2
0.00,0.002,101.34,1750,1761,2
0.06,-0.001,101.32,1761,442,2
0.15,0.001,101.33,1753,674,2
0.25,0.001,101.33,1703,839,2
0.35,0.001,101.34,1649,953,2
0.50,0.003,101.35,1593,1033,2
0.70,0.003,101.36,1543,1091,2
0.71,0.003,101.36,1496,1130,2
0.75,0.005,101.37,1451,1157,2
0.85,0.005,101.38,1409,1177,2
0.95,0.008,101.40,1374,1191,2
1.06,0.009,101.42,1341,1202,2
1.16,0.012,101.45,1311,1208,2
1.26,0.014,101.47,1282,1214,2
1.35,0.017,101.50,1258,1218,2
1.51,0.022,101.54,1234,1222,2
1.71,0.029,101.62,1214,1225,2
1.71,0.029,101.62,1204,1225,2
1.75,0.031,101.64,1200,1230,2
1.85,0.036,101.69,1200,1230,2
1.96,0.041,101.74,1200,1233,2
2.06,0.046,101.79,1200,1235,2
2.16,0.052,101.85,1200,1236,2
2.26,0.058,101.91,1199,1239,2
2.35,0.063,101.96,1200,1241,2
2.51,0.074,102.07,1200,1242,2
2.71,0.090,102.23,1200,1247,2
2.71,0.089,102.22,1200,1244,2
2.75,0.093,102.26,1200,1252,2
2.86,0.100,102.34,1196,1251,2
2.96,0.109,102.42,1213,1253,2
3.06,0.117,102.51,1240,1256,2
3.17,0.126,102.60,1246,1258,2
3.25,0.134,102.68,1246,1261,2
3.35,0.143,102.77,1246,1263,2
3.50,0.158,102.92,1246,1266,2
3.70,0.178,103.12,1246,1272,2
3.71,0.179,103.13,1245,1268,2
3.75,0.182,103.17,1246,1278,2
3.97,0.205,103.39,1246,1276,2
4.03,0.211,103.45,1246,1273,2
4.35,0.248,103.83,1246,1288,2
4.35,0.250,103.84,1246,1284,2
4.35,0.248,103.83,1246,1280,2
4.35,0.249,103.84,1245,1278,2
4.51,0.267,104.02,1246,1300,2
4.71,0.292,104.27,1251,1305,2
4.71,0.293,104.28,1280,1300,2
4.75,0.298,104.33,1303,1312,2
4.86,0.310,104.45,1309,1309,2
4.96,0.322,104.58,1311,1312,2
5.06,0.336,104.72,1310,1315,2
5.16,0.349,104.85,1310,1319,2
5.25,0.360,104.96,1310,1323,2
5.35,0.373,105.09,1310,1325,2
5.51,0.394,105.30,1310,1328,2
5.70,0.420,105.56,1310,1337,2
5.70,0.420,105.57,1310,1331,2
5.76,0.429,105.65,1309,1343,2
5.87,0.442,105.79,1309,1343,2
5.95,0.454,105.90,1309,1346,2
6.05,0.468,106.05,1310,1349,2
6.15,0.483,106.20,1310,1353,2
6.26,0.496,106.33,1310,1357,2
6.36,0.511,106.48,1310,1360,2
6.50,0.531,106.68,1310,1365,2
6.68,0.558,106.95,1321,1372,2
6.69,0.557,106.95,1353,1366,2
6.77,0.570,107.07,1350,1378,2
6.85,0.581,107.18,1351,1380,2
6.95,0.596,107.34,1351,1382,2
7.06,0.611,107.49,1351,1386,2
7.16,0.627,107.65,1351,1390,2
7.26,0.641,107.80,1352,1395,2
7.37,0.657,107.96,1351,1398,2
7.52,0.679,108.17,1351,1402,2
7.58,0.688,108.27,1363,1410,2
7.74,0.712,108.51,1381,1410,2
7.76,0.715,108.54,1404,1419,2
7.86,0.730,108.69,1416,1415,2
7.96,0.745,108.85,1418,1419,2
8.07,0.762,109.01,1418,1423,2
8.15,0.772,109.12,1418,1428,2
8.25,0.788,109.28,1418,1429,2
8.36,0.803,109.43,1418,1434,2
8.49,0.825,109.65,1419,1438,2
8.69,0.853,109.94,1418,1446,2
8.69,0.854,109.94,1418,1440,2
8.75,0.863,110.04,1418,1454,2
8.86,0.878,110.18,1417,1453,2
8.96,0.893,110.33,1418,1457,2
9.06,0.908,110.48,1418,1461,2
9.16,0.925,110.66,1418,1465,2
9.27,0.939,110.80,1418,1470,2
9.37,0.954,110.96,1432,1473,2
9.50,0.975,111.16,1455,1477,2
9.69,1.003,111.44,1462,1484,2
9.70,1.003,111.45,1462,1478,2
9.76,1.012,111.53,1461,1491,2
9.86,1.028,111.70,1462,1490,2
9.97,1.044,111.86,1462,1495,2
10.07,1.058,112.00,1461,1499,2
10.15,1.070,112.12,1460,1502,2
10.26,1.085,112.28,1462,1504,2
10.36,1.101,112.44,1462,1508,2
10.50,1.121,112.64,1462,1513,2
10.70,1.149,112.92,1471,1520,2
10.70,1.150,112.93,1501,1514,2
10.76,1.159,113.02,1519,1528,2
10.86,1.174,113.18,1527,1527,2
10.97,1.190,113.33,1527,1531,2
11.07,1.204,113.48,1527,1536,2
11.15,1.216,113.60,1527,1539,2
11.26,1.231,113.74,1527,1541,2
11.36,1.246,113.90,1527,1545,2
11.52,1.267,114.11,1527,1549,2
11.73,1.297,114.41,1527,1556,2
11.73,1.297,114.42,1527,1551,2
11.77,1.304,114.48,1528,1565,2
11.85,1.315,114.59,1527,1563,2
11.95,1.330,114.75,1528,1564,2
12.06,1.344,114.89,1527,1569,2
12.16,1.358,115.03,1527,1573,2
12.26,1.373,115.18,1527,1576,2
12.37,1.387,115.32,1527,1580,2
12.50,1.405,115.51,1539,1584,2
12.56,1.413,115.58,1554,1590,2
12.70,1.433,115.79,1582,1589,2
12.76,1.442,115.88,1596,1596,2
12.86,1.455,116.01,1599,1596,2
12.97,1.469,116.15,1599,1600,2
13.07,1.485,116.31,1599,1603,2
13.15,1.494,116.40,1599,1608,2
13.26,1.507,116.54,1599,1609,2
13.36,1.522,116.68,1600,1612,2
13.51,1.541,116.87,1599,1617,2
13.70,1.567,117.14,1599,1623,2
13.70,1.567,117.14,1600,1618,2
13.77,1.576,117.23,1599,1630,2
13.87,1.589,117.36,1599,1630,2
13.95,1.601,117.48,1599,1633,2
14.06,1.614,117.61,1599,1636,2
14.16,1.627,117.74,1600,1639,2
14.26,1.640,117.87,1600,1642,2
14.37,1.654,118.01,1599,1646,2
14.49,1.669,118.17,1600,1649,2
14.69,1.693,118.41,1600,1654,2
14.69,1.694,118.42,1618,1649,2
14.77,1.704,118.52,1622,1661,2
14.85,1.716,118.64,1638,1662,2
14.96,1.727,118.75,1658,1664,2
15.06,1.742,118.90,1668,1666,2
15.16,1.754,119.02,1669,1671,2
15.27,1.766,119.15,1670,1674,2
15.37,1.778,119.27,1670,1677,2
15.53,1.797,119.46,1669,1679,2
15.73,1.805,119.54,1670,1686,2
15.73,1.823,119.72,1670,1686,2
15.77,1.828,119.77,1670,1693,2
15.85,1.837,119.86,1670,1691,2
15.96,1.849,119.98,1670,1692,2
16.06,1.862,120.12,1670,1696,2
16.17,1.874,120.24,1670,1699,2
16.27,1.886,120.36,1670,1703,2
16.37,1.898,120.48,1670,1706,2
16.50,1.913,120.63,1670,1709,2
16.69,1.935,120.85,1669,1714,2
16.69,1.935,120.85,1671,1709,2
16.77,1.945,120.95,1670,1719,2
16.86,1.953,121.04,1669,1721,2
16.96,1.965,121.16,1685,1721,2
17.06,1.977,121.28,1705,1725,2
17.17,1.989,121.40,1701,1728,2
