# MISSION PROFILE DATA
# Timestamp: 2026-06-25 15:45:31
# Deep Target: 2.50 m
# Shallow Target: 0.40 m
# Profile Count: 2
# Arrival Tolerance: 0.33 m
# Hold Duration: 30 s
# PID: P=150.00, I=0.00, D=400.00
# Neutral ADC: 1845
# Bounds: 200 to 3900
# Depth Offset: 0.000 m
# ------------------------------------------
Time (s),Depth (m),Pressure (kPa),Actuator (ADC),Target (ADC),State
0.00,-0.000,101.32,1910,1845,2
0.14,0.001,101.33,1909,1470,2
0.18,-0.001,101.32,1871,1470,2
0.28,-0.000,101.32,1815,1469,2
0.37,0.000,101.33,1767,1470,2
0.47,-0.000,101.32,1727,1470,2
0.67,0.001,101.33,1687,1470,2
0.67,0.001,101.33,1649,1470,2
0.77,0.001,101.34,1610,1471,2
0.88,0.001,101.33,1582,1471,2
0.98,0.003,101.36,1550,1471,2
1.08,0.003,101.35,1529,1473,2
1.19,0.004,101.37,1504,1472,2
1.36,0.007,101.40,1482,1473,2
1.40,0.008,101.40,1467,1472,2
1.56,0.011,101.44,1462,1477,2
1.57,0.009,101.42,1462,1475,2
1.67,0.012,101.45,1462,1476,2
1.77,0.015,101.48,1461,1478,2
1.88,0.017,101.50,1462,1480,2
1.98,0.020,101.52,1461,1481,2
2.08,0.024,101.56,1462,1482,2
2.18,0.027,101.60,1461,1485,2
2.27,0.030,101.63,1461,1486,2
2.41,0.036,101.69,1461,1486,2
2.54,0.041,101.74,1461,1483,2
2.58,0.043,101.76,1461,1488,2
2.69,0.046,101.79,1461,1494,2
2.77,0.050,101.83,1462,1493,2
2.87,0.055,101.88,1461,1493,2
2.97,0.060,101.93,1461,1495,2
3.08,0.066,101.99,1461,1497,2
3.18,0.071,102.04,1461,1500,2
3.36,0.080,102.14,1462,1500,2
3.41,0.084,102.18,1461,1495,2
3.54,0.092,102.25,1461,1508,2
3.58,0.095,102.28,1462,1500,2
3.69,0.101,102.34,1461,1510,2
3.77,0.106,102.39,1461,1510,2
3.87,0.113,102.47,1461,1509,2
3.98,0.120,102.53,1462,1512,2
4.08,0.126,102.60,1460,1514,2
4.18,0.134,102.68,1463,1514,2
4.37,0.148,102.82,1493,1517,2
4.38,0.149,102.83,1491,1509,2
4.55,0.162,102.96,1511,1524,2
4.57,0.164,102.98,1519,1514,2
4.67,0.172,103.06,1519,1528,2
4.78,0.179,103.14,1519,1529,2
4.88,0.188,103.22,1519,1528,2
4.99,0.196,103.30,1519,1531,2
5.07,0.203,103.38,1519,1532,2
5.17,0.212,103.46,1519,1532,2
5.35,0.226,103.60,1519,1534,2
5.42,0.232,103.67,1520,1525,2
5.57,0.247,103.82,1519,1537,2
5.57,0.247,103.82,1519,1535,2
5.68,0.257,103.91,1520,1546,2
5.78,0.266,104.01,1519,1548,2
5.88,0.275,104.10,1519,1548,2
5.99,0.284,104.19,1519,1549,2
6.07,0.292,104.27,1519,1550,2
6.17,0.301,104.37,1519,1549,2
6.33,0.312,104.47,1519,1551,2
6.38,0.321,104.56,1520,1555,2
6.58,0.341,104.77,1518,1556,2
6.58,0.340,104.76,1519,1544,2
6.68,0.350,104.86,1519,1562,2
6.78,0.361,104.97,1519,1563,2
6.89,0.370,105.06,1519,1566,2
6.97,0.380,105.16,1519,1566,2
7.07,0.389,105.25,1519,1567,2
7.18,0.400,105.36,1519,1567,2
7.37,0.420,105.57,1522,1570,2
7.39,0.423,105.59,1534,1558,2
7.56,0.441,105.77,1537,1581,2
7.58,0.442,105.78,1560,1567,2
7.69,0.453,105.90,1580,1582,2
7.77,0.461,105.98,1585,1583,2
7.87,0.474,106.11,1586,1581,2
7.98,0.485,106.22,1586,1586,2
8.08,0.494,106.31,1586,1587,2
8.18,0.506,106.43,1586,1586,2
8.38,0.524,106.62,1586,1590,2
8.40,0.530,106.67,1586,1577,2
8.54,0.545,106.83,1586,1600,2
8.58,0.550,106.87,1586,1585,2
8.69,0.559,106.97,1586,1601,2
8.77,0.569,107.06,1586,1599,2
8.87,0.580,107.17,1586,1599,2
8.98,0.591,107.29,1586,1601,2
9.08,0.602,107.40,1586,1602,2
9.18,0.613,107.51,1586,1604,2
9.37,0.633,107.72,1586,1606,2
9.41,0.638,107.76,1586,1593,2
9.55,0.653,107.91,1586,1617,2
9.57,0.656,107.94,1585,1602,2
9.67,0.667,108.06,1586,1615,2
9.78,0.678,108.16,1586,1616,2
9.88,0.689,108.28,1586,1617,2
9.98,0.701,108.40,1586,1618,2
10.09,0.712,108.51,1586,1621,2
10.19,0.724,108.63,1585,1622,2
10.27,0.733,108.72,1586,1625,2
10.38,0.744,108.83,1586,1623,2
10.54,0.762,109.01,1586,1625,2
10.58,0.767,109.07,1585,1612,2
10.69,0.779,109.18,1586,1634,2
10.79,0.790,109.29,1585,1635,2
10.87,0.799,109.39,1586,1636,2
10.98,0.811,109.51,1585,1634,2
11.08,0.822,109.62,1582,1637,2
11.19,0.834,109.75,1611,1638,2
11.28,0.843,109.83,1622,1641,2
11.42,0.859,109.99,1624,1639,2
11.56,0.875,110.15,1627,1626,2
11.58,0.877,110.18,1627,1639,2
11.68,0.887,110.28,1627,1651,2
11.78,0.900,110.41,1627,1650,2
11.89,0.912,110.53,1627,1653,2
11.99,0.923,110.64,1627,1655,2
12.07,0.931,110.72,1627,1655,2
12.18,0.944,110.85,1627,1652,2
12.40,0.965,111.06,1627,1657,2
12.40,0.968,111.09,1627,1643,2
12.62,0.991,111.33,1627,1666,2
12.62,0.992,111.33,1627,1651,2
12.68,0.998,111.39,1627,1640,2
12.79,1.010,111.52,1627,1673,2
12.89,1.022,111.63,1626,1673,2
12.97,1.030,111.72,1627,1674,2
13.08,1.042,111.84,1626,1670,2
13.18,1.052,111.95,1627,1672,2
