# MISSION PROFILE DATA
# Timestamp: 2026-06-19 14:52:24
# Deep Target: 2.50 m
# Shallow Target: 0.40 m
# Profile Count: 2
# Arrival Tolerance: 0.15 m
# Hold Duration: 30 s
# PID: P=40.00, I=0.00, D=0.00
# Neutral ADC: 1600
# Bounds: 200 to 3900
# Depth Offset: 0.000 m
# ------------------------------------------
Time (s),Depth (m),Pressure (kPa),Actuator (ADC),Target (ADC),State
0.00,0.000,101.33,3887,200,2
0.14,0.000,101.33,3881,200,2
0.20,0.001,101.33,3830,200,2
0.30,-0.001,101.31,3773,200,2
0.40,0.000,101.33,3716,200,2
0.49,0.000,101.33,3660,200,2
0.62,-0.000,101.32,3607,200,2
0.75,0.001,101.33,3564,200,2
0.79,0.001,101.34,3514,200,2
0.89,0.001,101.33,3461,200,2
1.00,0.000,101.33,3409,200,2
1.10,0.000,101.33,3359,200,2
1.20,-0.001,101.32,3307,200,2
1.31,-0.000,101.32,3253,200,2
1.44,0.001,101.33,3201,200,2
1.60,0.000,101.33,3147,200,2
1.60,0.001,101.33,3092,200,2
1.70,-0.000,101.32,3038,200,2
1.80,-0.000,101.32,2986,200,2
1.89,0.000,101.33,2936,200,2
1.99,0.000,101.33,2888,200,2
2.09,0.001,101.33,2842,200,2
2.20,-0.000,101.32,2796,200,2
2.30,-0.001,101.32,2747,200,2
2.43,-0.001,101.32,2695,200,2
2.58,0.000,101.33,2642,200,2
2.60,-0.000,101.32,2586,200,2
2.70,-0.000,101.32,2539,200,2
2.80,-0.000,101.32,2485,200,2
2.89,-0.001,101.32,2432,200,2
2.99,0.000,101.33,2379,200,2
3.09,0.000,101.33,2328,200,2
3.20,-0.000,101.32,2278,200,2
3.30,-0.000,101.32,2223,200,2
3.43,0.001,101.33,2175,200,2
3.59,0.001,101.33,2124,200,2
3.59,-0.001,101.32,2079,200,2
3.70,0.000,101.33,2042,200,2
3.80,0.000,101.33,2014,200,2
3.90,-0.000,101.32,1972,200,2
4.01,0.000,101.33,1932,200,2
