# MISSION PROFILE DATA
# Timestamp: 2026-06-25 15:50:45
# Deep Target: 2.50 m
# Shallow Target: 0.40 m
# Profile Count: 2
# Arrival Tolerance: 0.33 m
# Hold Duration: 30 s
# PID: P=75.00, I=0.00, D=350.00
# Neutral ADC: 1845
# Bounds: 200 to 3900
# Depth Offset: 0.000 m
# ------------------------------------------
Time (s),Depth (m),Pressure (kPa),Actuator (ADC),Target (ADC),State
0.00,-0.000,101.32,1878,1845,2
0.00,0.001,101.33,1879,1695,2
0.04,-0.000,101.32,1870,1695,2
0.13,0.000,101.33,1832,1695,2
0.30,0.000,101.33,1800,1695,2
0.48,-0.001,101.32,1772,1695,2
0.48,0.000,101.33,1743,1694,2
0.54,0.001,101.33,1723,1695,2
0.65,0.001,101.33,1706,1696,2
0.73,0.001,101.34,1693,1696,2
0.83,0.001,101.34,1686,1696,2
0.94,0.002,101.35,1686,1695,2
1.04,0.002,101.35,1686,1696,2
1.22,0.004,101.37,1686,1696,2
1.28,0.005,101.37,1686,1696,2
1.42,0.006,101.39,1686,1699,2
1.45,0.006,101.38,1686,1698,2
1.55,0.008,101.40,1686,1698,2
1.63,0.008,101.40,1687,1700,2
1.73,0.009,101.42,1686,1698,2
1.84,0.010,101.43,1686,1699,2
1.94,0.013,101.46,1686,1699,2
2.04,0.014,101.46,1686,1701,2
2.23,0.017,101.49,1686,1701,2
2.27,0.018,101.50,1686,1699,2
2.42,0.020,101.53,1685,1703,2
2.44,0.020,101.53,1687,1701,2
2.54,0.023,101.56,1686,1702,2
2.64,0.025,101.58,1686,1703,2
2.75,0.028,101.61,1686,1703,2
2.83,0.029,101.61,1686,1705,2
2.93,0.032,101.65,1686,1703,2
3.04,0.035,101.68,1686,1705,2
3.22,0.039,101.72,1686,1706,2
3.25,0.041,101.73,1686,1703,2
3.41,0.044,101.77,1685,1708,2
3.45,0.044,101.77,1686,1705,2
3.53,0.048,101.80,1686,1706,2
3.63,0.050,101.83,1685,1708,2
3.73,0.054,101.87,1686,1707,2
3.84,0.057,101.90,1685,1709,2
3.94,0.060,101.94,1686,1709,2
4.05,0.063,101.96,1686,1709,2
4.21,0.070,102.03,1686,1709,2
4.26,0.071,102.04,1685,1706,2
4.40,0.076,102.09,1686,1713,2
4.44,0.078,102.11,1686,1709,2
4.54,0.082,102.15,1686,1714,2
4.65,0.086,102.19,1686,1714,2
4.73,0.089,102.22,1686,1714,2
4.83,0.093,102.27,1686,1713,2
4.94,0.097,102.30,1685,1714,2
5.04,0.100,102.34,1686,1714,2
5.20,0.108,102.41,1686,1714,2
5.39,0.115,102.49,1686,1710,2
5.39,0.116,102.49,1686,1716,2
5.43,0.117,102.51,1686,1721,2
5.53,0.122,102.56,1686,1716,2
5.64,0.127,102.60,1686,1717,2
5.74,0.131,102.65,1686,1718,2
5.84,0.135,102.69,1685,1718,2
5.95,0.140,102.74,1686,1718,2
6.05,0.146,102.80,1686,1719,2
6.20,0.154,102.88,1686,1721,2
6.40,0.163,102.97,1686,1716,2
6.40,0.163,102.97,1686,1721,2
6.44,0.165,102.99,1686,1716,2
6.54,0.170,103.04,1686,1725,2
6.65,0.176,103.10,1687,1724,2
6.75,0.181,103.15,1686,1725,2
6.83,0.186,103.20,1686,1725,2
6.94,0.191,103.25,1685,1725,2
7.04,0.197,103.32,1686,1725,2
7.20,0.206,103.41,1686,1726,2
7.25,0.208,103.43,1685,1720,2
7.39,0.216,103.51,1686,1728,2
7.43,0.219,103.53,1686,1731,2
7.54,0.225,103.59,1686,1727,2
7.64,0.230,103.65,1685,1728,2
7.74,0.236,103.71,1685,1728,2
7.85,0.242,103.77,1686,1729,2
7.95,0.250,103.85,1686,1730,2
8.05,0.255,103.90,1686,1732,2
8.20,0.264,103.99,1686,1731,2
8.25,0.266,104.01,1686,1725,2
8.40,0.277,104.12,1686,1733,2
8.44,0.278,104.13,1686,1726,2
8.54,0.286,104.21,1686,1735,2
8.64,0.292,104.27,1685,1737,2
8.75,0.298,104.33,1695,1736,2
8.85,0.304,104.40,1696,1736,2
8.95,0.312,104.47,1730,1736,2
9.04,0.317,104.52,1730,1738,2
9.21,0.329,104.64,1730,1736,2
9.40,0.331,104.66,1730,1729,2
9.40,0.341,104.76,1730,1740,2
9.44,0.343,104.79,1729,1733,2
9.55,0.349,104.85,1730,1741,2
9.65,0.356,104.92,1731,1740,2
9.75,0.364,105.00,1731,1740,2
9.84,0.369,105.05,1730,1742,2
9.94,0.375,105.11,1730,1740,2
10.04,0.382,105.18,1730,1740,2
10.20,0.393,105.29,1730,1741,2
10.37,0.404,105.40,1730,1734,2
10.37,0.405,105.41,1730,1741,2
10.46,0.410,105.46,1730,1748,2
10.54,0.416,105.52,1730,1745,2
10.64,0.423,105.60,1730,1744,2
10.74,0.429,105.66,1730,1745,2
10.85,0.436,105.73,1730,1744,2
10.95,0.443,105.80,1730,1745,2
11.06,0.451,105.87,1731,1745,2
11.24,0.463,106.00,1730,1747,2
11.25,0.464,106.01,1730,1740,2
11.38,0.472,106.09,1731,1749,2
11.44,0.477,106.13,1730,1750,2
11.54,0.483,106.20,1730,1747,2
11.65,0.492,106.29,1730,1747,2
11.75,0.498,106.35,1730,1750,2
11.85,0.504,106.41,1730,1749,2
11.94,0.510,106.47,1730,1748,2
12.04,0.517,106.55,1730,1748,2
12.18,0.528,106.65,1730,1749,2
12.37,0.540,106.78,1730,1754,2
12.37,0.540,106.78,1730,1746,2
12.45,0.547,106.85,1730,1754,2
12.56,0.555,106.93,1729,1754,2
12.64,0.559,106.96,1730,1755,2
12.74,0.566,107.03,1730,1751,2
12.85,0.574,107.12,1730,1752,2
12.95,0.581,107.19,1730,1754,2
13.05,0.589,107.27,1730,1754,2
13.20,0.599,107.37,1730,1756,2
13.39,0.613,107.51,1730,1748,2
13.40,0.613,107.51,1731,1754,2
13.44,0.616,107.54,1730,1747,2
13.54,0.624,107.62,1731,1761,2
13.65,0.630,107.68,1730,1761,2
13.75,0.638,107.76,1731,1759,2
13.85,0.645,107.83,1730,1760,2
13.95,0.652,107.91,1730,1760,2
14.06,0.659,107.98,1729,1760,2
14.22,0.671,108.09,1730,1760,2
14.36,0.681,108.20,1730,1766,2
14.36,0.681,108.20,1730,1756,2
14.44,0.687,108.25,1730,1761,2
14.54,0.695,108.34,1730,1760,2
14.65,0.701,108.40,1730,1762,2
14.75,0.709,108.48,1730,1761,2
14.85,0.716,108.55,1730,1763,2
14.96,0.725,108.64,1730,1763,2
15.04,0.730,108.70,1730,1765,2
15.20,0.742,108.81,1731,1763,2
15.40,0.756,108.96,1730,1756,2
15.40,0.756,108.95,1730,1764,2
15.44,0.760,108.99,1730,1757,2
15.54,0.767,109.07,1730,1771,2
15.65,0.774,109.13,1730,1770,2
