# MISSION PROFILE DATA
# Timestamp: 2026-06-25 15:43:59
# Deep Target: 2.50 m
# Shallow Target: 0.40 m
# Profile Count: 2
# Arrival Tolerance: 0.33 m
# Hold Duration: 30 s
# PID: P=200.00, I=0.00, D=400.00
# Neutral ADC: 1845
# Bounds: 200 to 3900
# Depth Offset: 0.000 m
# ------------------------------------------
Time (s),Depth (m),Pressure (kPa),Actuator (ADC),Target (ADC),State
0.00,-0.000,101.32,1826,1845,2
0.22,-0.000,101.32,1827,1816,2
0.22,0.000,101.33,1823,200,2
0.35,-0.001,101.32,1779,200,2
0.40,0.001,101.33,1723,479,2
0.56,0.001,101.33,1673,738,2
0.57,0.001,101.34,1618,922,2
0.67,0.001,101.34,1568,1049,2
0.77,0.002,101.35,1524,1138,2
0.87,0.002,101.35,1483,1200,2
0.98,0.003,101.35,1446,1245,2
1.08,0.005,101.38,1414,1275,2
1.17,0.006,101.39,1384,1297,2
1.31,0.009,101.41,1359,1313,2
1.50,0.012,101.45,1343,1324,2
1.50,0.014,101.47,1324,1334,2
1.58,0.015,101.48,1315,1338,2
1.66,0.018,101.50,1314,1345,2
1.77,0.021,101.54,1313,1347,2
1.87,0.024,101.57,1313,1350,2
1.97,0.029,101.61,1313,1352,2
2.08,0.033,101.65,1313,1354,2
2.19,0.038,101.70,1313,1358,2
2.35,0.046,101.79,1313,1359,2
2.52,0.055,101.88,1313,1362,2
2.52,0.056,101.89,1313,1367,2
2.56,0.057,101.90,1327,1363,2
2.67,0.064,101.97,1346,1370,2
2.77,0.070,102.03,1365,1367,2
2.87,0.077,102.10,1375,1370,2
2.98,0.082,102.16,1377,1372,2
3.08,0.090,102.23,1376,1375,2
3.17,0.096,102.29,1376,1375,2
3.31,0.106,102.40,1377,1379,2
3.50,0.121,102.54,1377,1380,2
3.50,0.121,102.55,1377,1385,2
3.56,0.126,102.60,1376,1379,2
3.67,0.134,102.68,1377,1389,2
3.77,0.144,102.78,1377,1388,2
3.87,0.152,102.85,1377,1390,2
3.97,0.161,102.95,1377,1394,2
4.08,0.169,103.03,1377,1396,2
4.28,0.188,103.22,1377,1398,2
4.32,0.191,103.25,1377,1399,2
4.48,0.206,103.41,1376,1393,2
4.48,0.207,103.41,1377,1410,2
4.58,0.217,103.51,1378,1402,2
4.66,0.225,103.60,1377,1411,2
4.77,0.235,103.69,1377,1413,2
4.87,0.246,103.80,1378,1414,2
4.97,0.256,103.91,1378,1416,2
5.08,0.267,104.02,1377,1419,2
5.27,0.288,104.23,1377,1421,2
5.30,0.289,104.24,1377,1424,2
5.47,0.311,104.46,1377,1416,2
5.48,0.310,104.46,1378,1432,2
5.58,0.322,104.58,1405,1423,2
5.68,0.334,104.69,1408,1437,2
5.77,0.344,104.79,1408,1439,2
5.87,0.355,104.90,1408,1442,2
5.97,0.367,105.03,1408,1442,2
6.08,0.379,105.15,1408,1444,2
6.28,0.400,105.37,1409,1447,2
6.29,0.404,105.40,1408,1450,2
6.46,0.426,105.62,1402,1461,2
6.48,0.427,105.64,1421,1454,2
6.56,0.438,105.74,1449,1467,2
6.67,0.450,105.86,1451,1457,2
6.77,0.463,106.00,1451,1459,2
6.87,0.476,106.13,1450,1463,2
6.98,0.489,106.26,1451,1467,2
7.08,0.502,106.39,1451,1474,2
7.17,0.513,106.50,1451,1477,2
7.34,0.535,106.72,1451,1478,2
7.48,0.552,106.89,1451,1490,2
