# MISSION PROFILE DATA
# Timestamp: 2026-06-25 14:28:55
# Deep Target: 2.50 m
# Shallow Target: 0.40 m
# Profile Count: 2
# Arrival Tolerance: 0.33 m
# Hold Duration: 30 s
# PID: P=1.00, I=0.00, D=0.00
# Neutral ADC: 1845
# Bounds: 200 to 3900
# Depth Offset: 0.000 m
# ------------------------------------------
Time (s),Depth (m),Pressure (kPa),Actuator (ADC),Target (ADC),State
11.77,1.336,114.81,181,200,2
11.85,1.360,115.05,182,200,2
11.96,1.389,115.34,182,200,2
12.06,1.419,115.65,182,200,2
12.16,1.451,115.96,182,200,2
12.27,1.480,116.26,182,200,2
12.35,1.504,116.51,182,200,2
12.46,1.534,116.81,182,200,2
12.64,1.585,117.32,181,200,2
12.79,1.598,117.45,182,200,2
12.80,1.634,117.81,182,200,2
12.86,1.652,118.00,182,200,2
12.96,1.682,118.30,182,200,2
13.07,1.712,118.60,182,200,2
13.17,1.743,118.91,181,200,2
13.25,1.768,119.16,182,200,2
13.36,1.797,119.46,182,200,2
13.46,1.828,119.77,182,200,2
13.64,1.875,120.24,182,200,2
13.77,1.918,120.68,182,200,2
13.77,1.919,120.69,182,200,2
13.85,1.943,120.93,182,200,2
13.95,1.973,121.23,182,200,2
14.06,2.003,121.53,181,200,2
14.16,2.033,121.84,182,200,2
14.26,2.063,122.14,180,200,2
14.37,2.095,122.46,182,200,2
14.47,2.124,122.76,182,200,2
14.60,2.163,123.15,181,200,2
14.78,2.217,123.69,182,200,2
14.78,2.218,123.70,182,200,2
14.87,2.242,123.95,182,200,2
14.97,2.272,124.25,181,200,2
15.05,2.296,124.49,182,200,2
15.16,2.327,124.80,182,200,2
15.26,2.357,125.11,182,200,2
15.36,2.388,125.42,182,200,2
15.47,2.418,125.73,182,200,2
15.59,2.454,126.09,182,200,2
15.76,2.504,126.60,182,200,2
15.76,2.505,126.60,181,200,2
15.86,2.534,126.90,182,200,2
15.96,2.565,127.21,181,200,2
16.07,2.595,127.52,182,200,2
16.17,2.625,127.82,182,200,2
16.25,2.651,128.07,182,200,2
16.36,2.681,128.38,182,200,2
16.46,2.711,128.68,182,200,2
16.65,2.764,129.22,182,200,2
16.84,2.823,129.81,182,200,2
16.84,2.824,129.82,182,200,2
16.86,2.829,129.88,181,200,2
16.96,2.860,130.18,182,200,2
17.07,2.891,130.50,182,200,2
17.17,2.921,130.80,182,200,2
17.25,2.944,131.03,182,200,2
17.35,2.976,131.36,182,200,2
17.46,3.006,131.66,181,200,2
17.59,3.044,132.04,182,200,2
17.74,3.091,132.51,182,200,2
17.76,3.097,132.58,182,200,2
17.87,3.127,132.88,181,200,2
17.97,3.158,133.19,182,200,2
18.05,3.182,133.43,182,200,2
18.16,3.212,133.74,182,200,2
18.26,3.243,134.05,182,200,2
18.36,3.275,134.37,181,200,2
18.47,3.305,134.67,182,200,2
18.61,3.345,135.08,182,200,2
18.77,3.394,135.58,182,200,2
18.77,3.394,135.57,182,200,2
18.87,3.423,135.87,182,200,2
18.95,3.448,136.12,182,200,2
19.06,3.479,136.43,182,200,2
19.16,3.509,136.74,181,200,2
19.26,3.541,137.06,182,200,2
19.37,3.571,137.36,182,200,2
19.47,3.602,137.68,181,200,2
19.62,3.643,138.08,181,200,2
19.66,3.657,138.23,182,200,2
19.80,3.698,138.65,182,200,2
19.86,3.717,138.84,182,200,2
19.96,3.748,139.14,181,200,2
20.07,3.778,139.45,181,200,2
20.17,3.810,139.77,181,200,2
20.37,3.858,140.26,182,200,2
20.51,3.907,140.75,182,200,2
20.51,3.909,140.77,181,200,2
20.65,3.946,141.14,181,200,2
20.78,3.955,141.24,181,200,2
20.79,3.992,141.61,181,200,2
20.87,4.016,141.85,181,200,2
20.97,4.046,142.16,182,200,2
21.05,4.071,142.40,181,200,2
21.16,4.101,142.70,182,200,2
21.26,4.132,143.02,182,200,2
21.36,4.162,143.32,181,200,2
21.47,4.193,143.64,182,200,2
21.62,4.237,144.08,181,200,2
21.80,4.291,144.62,182,200,2
21.80,4.292,144.64,182,200,2
21.86,4.309,144.80,182,200,2
21.96,4.340,145.12,182,200,2
22.07,4.370,145.42,182,200,2
22.17,4.400,145.73,181,200,2
22.26,4.426,145.98,182,200,2
22.36,4.456,146.29,182,200,2
22.46,4.487,146.60,181,200,2
22.63,4.531,147.05,182,200,2
22.77,4.573,147.47,182,200,2
22.77,4.572,147.46,182,200,2
22.85,4.572,147.46,182,200,2
22.96,4.573,147.47,181,200,2
23.06,4.571,147.45,182,200,2
23.16,4.572,147.46,182,200,2
23.27,4.571,147.46,181,200,2
23.37,4.572,147.46,182,200,2
23.45,4.572,147.47,183,200,2
23.60,4.571,147.45,182,200,2
23.77,4.571,147.45,182,200,2
23.77,4.572,147.46,182,200,2
23.87,4.573,147.47,182,200,2
23.95,4.571,147.45,182,200,2
24.06,4.572,147.46,181,200,2
24.16,4.572,147.47,182,200,2
24.26,4.572,147.46,181,200,2
24.37,4.572,147.46,182,200,2
24.47,4.572,147.46,182,200,2
24.64,4.572,147.46,182,200,2
24.67,4.572,147.46,181,200,2
24.79,4.572,147.46,182,200,2
24.87,4.572,147.46,182,200,2
24.97,4.572,147.46,182,200,2
25.06,4.572,147.46,182,200,2
25.16,4.572,147.46,182,200,2
25.26,4.572,147.46,182,200,2
25.37,4.572,147.46,182,200,2
25.47,4.572,147.46,182,200,2
25.65,4.573,147.47,181,200,2
25.79,4.572,147.46,182,200,2
25.79,4.572,147.46,181,200,2
25.86,4.572,147.46,182,200,2
25.96,4.571,147.46,182,200,2
26.06,4.573,147.47,181,200,2
26.17,4.572,147.46,182,200,2
26.27,4.573,147.47,181,200,2
26.37,4.572,147.47,182,200,2
26.48,4.572,147.47,181,200,2
26.65,4.571,147.45,182,200,2
26.78,4.572,147.46,182,200,2
26.78,4.572,147.46,181,200,2
26.86,4.573,147.47,182,200,2
26.96,4.572,147.46,182,200,2
27.07,4.573,147.47,182,200,2
27.17,4.571,147.45,182,200,2
27.25,4.572,147.46,182,200,2
27.36,4.572,147.46,182,200,2
27.46,4.572,147.47,182,200,2
27.61,4.572,147.46,181,200,2
27.79,4.572,147.46,182,200,2
27.79,4.572,147.46,181,200,2
27.87,4.573,147.47,181,200,2
27.95,4.572,147.47,182,200,2
28.06,4.571,147.45,181,200,2
28.16,4.572,147.46,182,200,2
28.26,4.573,147.47,182,200,2
28.37,4.572,147.47,182,200,2
28.47,4.572,147.46,182,200,2
28.64,4.573,147.47,181,200,2
28.77,4.572,147.46,182,200,2
28.77,4.572,147.46,182,200,2
28.87,4.571,147.45,182,200,2
28.97,4.572,147.46,182,200,2
29.06,4.572,147.46,181,200,2
29.16,4.572,147.46,182,200,2
29.27,4.573,147.47,182,200,2
29.37,4.572,147.46,182,200,2
29.47,4.571,147.46,181,200,2
29.62,4.572,147.46,181,200,2
29.67,4.572,147.46,182,200,2
29.81,4.573,147.47,181,200,2
29.87,4.572,147.46,182,200,2
29.96,4.572,147.46,182,200,2
30.06,4.571,147.45,182,200,2
30.16,4.573,147.47,182,200,2
30.27,4.572,147.47,182,200,2
30.37,4.572,147.46,182,200,2
30.47,4.572,147.46,181,200,2
30.56,4.571,147.45,182,200,2
30.66,4.572,147.47,181,200,2
30.76,4.572,147.46,182,200,2
30.87,4.571,147.45,181,200,2
31.06,4.573,147.47,181,200,2
31.19,4.572,147.47,182,200,2
31.19,4.571,147.45,182,200,2
31.27,4.572,147.46,182,200,2
31.36,4.571,147.46,182,200,2
31.46,4.572,147.46,182,200,2
31.56,4.573,147.47,182,200,2
31.66,4.573,147.47,181,200,2
31.77,4.572,147.46,182,200,2
31.87,4.573,147.47,181,200,2
32.16,4.573,147.47,182,200,2
32.17,4.572,147.46,182,200,2
32.17,4.571,147.45,182,200,2
32.27,4.572,147.46,182,200,2
32.37,4.571,147.46,181,200,2
32.48,4.572,147.46,181,200,2
32.56,4.572,147.46,182,200,2
32.66,4.571,147.45,182,200,2
32.77,4.572,147.46,181,200,2
32.87,4.572,147.46,182,200,2
33.02,4.572,147.46,182,200,2
33.18,4.572,147.46,183,200,2
33.18,4.571,147.46,182,200,2
33.28,4.572,147.46,181,200,2
33.36,4.572,147.46,182,200,2
33.47,4.571,147.45,182,200,2
33.57,4.572,147.46,182,200,2
33.67,4.572,147.46,182,200,2
33.78,4.572,147.46,182,200,2
33.88,4.572,147.46,182,200,2
34.06,4.572,147.46,182,200,2
34.36,4.571,147.45,183,200,2
34.60,4.571,147.45,182,200,2
34.60,4.572,147.46,182,200,2
34.85,4.572,147.46,182,200,2
34.86,4.571,147.46,182,200,2
34.86,4.572,147.46,182,200,2
34.86,4.572,147.46,182,200,2
34.86,4.573,147.47,182,200,2
34.88,4.572,147.47,182,200,2
34.98,4.572,147.46,181,200,2
35.07,4.572,147.46,182,200,2
35.18,4.573,147.47,182,200,2
35.32,4.572,147.46,182,200,2
35.38,4.572,147.46,182,200,2
35.48,4.572,147.46,182,200,2
35.56,4.572,147.46,182,200,2
35.67,4.571,147.45,182,200,2
35.77,4.572,147.47,182,200,2
35.87,4.573,147.47,182,200,2
35.98,4.572,147.46,182,200,2
36.09,4.573,147.47,182,200,2
36.23,4.572,147.46,181,200,2
36.27,4.573,147.47,181,200,2
36.38,4.572,147.46,182,200,2
36.48,4.572,147.46,182,200,2
36.56,4.573,147.47,182,200,2
36.67,4.572,147.46,181,200,2
36.77,4.572,147.47,182,200,2
36.87,4.572,147.46,182,200,2
37.01,4.571,147.45,182,200,2
37.16,4.572,147.46,182,200,2
37.18,4.572,147.46,182,200,2
37.28,4.572,147.46,181,200,2
37.36,4.571,147.45,182,200,2
37.47,4.572,147.46,181,200,2
37.57,4.572,147.46,182,200,2
37.67,4.572,147.46,181,200,2
37.78,4.572,147.46,182,200,2
37.88,4.572,147.46,182,200,2
38.03,4.571,147.45,182,200,2
38.15,4.572,147.46,182,200,2
38.17,4.572,147.46,182,200,2
38.27,4.572,147.46,182,200,2
38.38,4.572,147.46,182,200,2
38.48,4.571,147.45,182,200,2
38.58,4.572,147.46,181,200,2
38.66,4.572,147.46,181,200,2
38.77,4.572,147.47,182,200,2
38.87,4.572,147.47,182,200,2
38.97,4.572,147.46,182,200,2
39.08,4.572,147.46,182,200,2
39.22,4.572,147.46,182,200,2
39.37,4.573,147.47,182,200,2
39.37,4.572,147.46,182,200,2
39.47,4.571,147.46,182,200,2
39.57,4.572,147.46,182,200,2
39.68,4.572,147.46,182,200,2
39.78,4.572,147.46,182,200,2
39.88,4.571,147.45,181,200,2
39.97,4.573,147.47,182,200,2
40.07,4.572,147.46,181,200,2
40.17,4.572,147.46,182,200,2
40.28,4.572,147.46,182,200,2
40.44,4.573,147.47,182,200,2
40.48,4.572,147.46,182,200,2
40.56,4.572,147.46,181,200,2
40.67,4.572,147.46,181,200,2
40.77,4.572,147.46,181,200,2
40.87,4.572,147.46,181,200,2
40.98,4.571,147.45,181,200,2
41.08,4.572,147.46,181,200,2
41.18,4.572,147.46,181,200,2
41.27,4.572,147.47,181,200,2
41.55,4.572,147.46,181,200,2
41.55,4.572,147.46,182,200,2
41.57,4.572,147.46,182,200,2
41.67,4.573,147.47,182,200,2
41.78,4.573,147.47,181,200,2
41.88,4.572,147.46,182,200,2
41.98,4.572,147.46,182,200,2
42.07,4.572,147.47,182,200,2
42.17,4.572,147.46,181,200,2
42.27,4.571,147.45,181,200,2
42.42,4.571,147.45,182,200,2
42.57,4.573,147.47,182,200,2
42.57,4.572,147.46,181,200,2
42.67,4.572,147.46,181,200,2
42.78,4.572,147.46,181,200,2
42.88,4.572,147.46,182,200,2
42.98,4.573,147.47,181,200,2
43.07,4.573,147.47,181,200,2
43.17,4.572,147.46,182,200,2
43.27,4.571,147.45,182,200,2
43.38,4.572,147.46,181,200,2
43.48,4.572,147.46,182,200,2
43.58,4.573,147.47,182,200,2
43.74,4.572,147.46,182,200,2
43.90,4.573,147.47,182,200,2
43.90,4.572,147.46,181,200,2
43.97,4.572,147.46,181,200,2
44.07,4.573,147.47,181,200,2
44.17,4.572,147.46,182,200,2
44.28,4.572,147.46,182,200,2
44.38,4.573,147.47,182,200,2
44.48,4.572,147.46,182,200,2
44.57,4.572,147.46,181,200,2
44.67,4.572,147.46,182,200,2
44.77,4.571,147.45,182,200,2
44.88,4.572,147.46,182,200,2
45.02,4.572,147.47,182,200,2
45.13,4.572,147.46,182,200,2
45.17,4.572,147.46,182,200,2
45.27,4.572,147.46,182,200,2
45.38,4.572,147.46,182,200,2
45.48,4.572,147.46,182,200,2
45.58,4.571,147.46,182,200,2
45.67,4.571,147.45,182,200,2
45.77,4.572,147.46,182,200,2
45.87,4.572,147.46,182,200,2
45.98,4.572,147.47,182,200,2
46.14,4.572,147.46,181,200,2
46.30,4.572,147.46,182,200,2
46.30,4.572,147.46,181,200,2
46.38,4.571,147.45,181,200,2
46.48,4.572,147.46,182,200,2
46.57,4.572,147.46,181,200,2
46.67,4.572,147.46,182,200,2
46.77,4.572,147.46,182,200,2
46.88,4.572,147.46,181,200,2
46.98,4.572,147.46,181,200,2
