# MISSION PROFILE DATA
# Timestamp: 2026-06-25 14:42:51
# Deep Target: 2.50 m
# Shallow Target: 0.40 m
# Profile Count: 2
# Arrival Tolerance: 0.33 m
# Hold Duration: 30 s
# PID: P=1.00, I=0.00, D=0.00
# Neutral ADC: 1845
# Bounds: 200 to 3900
# Depth Offset: 0.000 m
# ------------------------------------------
Time (s),Depth (m),Pressure (kPa),Actuator (ADC),Target (ADC),State
10.61,0.029,101.61,1829,1843,2
10.72,0.030,101.63,1830,1843,2
10.82,0.030,101.63,1830,1843,2
10.92,0.031,101.64,1830,1843,2
11.00,0.033,101.66,1830,1843,2
11.11,0.034,101.67,1830,1843,2
11.21,0.035,101.68,1829,1843,2
11.41,0.036,101.69,1830,1843,2
11.54,0.037,101.70,1829,1843,2
11.54,0.037,101.70,1830,1843,2
11.60,0.038,101.71,1831,1843,2
11.70,0.039,101.72,1830,1843,2
11.81,0.039,101.72,1830,1843,2
11.91,0.040,101.73,1830,1843,2
12.01,0.042,101.74,1829,1843,2
12.12,0.043,101.76,1830,1843,2
12.22,0.043,101.76,1830,1843,2
12.37,0.044,101.77,1829,1843,2
12.41,0.045,101.78,1830,1843,2
12.54,0.046,101.78,1830,1843,2
12.62,0.047,101.80,1830,1843,2
12.72,0.049,101.82,1830,1843,2
12.80,0.049,101.81,1830,1843,2
12.90,0.050,101.83,1830,1843,2
13.01,0.050,101.83,1830,1843,2
13.11,0.051,101.84,1829,1843,2
13.21,0.054,101.87,1830,1843,2
13.42,0.055,101.88,1830,1843,2
13.55,0.057,101.90,1830,1843,2
13.55,0.056,101.89,1830,1843,2
13.61,0.057,101.90,1830,1843,2
13.71,0.058,101.92,1830,1843,2
13.81,0.060,101.93,1830,1843,2
13.92,0.060,101.93,1829,1843,2
14.02,0.061,101.94,1830,1843,2
14.10,0.062,101.95,1829,1843,2
14.21,0.064,101.97,1829,1843,2
14.41,0.065,101.98,1830,1843,2
14.55,0.068,102.01,1831,1843,2
14.55,0.068,102.01,1830,1843,2
14.61,0.069,102.02,1830,1843,2
14.71,0.070,102.03,1830,1843,2
14.81,0.070,102.03,1829,1843,2
14.92,0.072,102.05,1830,1843,2
15.02,0.073,102.06,1830,1843,2
15.11,0.074,102.07,1830,1843,2
15.21,0.076,102.09,1830,1843,2
15.41,0.078,102.11,1830,1843,2
15.54,0.079,102.13,1829,1843,2
15.54,0.078,102.12,1830,1843,2
15.62,0.080,102.13,1829,1843,2
15.72,0.081,102.15,1831,1843,2
15.80,0.083,102.16,1829,1843,2
15.91,0.085,102.18,1830,1843,2
16.01,0.085,102.19,1829,1843,2
16.11,0.086,102.20,1830,1843,2
16.21,0.088,102.22,1829,1843,2
16.40,0.090,102.23,1830,1843,2
16.54,0.092,102.26,1830,1843,2
16.54,0.092,102.26,1830,1843,2
16.62,0.094,102.27,1829,1843,2
16.72,0.094,102.28,1830,1843,2
16.82,0.096,102.29,1830,1843,2
16.91,0.098,102.31,1829,1843,2
17.01,0.098,102.32,1829,1843,2
17.11,0.100,102.33,1830,1843,2
17.22,0.101,102.34,1830,1843,2
17.40,0.104,102.37,1830,1843,2
17.53,0.106,102.39,1830,1843,2
17.53,0.107,102.40,1830,1843,2
17.61,0.107,102.41,1830,1843,2
17.71,0.108,102.41,1829,1843,2
17.82,0.110,102.44,1830,1843,2
17.92,0.111,102.44,1829,1843,2
18.02,0.113,102.46,1829,1843,2
18.12,0.114,102.48,1830,1843,2
18.21,0.115,102.49,1830,1843,2
18.39,0.118,102.51,1829,1843,2
18.55,0.118,102.51,1830,1843,2
18.56,0.121,102.55,1829,1843,2
18.62,0.122,102.56,1830,1843,2
18.72,0.122,102.56,1829,1843,2
18.83,0.125,102.58,1829,1843,2
18.91,0.125,102.59,1830,1843,2
19.01,0.128,102.61,1830,1843,2
19.11,0.129,102.63,1830,1843,2
19.22,0.131,102.64,1830,1843,2
19.42,0.133,102.67,1830,1843,2
19.54,0.135,102.69,1830,1843,2
19.54,0.135,102.69,1829,1843,2
19.62,0.137,102.71,1829,1843,2
19.71,0.138,102.71,1830,1843,2
19.81,0.140,102.74,1830,1843,2
19.91,0.141,102.75,1830,1843,2
20.02,0.143,102.77,1830,1843,2
20.12,0.145,102.79,1829,1843,2
20.22,0.146,102.80,1830,1843,2
20.40,0.148,102.82,1830,1843,2
20.54,0.151,102.85,1829,1843,2
20.54,0.151,102.85,1830,1843,2
20.62,0.153,102.86,1829,1843,2
20.72,0.154,102.88,1830,1843,2
20.82,0.156,102.90,1830,1843,2
