# MISSION PROFILE DATA
# Timestamp: 2026-06-25 12:26:57
# Deep Target: 2.50 m
# Shallow Target: 0.40 m
# Profile Count: 2
# Arrival Tolerance: 0.33 m
# Hold Duration: 30 s
# PID: P=1.00, I=0.00, D=0.00
# Neutral ADC: 1845
# Bounds: 200 to 3900
# Depth Offset: 0.000 m
# ------------------------------------------
Time (s),Depth (m),Pressure (kPa),Actuator (ADC),Target (ADC),State
0.00,0.004,101.36,215,200,2
0.00,0.005,101.37,224,200,2
0.06,0.006,101.39,238,200,2
0.17,0.010,101.43,240,200,2
0.27,0.014,101.47,240,200,2
0.38,0.021,101.54,241,200,2
0.63,0.030,101.63,240,200,2
0.63,0.041,101.73,240,200,2
0.67,0.044,101.77,240,200,2
0.77,0.055,101.88,240,200,2
0.88,0.065,101.98,240,200,2
0.96,0.074,102.07,241,200,2
1.06,0.086,102.19,241,200,2
1.17,0.099,102.33,240,200,2
1.30,0.117,102.51,239,200,2
1.45,0.139,102.73,240,200,2
1.48,0.143,102.77,240,200,2
1.58,0.159,102.93,241,200,2
1.66,0.173,103.07,240,200,2
1.76,0.190,103.24,240,200,2
1.87,0.208,103.42,240,200,2
1.97,0.226,103.61,240,200,2
2.08,0.245,103.80,240,200,2
2.18,0.266,104.01,240,200,2
2.29,0.290,104.25,241,200,2
2.42,0.315,104.50,240,200,2
2.46,0.325,104.61,240,200,2
2.57,0.346,104.82,240,200,2
2.67,0.368,105.03,241,200,2
2.77,0.391,105.27,240,200,2
2.88,0.415,105.51,241,200,2
2.98,0.438,105.74,240,200,2
3.06,0.457,105.94,240,200,2
3.17,0.481,106.18,240,200,2
3.31,0.512,106.49,240,200,2
3.47,0.555,106.93,240,200,2
3.47,0.556,106.93,240,200,2
3.57,0.582,107.19,240,200,2
3.68,0.607,107.45,240,200,2
3.78,0.633,107.72,240,200,2
3.86,0.654,107.93,240,200,2
3.96,0.680,108.19,241,200,2
4.07,0.708,108.47,241,200,2
4.17,0.734,108.74,241,200,2
4.26,0.759,108.98,241,200,2
4.43,0.803,109.43,242,200,2
4.47,0.814,109.54,242,200,2
4.57,0.842,109.82,241,200,2
4.68,0.869,110.09,242,200,2
4.78,0.897,110.38,242,200,2
4.86,0.920,110.61,241,200,2
4.96,0.948,110.90,241,200,2
5.07,0.976,111.18,241,200,2
5.17,1.003,111.45,241,200,2
5.29,1.036,111.78,241,200,2
5.44,1.081,112.23,241,200,2
5.46,1.086,112.29,241,200,2
5.57,1.115,112.58,242,200,2
5.67,1.145,112.88,242,200,2
5.77,1.173,113.16,243,200,2
5.87,1.203,113.46,243,200,2
5.98,1.230,113.74,243,200,2
6.06,1.255,113.99,243,200,2
6.16,1.285,114.30,244,200,2
6.31,1.319,114.64,243,200,2
6.44,1.364,115.08,244,200,2
6.47,1.370,115.15,243,200,2
6.57,1.399,115.45,243,200,2
6.67,1.428,115.74,243,200,2
6.77,1.458,116.04,243,200,2
6.87,1.487,116.33,244,200,2
6.98,1.517,116.64,244,200,2
7.08,1.547,116.93,244,200,2
7.17,1.571,117.17,244,200,2
7.29,1.606,117.53,243,200,2
7.43,1.648,117.96,243,200,2
7.47,1.661,118.08,244,200,2
7.58,1.690,118.38,244,200,2
7.68,1.720,118.68,243,200,2
7.76,1.743,118.92,244,200,2
7.87,1.774,119.23,244,200,2
7.97,1.804,119.53,244,200,2
8.07,1.833,119.83,244,200,2
8.18,1.864,120.14,244,200,2
8.27,1.890,120.40,243,200,2
8.44,1.940,120.90,244,200,2
8.48,1.953,121.03,243,200,2
8.56,1.976,121.26,243,200,2
8.67,2.006,121.57,244,200,2
8.77,2.035,121.87,244,200,2
8.87,2.067,122.18,243,200,2
8.98,2.095,122.47,244,200,2
9.08,2.126,122.78,243,200,2
9.16,2.150,123.02,243,200,2
9.45,2.234,123.87,243,200,2
9.45,2.234,123.87,244,200,2
9.47,2.241,123.94,244,200,2
9.57,2.272,124.25,244,200,2
9.68,2.301,124.55,244,200,2
9.78,2.331,124.85,244,200,2
9.86,2.355,125.09,244,200,2
9.97,2.386,125.40,243,200,2
10.07,2.415,125.69,244,200,2
10.31,2.485,126.40,243,200,2
10.31,2.486,126.41,243,200,2
10.47,2.533,126.88,244,200,2
10.47,2.533,126.89,244,200,2
10.58,2.564,127.20,243,200,2
10.68,2.593,127.50,243,200,2
10.76,2.618,127.74,244,200,2
10.86,2.648,128.05,244,200,2
10.97,2.678,128.35,244,200,2
11.07,2.708,128.65,243,200,2
11.18,2.739,128.97,244,200,2
11.31,2.773,129.31,244,200,2
11.45,2.820,129.78,244,200,2
11.47,2.825,129.84,244,200,2
11.57,2.856,130.15,244,200,2
11.68,2.886,130.45,244,200,2
11.78,2.917,130.76,244,200,2
11.86,2.940,130.99,243,200,2
11.97,2.971,131.30,244,200,2
12.07,3.000,131.60,243,200,2
12.17,3.031,131.91,244,200,2
12.27,3.057,132.17,244,200,2
12.44,3.111,132.72,243,200,2
12.47,3.117,132.78,244,200,2
12.57,3.147,133.08,244,200,2
12.67,3.177,133.38,244,200,2
12.78,3.207,133.69,244,200,2
12.88,3.238,134.00,244,200,2
12.98,3.268,134.30,244,200,2
13.06,3.292,134.55,243,200,2
13.17,3.322,134.85,244,200,2
13.42,3.397,135.61,244,200,2
13.42,3.397,135.60,243,200,2
13.46,3.410,135.74,244,200,2
13.57,3.439,136.03,244,200,2
13.67,3.470,136.34,244,200,2
13.78,3.501,136.66,243,200,2
13.88,3.531,136.96,243,200,2
13.98,3.561,137.26,244,200,2
14.06,3.585,137.50,244,200,2
14.17,3.615,137.80,244,200,2
14.27,3.646,138.12,244,200,2
14.43,3.692,138.58,244,200,2
14.47,3.704,138.71,243,200,2
14.58,3.734,139.01,244,200,2
14.68,3.764,139.31,244,200,2
14.78,3.794,139.61,245,200,2
14.87,3.820,139.87,244,200,2
14.97,3.850,140.17,244,200,2
15.07,3.880,140.48,245,200,2
15.18,3.910,140.78,244,200,2
15.32,3.950,141.19,244,200,2
15.48,3.999,141.68,244,200,2
15.48,3.998,141.67,245,200,2
15.58,4.030,141.99,244,200,2
15.67,4.054,142.24,244,200,2
15.77,4.085,142.55,244,200,2
15.87,4.114,142.84,244,200,2
15.98,4.145,143.15,244,200,2
16.08,4.174,143.45,244,200,2
16.19,4.209,143.80,245,200,2
16.32,4.241,144.12,244,200,2
16.48,4.293,144.65,244,200,2
16.49,4.293,144.64,244,200,2
16.57,4.319,144.90,245,200,2
16.67,4.348,145.20,245,200,2
16.77,4.378,145.50,244,200,2
16.88,4.409,145.81,244,200,2
16.98,4.439,146.12,245,200,2
17.09,4.470,146.43,244,200,2
17.17,4.494,146.68,245,200,2
17.33,4.541,147.15,245,200,2
17.47,4.572,147.46,244,200,2
17.47,4.572,147.46,244,200,2
17.57,4.572,147.46,244,200,2
17.67,4.572,147.46,245,200,2
17.78,4.572,147.46,244,200,2
17.89,4.571,147.45,244,200,2
17.97,4.573,147.47,244,200,2
18.07,4.572,147.46,244,200,2
18.18,4.572,147.47,244,200,2
18.31,4.571,147.45,245,200,2
18.47,4.571,147.45,244,200,2
18.47,4.572,147.46,244,200,2
18.57,4.572,147.46,244,200,2
18.67,4.572,147.47,244,200,2
18.78,4.572,147.46,244,200,2
18.88,4.572,147.46,244,200,2
18.99,4.572,147.46,244,200,2
19.07,4.572,147.46,244,200,2
19.17,4.573,147.47,244,200,2
19.32,4.571,147.45,244,200,2
19.44,4.572,147.47,244,200,2
19.49,4.573,147.47,244,200,2
19.57,4.572,147.46,244,200,2
19.67,4.573,147.47,244,200,2
19.78,4.571,147.45,244,200,2
19.88,4.571,147.46,244,200,2
19.98,4.572,147.46,245,200,2
20.08,4.573,147.47,245,200,2
20.17,4.572,147.46,244,200,2
20.28,4.572,147.46,244,200,2
20.46,4.573,147.47,244,200,2
20.48,4.572,147.46,245,200,2
20.58,4.572,147.46,245,200,2
20.67,4.572,147.46,245,200,2
20.77,4.573,147.47,245,200,2
20.87,4.572,147.46,244,200,2
20.98,4.572,147.46,244,200,2
21.08,4.572,147.46,244,200,2
21.18,4.572,147.46,244,200,2
21.32,4.573,147.47,245,200,2
21.46,4.571,147.45,244,200,2
21.48,4.572,147.46,244,200,2
21.58,4.572,147.46,245,200,2
21.69,4.572,147.46,244,200,2
21.77,4.572,147.46,245,200,2
21.87,4.572,147.46,244,200,2
21.98,4.572,147.46,244,200,2
22.08,4.572,147.46,244,200,2
22.18,4.572,147.46,244,200,2
22.31,4.572,147.46,244,200,2
22.48,4.572,147.47,245,200,2
22.48,4.572,147.46,245,200,2
22.57,4.571,147.45,244,200,2
22.67,4.573,147.47,244,200,2
22.77,4.572,147.47,244,200,2
22.88,4.571,147.46,245,200,2
22.98,4.572,147.46,245,200,2
23.08,4.571,147.46,244,200,2
23.19,4.572,147.46,245,200,2
23.31,4.572,147.46,244,200,2
23.50,4.572,147.46,244,200,2
23.50,4.571,147.45,244,200,2
23.58,4.572,147.46,244,200,2
23.69,4.571,147.45,244,200,2
23.79,4.572,147.46,244,200,2
23.87,4.572,147.46,245,200,2
23.97,4.572,147.46,244,200,2
24.08,4.572,147.46,244,200,2
24.18,4.573,147.47,244,200,2
24.34,4.572,147.46,244,200,2
24.47,4.572,147.46,244,200,2
24.47,4.572,147.47,244,200,2
24.58,4.572,147.46,245,200,2
24.68,4.572,147.46,245,200,2
24.78,4.572,147.46,245,200,2
24.89,4.572,147.46,244,200,2
24.99,4.572,147.46,244,200,2
25.07,4.571,147.45,244,200,2
25.18,4.573,147.47,244,200,2
25.28,4.573,147.47,244,200,2
25.44,4.571,147.45,244,200,2
25.48,4.571,147.46,244,200,2
25.58,4.572,147.46,244,200,2
25.69,4.572,147.47,244,200,2
25.79,4.572,147.46,244,200,2
25.87,4.572,147.46,244,200,2
25.97,4.572,147.46,244,200,2
26.08,4.572,147.46,245,200,2
26.18,4.571,147.45,245,200,2
26.30,4.572,147.47,245,200,2
26.43,4.572,147.47,244,200,2
26.49,4.572,147.46,244,200,2
26.59,4.572,147.46,244,200,2
26.67,4.572,147.46,244,200,2
26.78,4.572,147.46,244,200,2
26.88,4.572,147.46,244,200,2
26.99,4.573,147.47,244,200,2
27.09,4.573,147.47,245,200,2
27.17,4.573,147.47,244,200,2
27.28,4.573,147.47,244,200,2
27.38,4.572,147.46,244,200,2
27.48,4.571,147.45,245,200,2
27.59,4.571,147.46,244,200,2
27.69,4.572,147.46,245,200,2
27.78,4.572,147.46,245,200,2
27.88,4.572,147.46,244,200,2
28.07,4.573,147.47,244,200,2
28.12,4.572,147.46,244,200,2
28.28,4.572,147.46,244,200,2
28.28,4.572,147.46,244,200,2
28.39,4.571,147.45,245,200,2
28.49,4.572,147.46,244,200,2
28.59,4.573,147.47,244,200,2
28.68,4.572,147.46,244,200,2
28.78,4.572,147.46,245,200,2
28.88,4.572,147.46,244,200,2
29.08,4.573,147.47,244,200,2
29.12,4.572,147.46,245,200,2
29.24,4.572,147.46,244,200,2
29.28,4.572,147.46,245,200,2
29.38,4.572,147.46,245,200,2
29.48,4.572,147.46,244,200,2
29.59,4.572,147.46,244,200,2
29.69,4.573,147.47,244,200,2
29.79,4.572,147.46,244,200,2
29.87,4.572,147.46,244,200,2
30.05,4.572,147.46,245,200,2
30.23,4.571,147.45,244,200,2
30.23,4.572,147.46,244,200,2
30.29,4.572,147.46,244,200,2
30.37,4.572,147.46,244,200,2
30.48,4.572,147.46,244,200,2
30.58,4.572,147.46,244,200,2
30.68,4.572,147.46,244,200,2
30.79,4.572,147.46,244,200,2
30.89,4.572,147.46,244,200,2
31.04,4.572,147.46,244,200,2
31.12,4.571,147.45,244,200,2
31.26,4.572,147.46,244,200,2
31.28,4.572,147.46,244,200,2
31.38,4.572,147.46,244,200,2
31.49,4.571,147.45,244,200,2
31.59,4.572,147.46,245,200,2
31.68,4.571,147.45,244,200,2
31.78,4.571,147.45,245,200,2
31.88,4.572,147.46,244,200,2
31.98,4.573,147.47,245,200,2
32.09,4.572,147.47,244,200,2
32.19,4.571,147.46,244,200,2
32.29,4.572,147.46,243,200,2
32.45,4.572,147.46,244,200,2
32.61,4.572,147.46,244,200,2
32.61,4.572,147.46,244,200,2
32.69,4.572,147.46,244,200,2
32.79,4.572,147.46,244,200,2
32.90,4.573,147.47,244,200,2
32.98,4.572,147.47,245,200,2
33.08,4.573,147.47,245,200,2
33.18,4.572,147.46,244,200,2
33.29,4.572,147.46,244,200,2
33.39,4.573,147.47,245,200,2
33.48,4.571,147.45,244,200,2
33.58,4.572,147.46,244,200,2
33.68,4.571,147.45,244,200,2
33.79,4.572,147.46,245,200,2
